C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4006_20150918_20151101.csv
C,Time period: 2015-09-18 to 2015-11-01
C,Location/Node: .Z.SEMASS
C,Report generated 2015-12-05 23:05:54 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2015-09-18,01,1475.9,1509.6
D,2015-09-18,02,1386.1,1414.4
D,2015-09-18,03,1317.3,1355.8
D,2015-09-18,04,1287.1,1326.3
D,2015-09-18,05,1314.6,1345.1
D,2015-09-18,06,1397.4,1440.0
D,2015-09-18,07,1538.0,1610.9
D,2015-09-18,08,1684.8,1727.7
D,2015-09-18,09,1796.4,1812.4
D,2015-09-18,10,1908.1,1896.8
D,2015-09-18,11,1988.1,1994.8
D,2015-09-18,12,2038.9,2096.7
D,2015-09-18,13,2097.1,2168.5
D,2015-09-18,14,2185.8,2252.6
D,2015-09-18,15,2196.1,2308.0
D,2015-09-18,16,2225.1,2368.0
D,2015-09-18,17,2219.9,2382.4
D,2015-09-18,18,2210.2,2342.8
D,2015-09-18,19,2163.4,2264.6
D,2015-09-18,20,2168.6,2249.3
D,2015-09-18,21,2092.7,2137.9
D,2015-09-18,22,1929.5,1982.5
D,2015-09-18,23,1737.4,1794.6
D,2015-09-18,24,1550.1,1604.7
D,2015-09-19,01,1457.5,1464.0
D,2015-09-19,02,1368.3,1372.2
D,2015-09-19,03,1293.5,1318.6
D,2015-09-19,04,1249.5,1288.4
D,2015-09-19,05,1242.6,1288.1
D,2015-09-19,06,1277.1,1331.9
D,2015-09-19,07,1319.1,1408.1
D,2015-09-19,08,1392.0,1505.3
D,2015-09-19,09,1556.0,1635.0
D,2015-09-19,10,1679.1,1720.8
D,2015-09-19,11,1764.6,1791.1
D,2015-09-19,12,1842.6,1874.2
D,2015-09-19,13,1886.1,1932.1
D,2015-09-19,14,1920.4,1984.4
D,2015-09-19,15,1933.0,2025.9
D,2015-09-19,16,1964.6,2075.1
D,2015-09-19,17,1984.1,2109.6
