C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4006_20130714_20130827.csv
C,Time period: 2013-07-14 to 2013-08-27
C,Location/Node: .Z.SEMASS
C,Report generated 2015-12-05 23:08:10 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2013-07-14,01,1623.1,1733.8
D,2013-07-14,02,1512.8,1610.1
D,2013-07-14,03,1438.6,1547.6
D,2013-07-14,04,1403.8,1513.6
D,2013-07-14,05,1395.4,1503.8
D,2013-07-14,06,1413.3,1508.9
D,2013-07-14,07,1441.6,1562.7
D,2013-07-14,08,1593.3,1706.5
D,2013-07-14,09,1851.8,1935.4
D,2013-07-14,10,2043.1,2180.9
D,2013-07-14,11,2163.4,2425.5
D,2013-07-14,12,2295.6,2620.7
D,2013-07-14,13,2389.3,2745.1
D,2013-07-14,14,2454.7,2806.6
D,2013-07-14,15,2499.0,2847.0
D,2013-07-14,16,2519.1,2903.4
D,2013-07-14,17,2540.6,2944.7
D,2013-07-14,18,2526.9,2963.8
D,2013-07-14,19,2422.0,2938.4
D,2013-07-14,20,2369.6,2862.6
D,2013-07-14,21,2429.3,2838.6
D,2013-07-14,22,2321.0,2737.3
D,2013-07-14,23,2089.1,2483.6
D,2013-07-14,24,1831.0,2220.3
D,2013-07-15,01,1723.4,2023.3
D,2013-07-15,02,1611.3,1892.3
D,2013-07-15,03,1539.0,1813.2
D,2013-07-15,04,1491.6,1766.3
D,2013-07-15,05,1511.5,1774.4
D,2013-07-15,06,1603.6,1845.8
D,2013-07-15,07,1835.7,2042.1
D,2013-07-15,08,2117.8,2337.2
D,2013-07-15,09,2363.2,2607.3
D,2013-07-15,10,2527.1,2823.2
D,2013-07-15,11,2657.2,3009.6
D,2013-07-15,12,2782.3,3148.0
D,2013-07-15,13,2879.1,3241.2
D,2013-07-15,14,2971.4,3316.4
D,2013-07-15,15,3046.3,3356.1
D,2013-07-15,16,3092.6,3391.2
D,2013-07-15,17,3089.4,3410.2
D,2013-07-15,18,3033.6,3389.3
D,2013-07-15,19,2903.1,3313.4
D,2013-07-15,20,2837.9,3209.1
D,2013-07-15,21,2836.2,3155.1
D,2013-07-15,22,2671.3,2993.7
D,2013-07-15,23,2417.6,2672.9
D,2013-07-15,24,2100.3,2363.5
D,2013-07-16,01,1906.1,2135.1
D,2013-07-16,02,1763.6,1997.8
D,2013-07-16,03,1618.6,1899.0
D,2013-07-16,04,1604.2,1829.3
D,2013-07-16,05,1613.0,1818.3
D,2013-07-16,06,1694.5,1875.2
D,2013-07-16,07,1897.8,2062.1
D,2013-07-16,08,2188.4,2339.2
D,2013-07-16,09,2442.0,2573.1
D,2013-07-16,10,2662.4,2778.0
D,2013-07-16,11,2836.4,2976.5
D,2013-07-16,12,2944.8,3138.9
D,2013-07-16,13,2992.8,3248.7
D,2013-07-16,14,3084.1,3337.7
D,2013-07-16,15,3124.1,3368.6
D,2013-07-16,16,3207.7,3400.6
D,2013-07-16,17,3210.6,3429.7
D,2013-07-16,18,3150.6,3409.1
D,2013-07-16,19,3037.7,3329.5
