C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4006_20150630_20150813.csv
C,Time period: 2015-06-30 to 2015-08-13
C,Location/Node: .Z.SEMASS
C,Report generated 2015-12-05 23:05:16 EST
H,,,Day Ahead,Real Time
D,2015-07-01,22,1989.2,2170.7
D,2015-07-01,23,1747.9,1934.8
D,2015-07-01,24,1549.2,1698.4
D,2015-07-02,01,1457.4,1523.3
D,2015-07-02,02,1352.7,1403.9
D,2015-07-02,03,1292.4,1330.1
D,2015-07-02,04,1260.8,1294.6
D,2015-07-02,05,1279.0,1300.9
D,2015-07-02,06,1359.8,1350.4
D,2015-07-02,07,1536.5,1497.8
D,2015-07-02,08,1682.9,1677.2
D,2015-07-02,09,1786.2,1798.0
D,2015-07-02,10,1861.6,1900.9
D,2015-07-02,11,1923.7,1978.7
D,2015-07-02,12,1991.4,2043.8
D,2015-07-02,13,2035.3,2096.5
D,2015-07-02,14,2081.1,2153.0
D,2015-07-02,15,2148.1,2202.7
D,2015-07-02,16,2154.9,2220.6
D,2015-07-02,17,2194.0,2215.0
D,2015-07-02,18,2186.7,2216.5
D,2015-07-02,19,2160.7,2172.4
D,2015-07-02,20,2102.3,2132.5
D,2015-07-02,21,2072.1,2134.0
D,2015-07-02,22,1971.1,2057.8
D,2015-07-02,23,1792.2,1870.4
D,2015-07-02,24,1582.6,1670.2
D,2015-07-03,01,1369.4,1510.9
D,2015-07-03,02,1277.8,1404.8
D,2015-07-03,03,1228.0,1332.9
D,2015-07-03,04,1196.3,1289.0
D,2015-07-03,05,1199.3,1277.0
D,2015-07-03,06,1241.7,1285.6
D,2015-07-03,07,1335.7,1359.0
D,2015-07-03,08,1458.7,1486.7
D,2015-07-03,09,1555.3,1612.4
D,2015-07-03,10,1645.1,1713.5
D,2015-07-03,11,1712.3,1777.3
D,2015-07-03,12,1764.1,1825.7
D,2015-07-03,13,1784.3,1860.7
D,2015-07-03,14,1780.9,1898.7
D,2015-07-03,15,1807.1,1949.5
D,2015-07-03,16,1808.6,2011.3
D,2015-07-03,17,1842.6,2080.3
D,2015-07-03,18,1852.2,2118.9
D,2015-07-03,19,1824.7,2085.2
D,2015-07-03,20,1800.8,1994.6
D,2015-07-03,21,1779.1,1959.4
D,2015-07-03,22,1706.8,1883.7
D,2015-07-03,23,1554.1,1727.2
D,2015-07-03,24,1399.8,1557.1
D,2015-07-04,01,1298.1,1402.2
D,2015-07-04,02,1231.8,1301.2
D,2015-07-04,03,1178.6,1239.5
D,2015-07-04,04,1153.2,1207.1
D,2015-07-04,05,1159.2,1201.1
D,2015-07-04,06,1177.5,1201.0
D,2015-07-04,07,1215.8,1244.9
D,2015-07-04,08,1335.8,1355.7
D,2015-07-04,09,1473.5,1483.5
D,2015-07-04,10,1577.2,1602.5
D,2015-07-04,11,1611.1,1676.4
D,2015-07-04,12,1656.6,1710.5
D,2015-07-04,13,1680.5,1741.4
D,2015-07-04,14,1702.6,1739.1
D,2015-07-04,15,1707.5,1692.0
D,2015-07-04,16,1723.4,1674.4
D,2015-07-04,17,1739.5,1671.1
D,2015-07-04,18,1751.8,1678.5
D,2015-07-04,19,1736.1,1668.5
D,2015-07-04,20,1698.1,1647.1
D,2015-07-04,21,1699.4,1640.9
D,2015-07-04,22,1637.6,1610.1
D,2015-07-04,23,1529.1,1531.7
D,2015-07-04,24,1345.1,1415.0
D,2015-07-05,01,1297.3,1290.2
D,2015-07-05,02,1229.1,1206.2
D,2015-07-05,03,1181.9,1156.3
D,2015-07-05,04,1162.7,1129.9
D,2015-07-05,05,1162.8,1127.5
D,2015-07-05,06,1177.5,1122.2
D,2015-07-05,07,1222.7,1162.1
D,2015-07-05,08,1349.5,1256.9
D,2015-07-05,09,1495.1,1391.0
D,2015-07-05,10,1628.3,1523.7
D,2015-07-05,11,1710.3,1633.2
D,2015-07-05,12,1781.1,1731.3
D,2015-07-05,13,1826.7,1814.0
D,2015-07-05,14,1846.4,1879.8
D,2015-07-05,15,1873.7,1934.6
D,2015-07-05,16,1945.9,2016.0
D,2015-07-05,17,2003.5,2097.6
D,2015-07-05,18,2031.3,2175.7
D,2015-07-05,19,1982.2,2184.1
D,2015-07-05,20,1937.2,2143.5
D,2015-07-05,21,1974.7,2134.2
D,2015-07-05,22,1877.4,2076.8
D,2015-07-05,23,1685.3,1885.6
D,2015-07-05,24,1494.4,1671.0
D,2015-07-06,01,1424.4,1514.0
D,2015-07-06,02,1338.2,1408.6
D,2015-07-06,03,1275.3,1349.3
D,2015-07-06,04,1248.0,1315.2
D,2015-07-06,05,1273.7,1331.4
D,2015-07-06,06,1371.3,1393.6
D,2015-07-06,07,1536.4,1534.9
D,2015-07-06,08,1751.0,1723.7
D,2015-07-06,09,1874.2,1878.7
D,2015-07-06,10,1971.9,2032.0
D,2015-07-06,11,2082.5,2165.4
D,2015-07-06,12,2154.3,2283.6
D,2015-07-06,13,2191.1,2348.8
D,2015-07-06,14,2235.2,2417.3
D,2015-07-06,15,2284.5,2465.5
D,2015-07-06,16,2301.2,2510.7
D,2015-07-06,17,2328.9,2566.3
D,2015-07-06,18,2336.9,2602.1
D,2015-07-06,19,2292.9,2577.1
D,2015-07-06,20,2236.9,2507.7
D,2015-07-06,21,2199.7,2461.5
D,2015-07-06,22,2085.9,2329.2
D,2015-07-06,23,1856.2,2059.3
D,2015-07-06,24,1618.3,1798.6
D,2015-07-07,01,1454.0,1614.5
D,2015-07-07,02,1355.6,1489.4
D,2015-07-07,03,1289.6,1419.5
D,2015-07-07,04,1263.7,1387.8
D,2015-07-07,05,1288.3,1411.1
D,2015-07-07,06,1378.5,1487.2
D,2015-07-07,07,1541.8,1650.1
D,2015-07-07,08,1710.5,1836.5
D,2015-07-07,09,1848.8,2000.3
D,2015-07-07,10,1948.0,2156.9
D,2015-07-07,11,2032.9,2285.5
D,2015-07-07,12,2130.6,2390.1
D,2015-07-07,13,2172.5,2477.8
D,2015-07-07,14,2307.9,2556.7
D,2015-07-07,15,2390.1,2614.9
D,2015-07-07,16,2439.7,2652.7
D,2015-07-07,17,2463.4,2697.1
D,2015-07-07,18,2368.0,2712.3
D,2015-07-07,19,2321.7,2681.6
D,2015-07-07,20,2254.1,2625.1
D,2015-07-07,21,2247.9,2608.0
D,2015-07-07,22,2150.6,2492.5
D,2015-07-07,23,1915.7,2250.1
D,2015-07-07,24,1699.6,2004.1
D,2015-07-08,01,1723.9,1821.0
D,2015-07-08,02,1628.3,1702.9
D,2015-07-08,03,1518.5,1632.2
D,2015-07-08,04,1463.9,1591.8
D,2015-07-08,05,1481.6,1600.5
D,2015-07-08,06,1582.8,1671.0
D,2015-07-08,07,1748.2,1831.4
D,2015-07-08,08,1920.2,2055.6
D,2015-07-08,09,2054.6,2231.8
D,2015-07-08,10,2175.0,2368.6
D,2015-07-08,11,2265.0,2491.5
D,2015-07-08,12,2367.7,2580.5
D,2015-07-08,13,2398.1,2630.5
D,2015-07-08,14,2448.8,2686.5
D,2015-07-08,15,2551.3,2771.5
D,2015-07-08,16,2569.7,2838.2
D,2015-07-08,17,2601.9,2813.6
D,2015-07-08,18,2557.0,2803.8
D,2015-07-08,19,2546.5,2772.9
D,2015-07-08,20,2476.9,2704.7
D,2015-07-08,21,2429.8,2658.6
D,2015-07-08,22,2303.3,2507.6
D,2015-07-08,23,2044.9,2210.6
D,2015-07-08,24,1797.6,1928.3
D,2015-07-09,01,1577.0,1728.4
D,2015-07-09,02,1461.5,1592.7
D,2015-07-09,03,1373.1,1507.2
D,2015-07-09,04,1350.7,1460.1
D,2015-07-09,05,1364.0,1456.0
D,2015-07-09,06,1439.8,1512.9
D,2015-07-09,07,1573.4,1643.8
D,2015-07-09,08,1716.8,1795.1
D,2015-07-09,09,1809.3,1889.0
D,2015-07-09,10,1895.7,1955.7
D,2015-07-09,11,1948.0,2023.9
D,2015-07-09,12,1995.2,2082.1
D,2015-07-09,13,2027.5,2127.6
D,2015-07-09,14,2061.3,2174.7
D,2015-07-09,15,2095.4,2204.5
D,2015-07-09,16,2115.6,2241.7
D,2015-07-09,17,2131.5,2270.0
D,2015-07-09,18,2113.8,2261.3
D,2015-07-09,19,2098.9,2217.0
D,2015-07-09,20,2068.3,2170.4
D,2015-07-09,21,2051.9,2168.7
D,2015-07-09,22,1969.3,2093.6
D,2015-07-09,23,1767.5,1883.7
D,2015-07-09,24,1585.4,1676.1
D,2015-07-10,01,1525.8,1520.4
D,2015-07-10,02,1429.1,1424.2
D,2015-07-10,03,1363.4,1366.7
D,2015-07-10,04,1339.2,1335.4
D,2015-07-10,05,1339.2,1347.7
D,2015-07-10,06,1420.5,1405.5
D,2015-07-10,07,1565.7,1530.5
D,2015-07-10,08,1732.9,1683.6
D,2015-07-10,09,1854.4,1795.1
D,2015-07-10,10,1944.2,1871.9
D,2015-07-10,11,2046.3,1929.6
D,2015-07-10,12,2109.9,1994.0
D,2015-07-10,13,2158.5,2049.3
D,2015-07-10,14,2210.7,2101.1
D,2015-07-10,15,2249.6,2148.9
D,2015-07-10,16,2291.3,2201.9
D,2015-07-10,17,2345.9,2253.2
D,2015-07-10,18,2324.8,2293.2
D,2015-07-10,19,2269.5,2273.8
D,2015-07-10,20,2214.4,2205.5
D,2015-07-10,21,2186.9,2167.8
D,2015-07-10,22,2094.3,2109.8
D,2015-07-10,23,1885.9,1913.4
D,2015-07-10,24,1670.8,1702.9
D,2015-07-11,01,1506.1,1542.1
D,2015-07-11,02,1413.7,1432.5
D,2015-07-11,03,1344.6,1360.7
D,2015-07-11,04,1307.3,1315.6
D,2015-07-11,05,1287.0,1302.9
D,2015-07-11,06,1302.6,1303.6
D,2015-07-11,07,1365.2,1375.4
D,2015-07-11,08,1495.4,1518.8
D,2015-07-11,09,1662.5,1680.5
D,2015-07-11,10,1799.4,1833.8
D,2015-07-11,11,1934.0,1949.3
D,2015-07-11,12,2037.1,2046.5
D,2015-07-11,13,2094.3,2109.3
D,2015-07-11,14,2123.8,2171.9
D,2015-07-11,15,2156.3,2227.0
D,2015-07-11,16,2215.7,2299.4
D,2015-07-11,17,2228.2,2372.7
D,2015-07-11,18,2257.9,2418.4
D,2015-07-11,19,2195.6,2413.4
D,2015-07-11,20,2143.4,2331.6
D,2015-07-11,21,2129.7,2280.9
D,2015-07-11,22,2068.7,2208.4
D,2015-07-11,23,1904.9,2024.8
D,2015-07-11,24,1709.3,1816.9
D,2015-07-12,01,1576.0,1642.7
D,2015-07-12,02,1466.4,1523.1
D,2015-07-12,03,1398.7,1442.9
D,2015-07-12,04,1360.8,1391.4
D,2015-07-12,05,1342.7,1369.2
D,2015-07-12,06,1358.2,1353.0
D,2015-07-12,07,1400.0,1387.3
D,2015-07-12,08,1529.5,1516.5
D,2015-07-12,09,1685.2,1693.6
D,2015-07-12,10,1871.4,1875.5
D,2015-07-12,11,2038.1,2042.2
D,2015-07-12,12,2202.6,2194.1
D,2015-07-12,13,2325.6,2305.4
D,2015-07-12,14,2402.8,2391.6
D,2015-07-12,15,2458.0,2462.3
D,2015-07-12,16,2498.9,2541.8
D,2015-07-12,17,2556.1,2614.1
D,2015-07-12,18,2594.6,2664.8
D,2015-07-12,19,2584.5,2646.9
D,2015-07-12,20,2509.5,2573.9
D,2015-07-12,21,2404.6,2549.2
D,2015-07-12,22,2267.5,2451.5
D,2015-07-12,23,2058.3,2216.4
D,2015-07-12,24,1847.1,1964.0
D,2015-07-13,01,1643.7,1777.0
D,2015-07-13,02,1526.5,1654.1
D,2015-07-13,03,1456.3,1585.2
D,2015-07-13,04,1404.0,1546.0
D,2015-07-13,05,1412.9,1556.6
D,2015-07-13,06,1505.7,1617.0
D,2015-07-13,07,1661.3,1773.7
D,2015-07-13,08,1837.8,1980.5
D,2015-07-13,09,1977.4,2144.6
D,2015-07-13,10,2094.5,2292.4
D,2015-07-13,11,2219.3,2404.9
D,2015-07-13,12,2340.2,2486.1
D,2015-07-13,13,2415.6,2532.2
D,2015-07-13,14,2448.4,2593.8
D,2015-07-13,15,2473.5,2641.5
D,2015-07-13,16,2507.6,2665.5
D,2015-07-13,17,2529.0,2670.7
D,2015-07-13,18,2498.3,2661.6
D,2015-07-13,19,2462.2,2624.1
D,2015-07-13,20,2392.1,2536.6
D,2015-07-13,21,2379.8,2481.2
D,2015-07-13,22,2209.0,2346.8
D,2015-07-13,23,1961.8,2077.0
D,2015-07-13,24,1740.4,1818.9
D,2015-07-14,01,1575.4,1635.0
D,2015-07-14,02,1472.0,1523.9
D,2015-07-14,03,1402.8,1457.5
D,2015-07-14,04,1349.0,1421.6
D,2015-07-14,05,1271.9,1437.0
D,2015-07-14,06,1357.3,1507.3
D,2015-07-14,07,1510.8,1668.0
D,2015-07-14,08,1680.9,1866.5
D,2015-07-14,09,1908.9,2032.4
D,2015-07-14,10,2012.7,2158.6
D,2015-07-14,11,2136.1,2230.2
D,2015-07-14,12,2214.3,2230.4
D,2015-07-14,13,2270.3,2280.0
D,2015-07-14,14,2297.5,2375.7
D,2015-07-14,15,2317.8,2438.4
D,2015-07-14,16,2354.4,2498.0
D,2015-07-14,17,2385.5,2518.7
D,2015-07-14,18,2392.8,2525.8
D,2015-07-14,19,2360.9,2508.0
D,2015-07-14,20,2321.5,2471.0
D,2015-07-14,21,2285.8,2469.4
D,2015-07-14,22,2197.0,2378.3
D,2015-07-14,23,1977.2,2150.6
D,2015-07-14,24,1750.3,1924.7
D,2015-07-15,01,1614.0,1755.1
D,2015-07-15,02,1513.8,1645.1
D,2015-07-15,03,1452.0,1572.0
D,2015-07-15,04,1400.5,1545.7
D,2015-07-15,05,1413.3,1560.8
D,2015-07-15,06,1500.1,1634.1
D,2015-07-15,07,1642.5,1813.2
D,2015-07-15,08,1824.9,2019.1
D,2015-07-15,09,1946.7,2174.3
D,2015-07-15,10,2063.0,2303.9
D,2015-07-15,11,2149.8,2431.2
D,2015-07-15,12,2218.5,2543.2
D,2015-07-15,13,2264.6,2622.3
D,2015-07-15,14,2275.0,2725.6
D,2015-07-15,15,2299.0,2780.9
D,2015-07-15,16,2340.9,2796.8
D,2015-07-15,17,2344.3,2780.4
D,2015-07-15,18,2339.5,2707.2
D,2015-07-15,19,2331.3,2628.7
D,2015-07-15,20,2301.9,2540.5
D,2015-07-15,21,2259.1,2453.5
D,2015-07-15,22,2149.9,2282.5
D,2015-07-15,23,1936.5,2026.6
D,2015-07-15,24,1711.6,1784.8
D,2015-07-16,01,1542.4,1606.0
D,2015-07-16,02,1423.3,1499.1
D,2015-07-16,03,1357.5,1415.9
D,2015-07-16,04,1317.5,1371.3
D,2015-07-16,05,1330.1,1359.4
D,2015-07-16,06,1395.5,1408.5
D,2015-07-16,07,1529.0,1538.9
D,2015-07-16,08,1684.5,1697.6
D,2015-07-16,09,1799.6,1776.4
D,2015-07-16,10,1873.1,1828.2
D,2015-07-16,11,1937.5,1865.2
D,2015-07-16,12,1995.1,1874.3
D,2015-07-16,13,2019.7,1868.8
D,2015-07-16,14,2043.7,1888.8
D,2015-07-16,15,2083.5,1917.9
D,2015-07-16,16,2099.6,1957.7
D,2015-07-16,17,2136.9,2013.5
D,2015-07-16,18,2136.3,2057.4
D,2015-07-16,19,2115.5,2057.7
D,2015-07-16,20,2059.9,2010.3
D,2015-07-16,21,2045.1,1996.2
D,2015-07-16,22,1961.1,1922.1
D,2015-07-16,23,1774.6,1716.4
D,2015-07-16,24,1576.1,1511.1
D,2015-07-17,01,1415.5,1371.3
D,2015-07-17,02,1323.7,1279.9
D,2015-07-17,03,1264.6,1236.4
D,2015-07-17,04,1238.0,1224.8
D,2015-07-17,05,1259.6,1247.7
D,2015-07-17,06,1337.6,1312.2
D,2015-07-17,07,1465.8,1450.6
D,2015-07-17,08,1652.8,1616.5
D,2015-07-17,09,1777.4,1731.7
D,2015-07-17,10,1868.2,1819.5
D,2015-07-17,11,1951.3,1897.4
D,2015-07-17,12,2007.3,1959.4
D,2015-07-17,13,2060.9,2006.9
D,2015-07-17,14,2097.9,2073.1
D,2015-07-17,15,2136.2,2117.5
D,2015-07-17,16,2158.2,2143.2
D,2015-07-17,17,2206.2,2166.2
D,2015-07-17,18,2189.1,2196.9
D,2015-07-17,19,2151.2,2160.4
D,2015-07-17,20,2101.3,2097.3
D,2015-07-17,21,2079.4,2099.0
D,2015-07-17,22,1996.9,2034.4
D,2015-07-17,23,1806.1,1856.1
D,2015-07-17,24,1601.0,1663.7
D,2015-07-18,01,1412.3,1511.5
D,2015-07-18,02,1324.6,1422.3
D,2015-07-18,03,1262.1,1361.7
D,2015-07-18,04,1230.6,1334.5
D,2015-07-18,05,1231.3,1336.9
D,2015-07-18,06,1248.7,1358.1
D,2015-07-18,07,1311.5,1423.7
D,2015-07-18,08,1429.0,1542.0
D,2015-07-18,09,1588.3,1674.9
D,2015-07-18,10,1706.9,1784.1
D,2015-07-18,11,1783.3,1844.0
D,2015-07-18,12,1844.9,1880.9
D,2015-07-18,13,1898.5,1888.3
D,2015-07-18,14,1950.0,1930.4
D,2015-07-18,15,1978.4,1950.9
D,2015-07-18,16,2028.9,1954.2
D,2015-07-18,17,2098.8,2003.8
D,2015-07-18,18,2116.2,2066.1
D,2015-07-18,19,2106.4,2083.5
D,2015-07-18,20,2054.7,2074.7
D,2015-07-18,21,2057.5,2092.3
D,2015-07-18,22,2004.1,2060.7
D,2015-07-18,23,1826.9,1928.9
D,2015-07-18,24,1659.4,1764.4
D,2015-07-19,01,1588.9,1631.2
D,2015-07-19,02,1509.0,1543.9
D,2015-07-19,03,1444.0,1491.1
D,2015-07-19,04,1398.2,1470.2
D,2015-07-19,05,1385.0,1467.0
D,2015-07-19,06,1389.3,1480.0
D,2015-07-19,07,1439.2,1528.0
D,2015-07-19,08,1550.4,1666.3
D,2015-07-19,09,1746.1,1873.5
D,2015-07-19,10,1922.2,2079.0
D,2015-07-19,11,2031.2,2282.7
D,2015-07-19,12,2150.7,2450.3
D,2015-07-19,13,2236.7,2576.3
D,2015-07-19,14,2340.3,2662.9
D,2015-07-19,15,2354.0,2691.5
D,2015-07-19,16,2396.4,2691.3
D,2015-07-19,17,2478.1,2709.5
D,2015-07-19,18,2518.1,2768.2
D,2015-07-19,19,2498.1,2757.6
D,2015-07-19,20,2444.1,2705.2
D,2015-07-19,21,2468.5,2704.3
D,2015-07-19,22,2331.2,2571.3
D,2015-07-19,23,2130.1,2340.7
D,2015-07-19,24,1908.0,2106.7
D,2015-07-20,01,1822.7,1931.3
D,2015-07-20,02,1716.3,1815.0
D,2015-07-20,03,1654.4,1729.2
D,2015-07-20,04,1609.1,1692.2
D,2015-07-20,05,1584.6,1715.2
D,2015-07-20,06,1669.6,1803.8
D,2015-07-20,07,1829.7,1963.1
D,2015-07-20,08,2053.2,2213.3
D,2015-07-20,09,2221.8,2469.1
D,2015-07-20,10,2359.5,2686.7
D,2015-07-20,11,2489.4,2852.5
D,2015-07-20,12,2566.8,3005.2
D,2015-07-20,13,2625.0,3103.3
D,2015-07-20,14,2652.6,3170.9
D,2015-07-20,15,2712.9,3212.2
D,2015-07-20,16,2773.5,3250.7
D,2015-07-20,17,2785.5,3277.8
D,2015-07-20,18,2771.0,3278.4
D,2015-07-20,19,2775.8,3245.0
D,2015-07-20,20,2700.6,3138.3
D,2015-07-20,21,2691.2,3069.8
D,2015-07-20,22,2528.4,2910.8
D,2015-07-20,23,2255.2,2572.5
D,2015-07-20,24,1983.0,2275.0
D,2015-07-21,01,1828.3,2055.5
D,2015-07-21,02,1701.3,1900.8
D,2015-07-21,03,1613.3,1796.8
D,2015-07-21,04,1553.9,1717.4
D,2015-07-21,05,1552.9,1706.8
D,2015-07-21,06,1633.4,1769.3
D,2015-07-21,07,1787.9,1910.7
D,2015-07-21,08,1988.1,2103.0
D,2015-07-21,09,2155.8,2230.3
D,2015-07-21,10,2288.6,2335.9
D,2015-07-21,11,2392.4,2444.0
D,2015-07-21,12,2485.4,2523.0
D,2015-07-21,13,2545.7,2582.8
D,2015-07-21,14,2617.5,2675.5
D,2015-07-21,15,2696.5,2720.0
D,2015-07-21,16,2729.0,2825.9
D,2015-07-21,17,2771.5,2949.9
D,2015-07-21,18,2767.9,3001.3
D,2015-07-21,19,2735.9,2974.6
D,2015-07-21,20,2668.2,2890.8
D,2015-07-21,21,2605.7,2845.5
D,2015-07-21,22,2470.1,2688.7
D,2015-07-21,23,2226.4,2403.1
D,2015-07-21,24,1971.1,2116.6
D,2015-07-22,01,1736.8,1909.4
D,2015-07-22,02,1617.9,1772.1
D,2015-07-22,03,1524.4,1673.9
D,2015-07-22,04,1476.5,1612.0
D,2015-07-22,05,1466.1,1599.4
D,2015-07-22,06,1548.0,1642.1
D,2015-07-22,07,1682.9,1781.4
D,2015-07-22,08,1862.9,1956.4
D,2015-07-22,09,2001.9,2080.0
D,2015-07-22,10,2108.0,2165.5
D,2015-07-22,11,2193.1,2248.0
D,2015-07-22,12,2278.6,2310.8
D,2015-07-22,13,2336.9,2367.2
D,2015-07-22,14,2401.3,2441.5
D,2015-07-22,15,2445.1,2503.4
D,2015-07-22,16,2498.6,2552.4
D,2015-07-22,17,2556.0,2589.4
D,2015-07-22,18,2539.8,2590.4
D,2015-07-22,19,2483.9,2529.4
D,2015-07-22,20,2407.4,2446.4
D,2015-07-22,21,2374.8,2406.7
D,2015-07-22,22,2253.4,2296.1
D,2015-07-22,23,2002.3,2046.0
D,2015-07-22,24,1762.3,1809.3
D,2015-07-23,01,1597.5,1634.5
D,2015-07-23,02,1482.7,1515.7
D,2015-07-23,03,1400.4,1441.9
D,2015-07-23,04,1362.4,1402.7
D,2015-07-23,05,1366.9,1406.7
D,2015-07-23,06,1442.3,1466.8
D,2015-07-23,07,1587.2,1611.6
D,2015-07-23,08,1770.4,1794.6
D,2015-07-23,09,1900.2,1920.0
D,2015-07-23,10,2002.8,2013.5
D,2015-07-23,11,2077.8,2105.0
D,2015-07-23,12,2149.1,2181.4
D,2015-07-23,13,2195.5,2239.4
D,2015-07-23,14,2252.0,2314.4
D,2015-07-23,15,2308.0,2352.9
D,2015-07-23,16,2326.7,2379.9
D,2015-07-23,17,2353.0,2410.8
D,2015-07-23,18,2352.9,2405.6
D,2015-07-23,19,2330.8,2375.9
D,2015-07-23,20,2280.5,2323.1
D,2015-07-23,21,2249.3,2303.7
D,2015-07-23,22,2134.9,2212.9
D,2015-07-23,23,1931.9,1990.9
D,2015-07-23,24,1707.2,1762.5
D,2015-07-24,01,1525.3,1593.7
D,2015-07-24,02,1425.0,1486.0
D,2015-07-24,03,1352.6,1411.5
D,2015-07-24,04,1316.2,1377.2
D,2015-07-24,05,1324.9,1397.6
D,2015-07-24,06,1405.6,1446.0
D,2015-07-24,07,1549.3,1569.2
D,2015-07-24,08,1720.1,1747.6
D,2015-07-24,09,1833.0,1879.7
D,2015-07-24,10,1927.4,1979.8
D,2015-07-24,11,2013.1,2061.4
D,2015-07-24,12,2083.9,2136.1
D,2015-07-24,13,2143.1,2198.6
D,2015-07-24,14,2167.2,2248.3
D,2015-07-24,15,2190.1,2257.0
D,2015-07-24,16,2213.4,2259.4
D,2015-07-24,17,2229.0,2263.8
D,2015-07-24,18,2234.3,2242.0
D,2015-07-24,19,2208.8,2189.0
D,2015-07-24,20,2151.1,2122.7
D,2015-07-24,21,2129.3,2111.0
D,2015-07-24,22,2037.2,2037.4
D,2015-07-24,23,1869.1,1851.3
D,2015-07-24,24,1656.2,1647.2
D,2015-07-25,01,1449.5,1490.5
D,2015-07-25,02,1359.3,1388.0
D,2015-07-25,03,1290.0,1323.0
D,2015-07-25,04,1251.6,1288.4
D,2015-07-25,05,1238.5,1283.1
D,2015-07-25,06,1269.3,1301.0
D,2015-07-25,07,1333.4,1368.0
D,2015-07-25,08,1435.2,1482.9
D,2015-07-25,09,1581.6,1614.4
D,2015-07-25,10,1707.3,1709.4
D,2015-07-25,11,1783.1,1760.9
D,2015-07-25,12,1848.9,1794.4
D,2015-07-25,13,1864.7,1805.7
D,2015-07-25,14,1892.7,1814.6
D,2015-07-25,15,1889.2,1822.1
D,2015-07-25,16,1900.3,1827.6
D,2015-07-25,17,1923.5,1854.9
D,2015-07-25,18,1956.5,1874.0
D,2015-07-25,19,1944.9,1861.3
D,2015-07-25,20,1910.4,1830.3
D,2015-07-25,21,1957.8,1858.7
D,2015-07-25,22,1883.5,1805.5
D,2015-07-25,23,1714.9,1661.3
D,2015-07-25,24,1553.3,1502.0
D,2015-07-26,01,1429.1,1378.0
D,2015-07-26,02,1350.6,1295.6
D,2015-07-26,03,1290.5,1249.4
D,2015-07-26,04,1262.2,1224.7
D,2015-07-26,05,1264.9,1225.2
D,2015-07-26,06,1271.1,1242.5
D,2015-07-26,07,1300.4,1272.3
D,2015-07-26,08,1391.6,1370.5
D,2015-07-26,09,1535.6,1509.2
D,2015-07-26,10,1672.6,1632.6
D,2015-07-26,11,1787.7,1726.0
D,2015-07-26,12,1873.4,1777.1
D,2015-07-26,13,1925.9,1815.6
D,2015-07-26,14,1968.2,1857.4
D,2015-07-26,15,1996.2,1896.7
D,2015-07-26,16,2062.3,1939.8
D,2015-07-26,17,2150.1,1999.1
D,2015-07-26,18,2174.5,2064.3
D,2015-07-26,19,2158.5,2085.6
D,2015-07-26,20,2101.4,2092.5
D,2015-07-26,21,2154.4,2142.8
D,2015-07-26,22,2049.4,2087.4
D,2015-07-26,23,1860.5,1912.8
D,2015-07-26,24,1669.3,1730.2
D,2015-07-27,01,1638.9,1589.6
D,2015-07-27,02,1533.7,1506.6
D,2015-07-27,03,1470.3,1458.5
D,2015-07-27,04,1440.9,1437.1
