C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4006_20130401_20130515.csv
C,Time period: 2013-04-01 to 2013-05-15
C,Location/Node: .Z.SEMASS
C,Report generated 2015-12-05 23:07:33 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2013-04-01,01,1123.7,1198.8
D,2013-04-01,02,1072.1,1151.7
D,2013-04-01,03,1005.7,1128.6
D,2013-04-01,04,1026.4,1117.3
D,2013-04-01,05,1070.1,1149.9
D,2013-04-01,06,1163.6,1278.8
D,2013-04-01,07,1448.8,1512.4
D,2013-04-01,08,1514.6,1645.4
D,2013-04-01,09,1554.7,1657.6
D,2013-04-01,10,1558.4,1661.5
D,2013-04-01,11,1543.6,1668.1
D,2013-04-01,12,1533.5,1656.1
D,2013-04-01,13,1519.0,1641.4
D,2013-04-01,14,1505.2,1629.3
D,2013-04-01,15,1480.4,1602.2
D,2013-04-01,16,1471.3,1593.0
D,2013-04-01,17,1493.8,1636.3
D,2013-04-01,18,1546.6,1744.1
D,2013-04-01,19,1607.1,1805.4
D,2013-04-01,20,1676.6,1885.5
D,2013-04-01,21,1683.7,1845.2
D,2013-04-01,22,1536.1,1710.2
D,2013-04-01,23,1388.0,1521.6
D,2013-04-01,24,1226.5,1366.8
D,2013-04-02,01,1200.1,1285.5
D,2013-04-02,02,1149.6,1240.7
D,2013-04-02,03,1129.2,1226.9
D,2013-04-02,04,1148.5,1229.4
D,2013-04-02,05,1167.7,1280.6
D,2013-04-02,06,1300.9,1433.2
D,2013-04-02,07,1533.4,1675.4
D,2013-04-02,08,1663.9,1790.9
D,2013-04-02,09,1701.4,1800.5
D,2013-04-02,10,1694.7,1801.3
D,2013-04-02,11,1670.4,1809.1
D,2013-04-02,12,1652.5,1805.7
D,2013-04-02,13,1636.2,1774.5
D,2013-04-02,14,1615.8,1771.1
D,2013-04-02,15,1600.6,1732.0
D,2013-04-02,16,1600.4,1720.6
D,2013-04-02,17,1592.4,1740.6
D,2013-04-02,18,1682.3,1796.4
D,2013-04-02,19,1751.7,1872.2
D,2013-04-02,20,1836.9,2007.0
