C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4006_20120101_20120214.csv
C,Time period: 2012-01-01 to 2012-02-14
C,Location/Node: .Z.SEMASS
C,Report generated 2015-12-05 23:09:53 EST
H,,,Day Ahead,Real Time
D,2012-01-02,19,1961.1,2132.3
D,2012-01-02,20,1906.2,2076.5
D,2012-01-02,21,1866.1,1982.9
D,2012-01-02,22,1749.7,1819.2
D,2012-01-02,23,1610.1,1627.6
D,2012-01-02,24,1451.8,1453.4
D,2012-01-03,01,1331.6,1346.2
D,2012-01-03,02,1271.5,1291.5
D,2012-01-03,03,1251.2,1268.5
D,2012-01-03,04,1252.1,1273.0
D,2012-01-03,05,1294.7,1321.3
D,2012-01-03,06,1456.8,1472.1
D,2012-01-03,07,1661.9,1711.5
D,2012-01-03,08,1854.3,1843.5
D,2012-01-03,09,1889.8,1859.4
D,2012-01-03,10,1884.2,1874.5
D,2012-01-03,11,1855.1,1884.5
D,2012-01-03,12,1846.3,1886.4
D,2012-01-03,13,1829.3,1879.5
D,2012-01-03,14,1781.3,1874.1
D,2012-01-03,15,1763.3,1862.8
D,2012-01-03,16,1828.7,1906.4
D,2012-01-03,17,2071.2,2109.5
D,2012-01-03,18,2280.2,2327.0
D,2012-01-03,19,2276.5,2351.2
D,2012-01-03,20,2217.7,2312.2
D,2012-01-03,21,2157.0,2229.8
D,2012-01-03,22,1956.6,2068.5
D,2012-01-03,23,1746.2,1867.5
D,2012-01-03,24,1548.9,1690.5
D,2012-01-04,01,1485.5,1589.9
D,2012-01-04,02,1427.2,1535.2
D,2012-01-04,03,1406.3,1510.6
D,2012-01-04,04,1408.3,1515.9
D,2012-01-04,05,1436.8,1563.2
D,2012-01-04,06,1574.7,1703.9
D,2012-01-04,07,1867.8,1958.4
D,2012-01-04,08,1977.9,2078.2
D,2012-01-04,09,1956.8,2076.6
D,2012-01-04,10,1927.6,2067.7
D,2012-01-04,11,1880.2,2059.2
D,2012-01-04,12,1881.3,2039.7
D,2012-01-04,13,1807.9,2003.1
D,2012-01-04,14,1787.5,1976.0
D,2012-01-04,15,1770.7,1952.7
D,2012-01-04,16,1801.5,1994.3
D,2012-01-04,17,2034.1,2204.0
D,2012-01-04,18,2231.8,2357.5
D,2012-01-04,19,2188.6,2351.8
D,2012-01-04,20,2109.1,2289.0
D,2012-01-04,21,2028.6,2191.0
D,2012-01-04,22,1842.1,2021.3
D,2012-01-04,23,1692.5,1804.2
D,2012-01-04,24,1476.3,1612.8
D,2012-01-05,01,1422.4,1491.9
D,2012-01-05,02,1357.0,1432.0
D,2012-01-05,03,1326.9,1401.8
D,2012-01-05,04,1319.4,1397.1
D,2012-01-05,05,1370.9,1432.5
D,2012-01-05,06,1526.2,1564.2
D,2012-01-05,07,1755.6,1810.0
D,2012-01-05,08,1844.6,1950.6
D,2012-01-05,09,1848.9,1964.1
D,2012-01-05,10,1838.7,1976.4
D,2012-01-05,11,1806.5,1984.3
D,2012-01-05,12,1797.3,1949.1
D,2012-01-05,13,1776.0,1915.2
D,2012-01-05,14,1758.6,1896.6
D,2012-01-05,15,1689.7,1872.5
D,2012-01-05,16,1718.1,1902.8
D,2012-01-05,17,2005.1,2066.6
D,2012-01-05,18,2153.6,2247.8
D,2012-01-05,19,2073.2,2248.8
D,2012-01-05,20,2036.7,2201.5
D,2012-01-05,21,2009.0,2113.1
D,2012-01-05,22,1818.2,1952.5
D,2012-01-05,23,1601.5,1745.1
D,2012-01-05,24,1412.7,1568.6
D,2012-01-06,01,1408.6,1453.4
D,2012-01-06,02,1346.1,1403.4
D,2012-01-06,03,1321.7,1371.5
D,2012-01-06,04,1311.8,1366.2
D,2012-01-06,05,1341.6,1402.6
D,2012-01-06,06,1429.0,1529.1
D,2012-01-06,07,1708.7,1773.1
D,2012-01-06,08,1828.0,1914.9
D,2012-01-06,09,1804.5,1937.2
D,2012-01-06,10,1807.0,1942.2
D,2012-01-06,11,1772.7,1913.2
D,2012-01-06,12,1764.2,1873.0
D,2012-01-06,13,1742.7,1836.2
D,2012-01-06,14,1724.3,1816.4
D,2012-01-06,15,1654.4,1782.2
D,2012-01-06,16,1670.7,1805.8
D,2012-01-06,17,1862.1,1954.9
D,2012-01-06,18,2038.4,2079.9
D,2012-01-06,19,1986.6,2058.5
D,2012-01-06,20,1934.0,1995.9
D,2012-01-06,21,1880.8,1924.9
D,2012-01-06,22,1720.3,1804.2
D,2012-01-06,23,1559.5,1643.8
D,2012-01-06,24,1354.3,1476.4
D,2012-01-07,01,1242.8,1351.6
D,2012-01-07,02,1165.1,1281.1
D,2012-01-07,03,1103.7,1244.3
D,2012-01-07,04,1101.8,1230.0
D,2012-01-07,05,1115.5,1247.6
D,2012-01-07,06,1166.0,1304.0
D,2012-01-07,07,1246.9,1401.3
D,2012-01-07,08,1369.9,1497.4
D,2012-01-07,09,1551.4,1609.1
D,2012-01-07,10,1629.9,1674.0
D,2012-01-07,11,1614.2,1691.5
D,2012-01-07,12,1569.6,1681.0
D,2012-01-07,13,1548.8,1639.3
D,2012-01-07,14,1529.3,1608.1
D,2012-01-07,15,1511.2,1579.1
D,2012-01-07,16,1535.2,1590.1
D,2012-01-07,17,1749.2,1756.8
D,2012-01-07,18,1894.5,1903.8
D,2012-01-07,19,1832.7,1885.8
D,2012-01-07,20,1784.8,1819.7
D,2012-01-07,21,1750.2,1755.1
D,2012-01-07,22,1625.4,1662.0
D,2012-01-07,23,1503.9,1536.4
D,2012-01-07,24,1352.9,1397.4
D,2012-01-08,01,1269.0,1289.6
D,2012-01-08,02,1198.7,1224.0
D,2012-01-08,03,1160.8,1189.3
D,2012-01-08,04,1148.8,1175.4
D,2012-01-08,05,1157.3,1186.9
D,2012-01-08,06,1200.6,1225.4
D,2012-01-08,07,1270.0,1297.9
D,2012-01-08,08,1319.4,1369.5
D,2012-01-08,09,1482.6,1487.0
D,2012-01-08,10,1542.5,1570.3
D,2012-01-08,11,1545.8,1624.9
D,2012-01-08,12,1566.7,1666.3
D,2012-01-08,13,1562.7,1664.7
D,2012-01-08,14,1528.7,1652.9
D,2012-01-08,15,1511.8,1641.3
D,2012-01-08,16,1544.6,1667.2
D,2012-01-08,17,1792.7,1848.7
D,2012-01-08,18,1953.0,2035.5
D,2012-01-08,19,1872.0,2028.8
D,2012-01-08,20,1847.1,1968.9
D,2012-01-08,21,1816.1,1888.2
D,2012-01-08,22,1662.7,1756.5
D,2012-01-08,23,1519.5,1582.7
D,2012-01-08,24,1363.2,1440.3
D,2012-01-09,01,1342.4,1342.0
D,2012-01-09,02,1286.9,1297.0
D,2012-01-09,03,1266.8,1280.8
D,2012-01-09,04,1267.9,1288.4
D,2012-01-09,05,1296.3,1339.2
D,2012-01-09,06,1388.5,1483.8
D,2012-01-09,07,1728.9,1745.4
D,2012-01-09,08,1769.6,1891.3
D,2012-01-09,09,1802.1,1903.2
D,2012-01-09,10,1840.6,1899.0
D,2012-01-09,11,1785.4,1892.8
D,2012-01-09,12,1771.9,1874.8
D,2012-01-09,13,1734.8,1845.0
D,2012-01-09,14,1718.8,1819.7
D,2012-01-09,15,1684.0,1797.0
D,2012-01-09,16,1730.5,1822.6
D,2012-01-09,17,1916.3,1987.0
D,2012-01-09,18,2093.5,2194.3
D,2012-01-09,19,1992.6,2204.9
D,2012-01-09,20,1961.3,2148.0
D,2012-01-09,21,1944.6,2054.1
D,2012-01-09,22,1808.0,1891.2
D,2012-01-09,23,1605.7,1682.4
D,2012-01-09,24,1442.4,1504.7
D,2012-01-10,01,1351.9,1389.7
D,2012-01-10,02,1290.7,1343.2
D,2012-01-10,03,1227.5,1311.7
D,2012-01-10,04,1234.2,1308.0
D,2012-01-10,05,1267.9,1349.1
D,2012-01-10,06,1360.6,1480.1
D,2012-01-10,07,1657.5,1727.9
D,2012-01-10,08,1789.8,1852.7
D,2012-01-10,09,1784.0,1860.0
D,2012-01-10,10,1808.2,1863.7
D,2012-01-10,11,1785.6,1863.5
D,2012-01-10,12,1761.2,1849.6
D,2012-01-10,13,1709.1,1818.2
D,2012-01-10,14,1691.8,1802.5
D,2012-01-10,15,1672.7,1774.6
D,2012-01-10,16,1685.3,1791.5
D,2012-01-10,17,1885.5,1951.6
D,2012-01-10,18,2054.6,2137.7
D,2012-01-10,19,2012.7,2139.8
D,2012-01-10,20,1960.8,2088.6
D,2012-01-10,21,1929.0,2002.5
D,2012-01-10,22,1782.3,1850.7
D,2012-01-10,23,1575.3,1661.1
D,2012-01-10,24,1393.4,1491.7
D,2012-01-11,01,1364.6,1386.5
D,2012-01-11,02,1318.3,1327.3
D,2012-01-11,03,1276.2,1301.8
D,2012-01-11,04,1268.8,1300.9
D,2012-01-11,05,1283.3,1344.2
D,2012-01-11,06,1364.7,1491.4
D,2012-01-11,07,1703.4,1750.0
D,2012-01-11,08,1761.6,1877.6
D,2012-01-11,09,1786.8,1874.3
D,2012-01-11,10,1814.4,1865.4
D,2012-01-11,11,1758.6,1859.4
D,2012-01-11,12,1727.6,1845.3
D,2012-01-11,13,1698.0,1817.8
D,2012-01-11,14,1657.0,1800.8
D,2012-01-11,15,1643.2,1777.5
D,2012-01-11,16,1653.6,1802.7
D,2012-01-11,17,1863.8,1961.1
D,2012-01-11,18,1981.5,2151.7
D,2012-01-11,19,1965.1,2159.9
D,2012-01-11,20,1907.6,2123.2
D,2012-01-11,21,1892.5,2035.5
D,2012-01-11,22,1754.6,1873.5
D,2012-01-11,23,1512.7,1672.8
D,2012-01-11,24,1355.6,1498.7
D,2012-01-12,01,1316.1,1382.6
D,2012-01-12,02,1247.2,1319.0
D,2012-01-12,03,1217.6,1287.6
D,2012-01-12,04,1212.9,1286.3
D,2012-01-12,05,1248.6,1325.5
D,2012-01-12,06,1346.5,1449.7
D,2012-01-12,07,1605.2,1705.2
D,2012-01-12,08,1714.7,1873.0
D,2012-01-12,09,1730.3,1909.1
D,2012-01-12,10,1782.1,1939.4
D,2012-01-12,11,1773.9,1953.0
D,2012-01-12,12,1761.9,1965.7
D,2012-01-12,13,1760.5,1970.8
D,2012-01-12,14,1747.2,1956.7
D,2012-01-12,15,1690.5,1906.1
D,2012-01-12,16,1701.7,1915.1
D,2012-01-12,17,1843.0,2030.8
D,2012-01-12,18,1999.9,2146.9
D,2012-01-12,19,1930.3,2134.6
D,2012-01-12,20,1874.5,2078.3
D,2012-01-12,21,1859.2,1995.2
D,2012-01-12,22,1727.4,1837.8
D,2012-01-12,23,1540.6,1638.5
D,2012-01-12,24,1360.9,1470.0
D,2012-01-13,01,1294.0,1348.7
D,2012-01-13,02,1225.5,1289.8
D,2012-01-13,03,1194.6,1260.8
D,2012-01-13,04,1179.3,1256.0
D,2012-01-13,05,1216.5,1289.8
D,2012-01-13,06,1283.4,1407.5
D,2012-01-13,07,1498.0,1642.5
D,2012-01-13,08,1709.1,1796.0
D,2012-01-13,09,1771.0,1826.2
D,2012-01-13,10,1781.5,1823.9
D,2012-01-13,11,1761.9,1804.9
D,2012-01-13,12,1751.0,1796.4
D,2012-01-13,13,1738.9,1766.1
D,2012-01-13,14,1688.4,1751.8
D,2012-01-13,15,1672.1,1745.2
D,2012-01-13,16,1664.0,1805.0
D,2012-01-13,17,1886.3,1980.6
D,2012-01-13,18,2045.8,2111.9
D,2012-01-13,19,1985.0,2105.7
D,2012-01-13,20,1945.7,2056.2
D,2012-01-13,21,1943.2,1988.0
D,2012-01-13,22,1768.0,1871.5
D,2012-01-13,23,1603.2,1717.6
D,2012-01-13,24,1429.0,1573.7
D,2012-01-14,01,1304.5,1450.0
D,2012-01-14,02,1237.7,1380.3
D,2012-01-14,03,1202.7,1345.5
D,2012-01-14,04,1189.6,1332.8
D,2012-01-14,05,1209.4,1351.1
D,2012-01-14,06,1262.8,1401.9
D,2012-01-14,07,1365.9,1501.3
D,2012-01-14,08,1460.6,1600.3
D,2012-01-14,09,1552.5,1715.8
D,2012-01-14,10,1597.1,1792.3
D,2012-01-14,11,1630.9,1838.5
D,2012-01-14,12,1633.8,1829.1
D,2012-01-14,13,1613.3,1783.9
D,2012-01-14,14,1615.7,1755.8
D,2012-01-14,15,1602.8,1736.5
D,2012-01-14,16,1619.0,1760.6
D,2012-01-14,17,1760.7,1897.0
D,2012-01-14,18,1957.3,2087.0
D,2012-01-14,19,1942.8,2091.4
D,2012-01-14,20,1895.2,2034.9
D,2012-01-14,21,1833.0,1956.6
D,2012-01-14,22,1724.2,1861.7
D,2012-01-14,23,1601.4,1754.1
D,2012-01-14,24,1472.3,1637.7
D,2012-01-15,01,1386.2,1518.1
D,2012-01-15,02,1348.3,1438.9
D,2012-01-15,03,1325.8,1406.4
D,2012-01-15,04,1313.2,1401.4
D,2012-01-15,05,1335.8,1417.8
D,2012-01-15,06,1322.6,1462.8
D,2012-01-15,07,1424.7,1543.8
D,2012-01-15,08,1514.3,1621.9
D,2012-01-15,09,1606.9,1747.7
D,2012-01-15,10,1689.0,1847.0
D,2012-01-15,11,1774.3,1905.3
D,2012-01-15,12,1777.7,1936.0
D,2012-01-15,13,1767.8,1942.7
D,2012-01-15,14,1715.3,1924.8
D,2012-01-15,15,1726.5,1907.0
D,2012-01-15,16,1736.1,1925.6
D,2012-01-15,17,1922.4,2074.0
D,2012-01-15,18,2143.9,2261.6
D,2012-01-15,19,2080.4,2267.9
D,2012-01-15,20,2013.5,2193.6
D,2012-01-15,21,1943.3,2114.4
D,2012-01-15,22,1774.1,1995.2
D,2012-01-15,23,1603.6,1845.3
D,2012-01-15,24,1458.4,1704.3
D,2012-01-16,01,1477.1,1601.5
D,2012-01-16,02,1442.1,1546.8
D,2012-01-16,03,1414.8,1522.3
D,2012-01-16,04,1413.6,1524.4
D,2012-01-16,05,1423.9,1558.5
D,2012-01-16,06,1467.3,1648.9
D,2012-01-16,07,1686.3,1806.3
D,2012-01-16,08,1829.7,1934.7
D,2012-01-16,09,1890.8,2026.3
D,2012-01-16,10,1926.9,2086.8
D,2012-01-16,11,1955.9,2110.5
D,2012-01-16,12,1908.1,2095.0
D,2012-01-16,13,1883.9,2058.1
D,2012-01-16,14,1858.6,2029.1
D,2012-01-16,15,1791.1,2007.8
D,2012-01-16,16,1812.7,2039.8
D,2012-01-16,17,1995.5,2179.5
D,2012-01-16,18,2196.6,2337.9
D,2012-01-16,19,2122.3,2319.4
D,2012-01-16,20,2062.9,2243.3
D,2012-01-16,21,1943.3,2128.1
D,2012-01-16,22,1758.5,1944.2
D,2012-01-16,23,1562.9,1733.9
D,2012-01-16,24,1439.9,1554.7
D,2012-01-17,01,1268.8,1439.0
D,2012-01-17,02,1207.0,1375.6
D,2012-01-17,03,1186.7,1344.4
D,2012-01-17,04,1180.0,1329.9
D,2012-01-17,05,1193.7,1366.5
D,2012-01-17,06,1312.0,1496.9
D,2012-01-17,07,1621.3,1736.8
D,2012-01-17,08,1773.3,1872.9
D,2012-01-17,09,1780.4,1888.9
D,2012-01-17,10,1774.3,1899.2
D,2012-01-17,11,1798.6,1897.9
D,2012-01-17,12,1789.0,1888.6
D,2012-01-17,13,1790.9,1866.1
D,2012-01-17,14,1747.8,1867.7
D,2012-01-17,15,1685.5,1856.7
D,2012-01-17,16,1693.3,1875.2
D,2012-01-17,17,1885.4,2005.4
D,2012-01-17,18,2044.0,2150.9
D,2012-01-17,19,2007.1,2142.9
D,2012-01-17,20,1933.5,2075.9
D,2012-01-17,21,1803.0,1969.8
D,2012-01-17,22,1650.9,1806.4
D,2012-01-17,23,1457.1,1593.9
D,2012-01-17,24,1294.0,1420.7
D,2012-01-18,01,1270.1,1311.6
D,2012-01-18,02,1212.3,1252.5
D,2012-01-18,03,1186.1,1218.0
D,2012-01-18,04,1183.5,1207.5
D,2012-01-18,05,1222.5,1246.0
D,2012-01-18,06,1335.4,1388.9
D,2012-01-18,07,1621.5,1651.1
D,2012-01-18,08,1754.2,1784.1
D,2012-01-18,09,1758.1,1792.5
D,2012-01-18,10,1766.6,1803.6
D,2012-01-18,11,1749.3,1814.1
D,2012-01-18,12,1742.9,1815.8
D,2012-01-18,13,1731.7,1803.5
D,2012-01-18,14,1709.6,1798.3
D,2012-01-18,15,1689.7,1794.5
D,2012-01-18,16,1714.0,1822.1
D,2012-01-18,17,1895.2,1955.4
D,2012-01-18,18,2051.8,2184.5
D,2012-01-18,19,2000.8,2209.6
D,2012-01-18,20,1988.4,2177.4
D,2012-01-18,21,2003.3,2094.9
D,2012-01-18,22,1825.4,1944.5
D,2012-01-18,23,1674.3,1750.5
D,2012-01-18,24,1504.9,1578.1
D,2012-01-19,01,1426.4,1475.0
D,2012-01-19,02,1379.6,1427.2
D,2012-01-19,03,1360.7,1410.1
D,2012-01-19,04,1367.7,1415.9
D,2012-01-19,05,1408.8,1460.1
D,2012-01-19,06,1490.1,1605.5
D,2012-01-19,07,1770.0,1871.2
D,2012-01-19,08,1876.9,2001.9
D,2012-01-19,09,1916.9,2003.3
D,2012-01-19,10,1855.7,1993.7
D,2012-01-19,11,1828.6,1989.2
D,2012-01-19,12,1831.3,1973.6
D,2012-01-19,13,1805.4,1944.9
D,2012-01-19,14,1784.3,1921.8
D,2012-01-19,15,1759.7,1897.6
D,2012-01-19,16,1789.2,1911.6
D,2012-01-19,17,1933.7,2038.4
D,2012-01-19,18,2084.3,2233.9
D,2012-01-19,19,2093.8,2244.7
D,2012-01-19,20,2008.6,2201.3
D,2012-01-19,21,1936.0,2107.6
D,2012-01-19,22,1749.9,1949.2
D,2012-01-19,23,1549.5,1736.2
D,2012-01-19,24,1393.7,1557.1
D,2012-01-20,01,1312.3,1442.1
D,2012-01-20,02,1252.2,1379.1
D,2012-01-20,03,1215.5,1347.3
D,2012-01-20,04,1213.1,1341.5
D,2012-01-20,05,1240.0,1382.6
D,2012-01-20,06,1321.4,1515.8
D,2012-01-20,07,1642.2,1760.1
D,2012-01-20,08,1764.3,1875.6
D,2012-01-20,09,1805.0,1884.8
D,2012-01-20,10,1780.8,1890.5
D,2012-01-20,11,1758.3,1898.5
D,2012-01-20,12,1742.7,1890.7
D,2012-01-20,13,1691.2,1867.8
D,2012-01-20,14,1656.1,1852.9
D,2012-01-20,15,1650.9,1830.1
D,2012-01-20,16,1665.5,1847.6
D,2012-01-20,17,1859.2,1957.1
D,2012-01-20,18,2069.0,2156.3
D,2012-01-20,19,2039.0,2165.8
D,2012-01-20,20,1995.7,2119.1
D,2012-01-20,21,1924.9,2048.7
D,2012-01-20,22,1733.9,1928.3
D,2012-01-20,23,1600.7,1766.4
D,2012-01-20,24,1421.6,1615.1
D,2012-01-21,01,1422.1,1507.3
D,2012-01-21,02,1351.6,1447.7
D,2012-01-21,03,1322.5,1410.9
D,2012-01-21,04,1311.2,1395.1
D,2012-01-21,05,1324.7,1406.1
D,2012-01-21,06,1354.1,1455.7
D,2012-01-21,07,1448.8,1544.2
D,2012-01-21,08,1543.2,1659.1
D,2012-01-21,09,1722.0,1798.2
D,2012-01-21,10,1826.7,1915.2
D,2012-01-21,11,1792.6,1984.6
D,2012-01-21,12,1813.3,2026.4
D,2012-01-21,13,1747.0,2038.3
D,2012-01-21,14,1689.3,2029.2
D,2012-01-21,15,1677.6,2008.0
D,2012-01-21,16,1690.7,1993.7
D,2012-01-21,17,1828.9,2090.9
D,2012-01-21,18,2041.7,2247.0
D,2012-01-21,19,1967.8,2225.9
D,2012-01-21,20,1916.7,2134.4
D,2012-01-21,21,1863.2,2037.7
D,2012-01-21,22,1727.8,1905.9
D,2012-01-21,23,1630.8,1757.8
D,2012-01-21,24,1496.6,1613.4
D,2012-01-22,01,1427.0,1506.8
D,2012-01-22,02,1363.7,1442.3
D,2012-01-22,03,1317.4,1409.0
D,2012-01-22,04,1291.5,1396.3
D,2012-01-22,05,1300.2,1406.5
D,2012-01-22,06,1342.6,1449.5
D,2012-01-22,07,1380.4,1515.3
D,2012-01-22,08,1456.2,1600.3
D,2012-01-22,09,1625.7,1724.2
D,2012-01-22,10,1689.4,1815.9
D,2012-01-22,11,1707.9,1850.9
D,2012-01-22,12,1720.9,1871.1
D,2012-01-22,13,1634.2,1876.0
D,2012-01-22,14,1610.7,1881.5
D,2012-01-22,15,1592.0,1883.6
D,2012-01-22,16,1599.4,1879.3
D,2012-01-22,17,1768.6,1966.6
D,2012-01-22,18,1985.4,2090.0
D,2012-01-22,19,1937.5,2083.0
D,2012-01-22,20,1887.1,2060.5
D,2012-01-22,21,1831.3,1966.7
D,2012-01-22,22,1666.7,1820.7
D,2012-01-22,23,1498.8,1656.4
D,2012-01-22,24,1366.9,1499.9
D,2012-01-23,01,1218.3,1395.9
D,2012-01-23,02,1167.8,1343.8
D,2012-01-23,03,1168.1,1322.2
D,2012-01-23,04,1163.2,1322.9
D,2012-01-23,05,1197.9,1364.8
D,2012-01-23,06,1279.3,1497.1
D,2012-01-23,07,1581.8,1740.8
D,2012-01-23,08,1683.6,1873.3
D,2012-01-23,09,1705.9,1894.2
D,2012-01-23,10,1775.3,1906.1
D,2012-01-23,11,1767.1,1915.9
D,2012-01-23,12,1767.6,1904.7
D,2012-01-23,13,1731.2,1877.5
D,2012-01-23,14,1673.5,1866.2
D,2012-01-23,15,1631.2,1849.0
D,2012-01-23,16,1644.5,1862.5
D,2012-01-23,17,1832.0,1977.8
D,2012-01-23,18,1945.7,2151.8
D,2012-01-23,19,1889.0,2146.0
D,2012-01-23,20,1869.1,2080.0
D,2012-01-23,21,1763.3,1976.0
D,2012-01-23,22,1610.6,1804.0
D,2012-01-23,23,1410.8,1593.7
D,2012-01-23,24,1254.3,1417.6
D,2012-01-24,01,1233.7,1307.0
D,2012-01-24,02,1175.1,1241.7
D,2012-01-24,03,1132.1,1205.2
D,2012-01-24,04,1136.7,1195.4
D,2012-01-24,05,1166.2,1228.9
D,2012-01-24,06,1325.5,1355.7
D,2012-01-24,07,1553.3,1599.3
D,2012-01-24,08,1691.8,1729.9
D,2012-01-24,09,1695.0,1746.7
D,2012-01-24,10,1714.9,1752.2
D,2012-01-24,11,1700.7,1750.8
D,2012-01-24,12,1725.2,1740.5
D,2012-01-24,13,1717.9,1718.4
D,2012-01-24,14,1699.2,1698.3
D,2012-01-24,15,1685.5,1670.0
D,2012-01-24,16,1710.6,1675.1
D,2012-01-24,17,1840.7,1784.0
D,2012-01-24,18,1985.7,1997.4
D,2012-01-24,19,2019.0,2019.5
D,2012-01-24,20,1960.3,1977.2
D,2012-01-24,21,1928.2,1894.3
D,2012-01-24,22,1743.3,1746.5
D,2012-01-24,23,1579.6,1552.5
D,2012-01-24,24,1412.4,1384.6
D,2012-01-25,01,1317.3,1283.5
D,2012-01-25,02,1268.0,1244.6
D,2012-01-25,03,1241.4,1225.9
D,2012-01-25,04,1241.7,1229.1
D,2012-01-25,05,1286.1,1278.2
D,2012-01-25,06,1401.7,1414.5
D,2012-01-25,07,1687.6,1679.7
D,2012-01-25,08,1797.0,1809.5
D,2012-01-25,09,1792.3,1808.8
D,2012-01-25,10,1790.9,1801.5
D,2012-01-25,11,1764.9,1798.9
D,2012-01-25,12,1755.6,1792.3
D,2012-01-25,13,1743.9,1776.1
D,2012-01-25,14,1724.5,1769.3
D,2012-01-25,15,1708.7,1746.7
D,2012-01-25,16,1724.3,1754.7
D,2012-01-25,17,1851.5,1861.0
D,2012-01-25,18,2048.2,2087.5
D,2012-01-25,19,2000.2,2115.0
D,2012-01-25,20,1962.9,2071.8
D,2012-01-25,21,1925.0,1987.6
D,2012-01-25,22,1767.5,1830.3
D,2012-01-25,23,1604.4,1626.5
D,2012-01-25,24,1431.2,1454.9
D,2012-01-26,01,1333.8,1344.7
D,2012-01-26,02,1277.9,1289.0
D,2012-01-26,03,1254.0,1265.2
D,2012-01-26,04,1252.1,1261.2
D,2012-01-26,05,1292.1,1303.2
D,2012-01-26,06,1405.9,1438.1
D,2012-01-26,07,1694.7,1697.1
D,2012-01-26,08,1783.6,1829.1
D,2012-01-26,09,1801.0,1843.1
D,2012-01-26,10,1796.2,1837.8
D,2012-01-26,11,1773.3,1822.2
D,2012-01-26,12,1767.1,1809.9
D,2012-01-26,13,1751.1,1794.6
D,2012-01-26,14,1735.0,1784.7
D,2012-01-26,15,1723.4,1785.1
D,2012-01-26,16,1723.1,1802.0
D,2012-01-26,17,1899.3,1924.2
D,2012-01-26,18,2064.1,2106.4
D,2012-01-26,19,2018.7,2112.3
D,2012-01-26,20,1978.2,2068.8
D,2012-01-26,21,1951.6,1977.1
D,2012-01-26,22,1784.1,1824.5
D,2012-01-26,23,1594.0,1639.2
D,2012-01-26,24,1390.6,1466.5
D,2012-01-27,01,1260.7,1353.7
D,2012-01-27,02,1201.8,1288.1
D,2012-01-27,03,1163.5,1258.5
D,2012-01-27,04,1154.3,1248.5
D,2012-01-27,05,1182.5,1277.3
D,2012-01-27,06,1294.7,1398.8
D,2012-01-27,07,1565.8,1632.2
D,2012-01-27,08,1727.5,1774.8
D,2012-01-27,09,1770.4,1812.9
D,2012-01-27,10,1753.0,1847.3
D,2012-01-27,11,1730.5,1872.0
D,2012-01-27,12,1758.3,1883.7
D,2012-01-27,13,1736.7,1871.8
D,2012-01-27,14,1697.6,1859.1
D,2012-01-27,15,1642.4,1836.6
D,2012-01-27,16,1660.1,1839.0
D,2012-01-27,17,1807.9,1913.9
D,2012-01-27,18,1966.4,2009.8
D,2012-01-27,19,1905.5,1989.8
D,2012-01-27,20,1865.3,1928.8
D,2012-01-27,21,1817.7,1860.0
D,2012-01-27,22,1672.2,1747.6
D,2012-01-27,23,1533.8,1598.9
D,2012-01-27,24,1357.4,1460.8
D,2012-01-28,01,1301.0,1346.5
D,2012-01-28,02,1229.7,1277.7
D,2012-01-28,03,1191.1,1244.2
D,2012-01-28,04,1179.5,1231.3
