C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4006_20120215_20120330.csv
C,Time period: 2012-02-15 to 2012-03-30
C,Location/Node: .Z.SEMASS
C,Report generated 2015-12-05 23:10:35 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2012-02-15,01,1309.8,1353.0
D,2012-02-15,02,1261.1,1295.4
D,2012-02-15,03,1174.6,1268.5
D,2012-02-15,04,1174.7,1263.3
D,2012-02-15,05,1275.4,1298.2
D,2012-02-15,06,1376.3,1432.5
D,2012-02-15,07,1664.1,1672.9
D,2012-02-15,08,1709.5,1803.2
D,2012-02-15,09,1739.5,1825.6
D,2012-02-15,10,1704.3,1846.3
D,2012-02-15,11,1715.8,1860.9
D,2012-02-15,12,1721.3,1858.6
D,2012-02-15,13,1704.8,1833.5
D,2012-02-15,14,1636.0,1814.7
D,2012-02-15,15,1621.0,1793.6
D,2012-02-15,16,1629.6,1804.4
D,2012-02-15,17,1717.1,1867.4
D,2012-02-15,18,1946.5,2033.4
D,2012-02-15,19,1921.4,2081.1
D,2012-02-15,20,1898.0,2034.7
D,2012-02-15,21,1862.8,1945.7
D,2012-02-15,22,1698.1,1792.8
D,2012-02-15,23,1500.6,1598.5
D,2012-02-15,24,1372.5,1425.9
D,2012-02-16,01,1287.8,1326.3
D,2012-02-16,02,1233.9,1278.0
D,2012-02-16,03,1217.5,1262.0
D,2012-02-16,04,1213.9,1273.5
D,2012-02-16,05,1259.8,1321.3
D,2012-02-16,06,1386.4,1468.9
D,2012-02-16,07,1663.6,1713.5
D,2012-02-16,08,1730.6,1820.3
D,2012-02-16,09,1765.5,1823.1
D,2012-02-16,10,1755.6,1825.9
D,2012-02-16,11,1707.7,1817.1
D,2012-02-16,12,1706.5,1800.5
D,2012-02-16,13,1720.2,1785.6
D,2012-02-16,14,1702.8,1781.2
D,2012-02-16,15,1681.9,1770.6
D,2012-02-16,16,1696.2,1784.7
D,2012-02-16,17,1750.4,1877.9
D,2012-02-16,18,1707.1,2041.5
D,2012-02-16,19,1746.4,2083.2
D,2012-02-16,20,1700.2,2034.7
D,2012-02-16,21,1842.5,1950.1
D,2012-02-16,22,1677.8,1801.7
D,2012-02-16,23,1514.6,1609.0
D,2012-02-16,24,1346.7,1452.0
D,2012-02-17,01,1246.1,1333.2
D,2012-02-17,02,1191.1,1272.4
D,2012-02-17,03,1163.4,1238.7
D,2012-02-17,04,1159.5,1231.9
D,2012-02-17,05,1197.0,1260.9
D,2012-02-17,06,1308.8,1383.1
D,2012-02-17,07,1541.8,1616.5
D,2012-02-17,08,1666.0,1748.9
D,2012-02-17,09,1711.1,1792.0
D,2012-02-17,10,1711.2,1810.5
D,2012-02-17,11,1689.9,1822.2
D,2012-02-17,12,1687.4,1811.4
D,2012-02-17,13,1663.9,1777.8
D,2012-02-17,14,1642.6,1747.5
D,2012-02-17,15,1618.0,1707.0
D,2012-02-17,16,1616.4,1691.4
D,2012-02-17,17,1691.6,1732.7
D,2012-02-17,18,1849.6,1882.9
D,2012-02-17,19,1884.4,1959.5
D,2012-02-17,20,1856.5,1915.7
D,2012-02-17,21,1815.0,1848.9
D,2012-02-17,22,1657.1,1739.8
D,2012-02-17,23,1494.2,1593.8
D,2012-02-17,24,1325.8,1451.3
D,2012-02-18,01,1325.8,1342.3
D,2012-02-18,02,1252.3,1284.9
D,2012-02-18,03,1219.8,1254.1
D,2012-02-18,04,1202.0,1245.2
D,2012-02-18,05,1201.8,1259.7
D,2012-02-18,06,1258.4,1314.1
D,2012-02-18,07,1332.8,1400.3
D,2012-02-18,08,1430.5,1495.8
D,2012-02-18,09,1551.7,1607.5
D,2012-02-18,10,1621.2,1675.3
D,2012-02-18,11,1606.6,1693.5
D,2012-02-18,12,1599.8,1684.0
D,2012-02-18,13,1543.5,1643.2
D,2012-02-18,14,1499.2,1597.0
D,2012-02-18,15,1481.4,1569.1
D,2012-02-18,16,1487.4,1571.0
D,2012-02-18,17,1612.7,1641.1
D,2012-02-18,18,1771.8,1809.8
D,2012-02-18,19,1843.8,1875.8
D,2012-02-18,20,1786.7,1820.3
D,2012-02-18,21,1710.7,1756.9
D,2012-02-18,22,1578.5,1661.1
D,2012-02-18,23,1475.0,1535.7
D,2012-02-18,24,1347.0,1410.2
D,2012-02-19,01,1287.2,1315.1
D,2012-02-19,02,1210.6,1257.9
D,2012-02-19,03,1177.4,1228.3
D,2012-02-19,04,1178.7,1220.9
D,2012-02-19,05,1183.4,1233.3
D,2012-02-19,06,1231.6,1271.2
D,2012-02-19,07,1274.1,1327.2
D,2012-02-19,08,1354.0,1398.9
D,2012-02-19,09,1477.0,1502.7
D,2012-02-19,10,1547.6,1574.0
D,2012-02-19,11,1555.6,1604.4
D,2012-02-19,12,1572.4,1612.5
D,2012-02-19,13,1544.1,1591.5
D,2012-02-19,14,1522.0,1554.3
D,2012-02-19,15,1508.0,1521.9
D,2012-02-19,16,1521.6,1521.5
D,2012-02-19,17,1639.2,1580.1
D,2012-02-19,18,1819.0,1769.5
D,2012-02-19,19,1905.6,1867.7
D,2012-02-19,20,1828.0,1823.6
D,2012-02-19,21,1753.9,1759.9
D,2012-02-19,22,1621.5,1659.9
D,2012-02-19,23,1512.5,1539.8
D,2012-02-19,24,1379.4,1418.2
D,2012-02-20,01,1313.4,1326.0
D,2012-02-20,02,1260.0,1277.2
D,2012-02-20,03,1239.5,1255.4
D,2012-02-20,04,1223.1,1258.3
D,2012-02-20,05,1274.8,1292.3
D,2012-02-20,06,1342.0,1368.4
D,2012-02-20,07,1527.9,1488.6
D,2012-02-20,08,1657.9,1594.9
D,2012-02-20,09,1730.6,1702.4
D,2012-02-20,10,1789.3,1775.0
D,2012-02-20,11,1798.5,1802.7
D,2012-02-20,12,1759.2,1800.3
D,2012-02-20,13,1724.4,1768.5
D,2012-02-20,14,1689.8,1731.1
D,2012-02-20,15,1655.7,1702.1
D,2012-02-20,16,1654.4,1704.2
D,2012-02-20,17,1760.4,1773.4
D,2012-02-20,18,1945.6,1965.7
D,2012-02-20,19,1983.4,2058.0
D,2012-02-20,20,1948.3,2004.2
D,2012-02-20,21,1908.2,1920.0
D,2012-02-20,22,1719.2,1783.5
D,2012-02-20,23,1591.3,1620.3
D,2012-02-20,24,1418.5,1469.4
D,2012-02-21,01,1257.4,1373.9
D,2012-02-21,02,1241.2,1323.2
D,2012-02-21,03,1222.1,1306.8
D,2012-02-21,04,1224.8,1313.3
D,2012-02-21,05,1267.2,1361.3
D,2012-02-21,06,1380.5,1482.1
D,2012-02-21,07,1671.2,1662.7
D,2012-02-21,08,1761.7,1777.7
D,2012-02-21,09,1753.5,1824.7
D,2012-02-21,10,1752.2,1834.3
D,2012-02-21,11,1741.0,1827.3
D,2012-02-21,12,1702.3,1814.2
D,2012-02-21,13,1664.5,1784.0
D,2012-02-21,14,1642.7,1760.4
D,2012-02-21,15,1597.7,1742.0
D,2012-02-21,16,1614.4,1750.2
D,2012-02-21,17,1697.0,1826.7
D,2012-02-21,18,1923.6,2004.5
D,2012-02-21,19,1938.5,2083.7
D,2012-02-21,20,1894.7,2030.9
D,2012-02-21,21,1857.3,1935.8
D,2012-02-21,22,1701.1,1787.0
D,2012-02-21,23,1526.4,1602.7
D,2012-02-21,24,1351.5,1448.4
D,2012-02-22,01,1210.2,1333.1
D,2012-02-22,02,1182.8,1271.2
D,2012-02-22,03,1150.6,1252.5
D,2012-02-22,04,1145.5,1247.5
D,2012-02-22,05,1189.5,1286.1
D,2012-02-22,06,1270.0,1397.2
D,2012-02-22,07,1590.7,1566.8
D,2012-02-22,08,1681.3,1685.7
D,2012-02-22,09,1728.1,1744.9
D,2012-02-22,10,1721.7,1760.2
D,2012-02-22,11,1681.3,1744.6
D,2012-02-22,12,1681.3,1728.9
D,2012-02-22,13,1659.2,1706.3
D,2012-02-22,14,1582.2,1690.1
D,2012-02-22,15,1558.2,1663.3
D,2012-02-22,16,1561.0,1654.6
D,2012-02-22,17,1637.4,1689.7
D,2012-02-22,18,1853.1,1851.3
D,2012-02-22,19,1894.7,1962.2
D,2012-02-22,20,1826.7,1919.7
D,2012-02-22,21,1805.1,1844.4
D,2012-02-22,22,1640.9,1714.3
D,2012-02-22,23,1476.1,1543.5
D,2012-02-22,24,1326.4,1386.4
D,2012-02-23,01,1153.6,1277.8
D,2012-02-23,02,1141.5,1217.9
D,2012-02-23,03,1107.3,1188.3
D,2012-02-23,04,1112.3,1181.5
D,2012-02-23,05,1135.5,1214.0
D,2012-02-23,06,1214.2,1319.9
D,2012-02-23,07,1540.4,1490.6
D,2012-02-23,08,1647.4,1603.5
D,2012-02-23,09,1694.7,1672.0
D,2012-02-23,10,1698.8,1718.4
D,2012-02-23,11,1706.7,1723.6
D,2012-02-23,12,1676.7,1712.8
D,2012-02-23,13,1657.0,1704.5
D,2012-02-23,14,1584.1,1681.6
D,2012-02-23,15,1570.2,1653.1
D,2012-02-23,16,1576.1,1635.7
D,2012-02-23,17,1647.6,1672.4
D,2012-02-23,18,1861.3,1833.8
D,2012-02-23,19,1888.7,1948.8
D,2012-02-23,20,1829.8,1913.6
D,2012-02-23,21,1781.3,1837.4
D,2012-02-23,22,1659.1,1708.3
D,2012-02-23,23,1506.8,1540.9
D,2012-02-23,24,1347.5,1395.1
D,2012-02-24,01,1274.8,1296.9
D,2012-02-24,02,1222.1,1249.7
D,2012-02-24,03,1200.2,1221.1
D,2012-02-24,04,1197.6,1207.4
D,2012-02-24,05,1235.7,1243.4
D,2012-02-24,06,1354.0,1355.8
D,2012-02-24,07,1561.4,1539.0
D,2012-02-24,08,1684.9,1678.0
D,2012-02-24,09,1768.3,1784.6
D,2012-02-24,10,1788.8,1848.1
D,2012-02-24,11,1754.8,1887.2
D,2012-02-24,12,1740.9,1903.8
D,2012-02-24,13,1723.0,1889.2
D,2012-02-24,14,1710.6,1878.4
D,2012-02-24,15,1678.8,1863.5
D,2012-02-24,16,1681.5,1855.5
D,2012-02-24,17,1710.7,1901.6
D,2012-02-24,18,1890.8,1998.7
D,2012-02-24,19,1890.1,2014.3
D,2012-02-24,20,1855.1,1952.3
D,2012-02-24,21,1789.4,1865.3
D,2012-02-24,22,1642.2,1739.9
D,2012-02-24,23,1509.3,1588.6
D,2012-02-24,24,1338.1,1435.7
D,2012-02-25,01,1284.3,1321.1
D,2012-02-25,02,1221.6,1253.9
D,2012-02-25,03,1187.4,1225.3
D,2012-02-25,04,1173.6,1215.2
D,2012-02-25,05,1191.9,1230.3
D,2012-02-25,06,1244.9,1278.5
D,2012-02-25,07,1314.0,1357.4
D,2012-02-25,08,1410.2,1451.0
D,2012-02-25,09,1533.8,1564.5
D,2012-02-25,10,1637.8,1666.7
D,2012-02-25,11,1642.9,1711.2
D,2012-02-25,12,1621.9,1711.6
D,2012-02-25,13,1576.4,1686.5
D,2012-02-25,14,1533.9,1655.9
D,2012-02-25,15,1511.7,1628.3
D,2012-02-25,16,1508.7,1639.1
D,2012-02-25,17,1579.6,1683.9
D,2012-02-25,18,1746.6,1827.7
D,2012-02-25,19,1858.3,1935.2
D,2012-02-25,20,1775.3,1887.3
D,2012-02-25,21,1745.4,1826.9
D,2012-02-25,22,1643.3,1733.0
D,2012-02-25,23,1541.2,1602.9
D,2012-02-25,24,1392.4,1477.2
D,2012-02-26,01,1364.9,1377.5
D,2012-02-26,02,1310.6,1324.3
D,2012-02-26,03,1280.4,1293.8
D,2012-02-26,04,1265.1,1285.0
D,2012-02-26,05,1288.5,1296.3
D,2012-02-26,06,1326.5,1337.4
D,2012-02-26,07,1320.9,1382.7
D,2012-02-26,08,1397.3,1447.2
D,2012-02-26,09,1531.5,1549.8
D,2012-02-26,10,1590.1,1628.1
D,2012-02-26,11,1579.0,1662.5
D,2012-02-26,12,1583.4,1680.9
D,2012-02-26,13,1579.4,1670.5
D,2012-02-26,14,1526.7,1639.1
D,2012-02-26,15,1504.0,1604.8
D,2012-02-26,16,1521.4,1603.7
D,2012-02-26,17,1604.0,1670.7
D,2012-02-26,18,1786.0,1853.7
D,2012-02-26,19,1844.2,1996.9
D,2012-02-26,20,1769.7,1948.6
D,2012-02-26,21,1755.4,1869.6
D,2012-02-26,22,1629.8,1735.7
D,2012-02-26,23,1544.2,1578.9
D,2012-02-26,24,1407.6,1446.6
D,2012-02-27,01,1300.0,1353.2
D,2012-02-27,02,1252.7,1309.7
D,2012-02-27,03,1242.6,1294.6
D,2012-02-27,04,1246.0,1303.3
D,2012-02-27,05,1290.7,1354.0
D,2012-02-27,06,1388.7,1496.9
D,2012-02-27,07,1630.9,1722.5
D,2012-02-27,08,1740.6,1826.8
D,2012-02-27,09,1762.9,1831.1
D,2012-02-27,10,1733.7,1810.3
D,2012-02-27,11,1700.3,1801.8
D,2012-02-27,12,1684.1,1787.1
D,2012-02-27,13,1662.0,1760.1
D,2012-02-27,14,1648.6,1749.4
D,2012-02-27,15,1627.1,1732.6
D,2012-02-27,16,1635.5,1740.4
D,2012-02-27,17,1706.2,1812.5
D,2012-02-27,18,1846.0,1989.9
D,2012-02-27,19,1909.8,2073.1
D,2012-02-27,20,1848.0,2020.6
D,2012-02-27,21,1807.7,1919.7
D,2012-02-27,22,1675.0,1758.9
D,2012-02-27,23,1521.8,1564.0
D,2012-02-27,24,1379.1,1396.4
D,2012-02-28,01,1230.4,1291.2
D,2012-02-28,02,1191.0,1238.3
D,2012-02-28,03,1157.7,1220.4
D,2012-02-28,04,1170.3,1229.6
D,2012-02-28,05,1209.4,1275.2
D,2012-02-28,06,1305.6,1416.8
D,2012-02-28,07,1558.1,1634.4
D,2012-02-28,08,1688.0,1734.2
D,2012-02-28,09,1715.4,1746.8
D,2012-02-28,10,1727.4,1746.2
D,2012-02-28,11,1696.7,1749.6
D,2012-02-28,12,1695.5,1731.3
D,2012-02-28,13,1689.7,1707.1
D,2012-02-28,14,1613.2,1689.9
D,2012-02-28,15,1621.1,1663.0
D,2012-02-28,16,1600.3,1662.0
D,2012-02-28,17,1653.4,1719.2
D,2012-02-28,18,1879.9,1884.3
D,2012-02-28,19,1965.3,2029.5
D,2012-02-28,20,1936.3,2006.4
D,2012-02-28,21,1838.0,1927.4
D,2012-02-28,22,1684.1,1785.1
D,2012-02-28,23,1533.5,1596.4
D,2012-02-28,24,1360.2,1432.1
D,2012-02-29,01,1303.0,1328.4
D,2012-02-29,02,1251.4,1277.0
D,2012-02-29,03,1235.6,1257.4
D,2012-02-29,04,1234.4,1259.2
D,2012-02-29,05,1271.2,1301.7
D,2012-02-29,06,1380.5,1445.3
D,2012-02-29,07,1627.9,1669.1
D,2012-02-29,08,1705.6,1782.9
D,2012-02-29,09,1754.2,1795.4
D,2012-02-29,10,1759.1,1806.9
D,2012-02-29,11,1753.9,1821.3
D,2012-02-29,12,1764.6,1829.1
