C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4006_20120515_20120628.csv
C,Time period: 2012-05-15 to 2012-06-28
C,Location/Node: .Z.SEMASS
C,Report generated 2015-12-05 23:11:00 EST
H,,,Day Ahead,Real Time
D,2012-05-26,01,1235.6,1333.0
D,2012-05-26,02,1155.1,1246.2
D,2012-05-26,03,1105.1,1195.3
D,2012-05-26,04,1085.4,1172.0
D,2012-05-26,05,1092.3,1177.7
D,2012-05-26,06,1114.3,1200.0
D,2012-05-26,07,1174.6,1272.2
D,2012-05-26,08,1358.9,1414.5
D,2012-05-26,09,1541.6,1584.0
D,2012-05-26,10,1661.6,1724.3
D,2012-05-26,11,1690.2,1826.3
D,2012-05-26,12,1731.0,1910.6
D,2012-05-26,13,1719.2,1954.3
D,2012-05-26,14,1752.2,1966.7
D,2012-05-26,15,1778.7,1985.1
D,2012-05-26,16,1766.0,1995.6
D,2012-05-26,17,1773.4,2011.9
D,2012-05-26,18,1820.2,2036.2
D,2012-05-26,19,1737.7,2022.3
D,2012-05-26,20,1775.7,2006.1
D,2012-05-26,21,1866.4,2046.8
D,2012-05-26,22,1754.3,1979.6
D,2012-05-26,23,1542.9,1804.7
D,2012-05-26,24,1333.4,1609.0
D,2012-05-27,01,1206.7,1432.5
D,2012-05-27,02,1165.0,1323.9
D,2012-05-27,03,1066.5,1258.2
D,2012-05-27,04,1047.0,1218.6
D,2012-05-27,05,1041.6,1201.4
D,2012-05-27,06,1043.4,1183.9
D,2012-05-27,07,1069.7,1232.6
D,2012-05-27,08,1218.1,1354.8
D,2012-05-27,09,1368.4,1506.7
D,2012-05-27,10,1475.5,1641.0
D,2012-05-27,11,1518.6,1728.7
D,2012-05-27,12,1563.5,1787.3
D,2012-05-27,13,1583.3,1814.5
D,2012-05-27,14,1587.3,1821.3
D,2012-05-27,15,1579.0,1825.5
D,2012-05-27,16,1575.7,1833.4
D,2012-05-27,17,1590.1,1854.0
D,2012-05-27,18,1621.5,1868.6
D,2012-05-27,19,1617.4,1836.4
D,2012-05-27,20,1644.0,1790.0
D,2012-05-27,21,1673.6,1827.4
D,2012-05-27,22,1597.8,1773.1
D,2012-05-27,23,1398.2,1627.9
D,2012-05-27,24,1222.9,1460.7
D,2012-05-28,01,1143.4,1329.8
D,2012-05-28,02,1111.8,1247.3
D,2012-05-28,03,1030.3,1199.4
D,2012-05-28,04,1013.6,1178.3
D,2012-05-28,05,1019.2,1186.6
D,2012-05-28,06,1046.9,1207.9
D,2012-05-28,07,1113.6,1263.9
D,2012-05-28,08,1286.6,1373.1
D,2012-05-28,09,1441.2,1520.2
D,2012-05-28,10,1555.5,1668.0
D,2012-05-28,11,1601.1,1769.6
D,2012-05-28,12,1645.3,1844.5
D,2012-05-28,13,1669.8,1888.0
D,2012-05-28,14,1702.2,1899.1
D,2012-05-28,15,1697.1,1898.6
D,2012-05-28,16,1693.3,1912.7
D,2012-05-28,17,1703.2,1937.8
D,2012-05-28,18,1729.3,1963.2
D,2012-05-28,19,1688.1,1944.8
D,2012-05-28,20,1715.7,1924.7
D,2012-05-28,21,1734.2,1967.8
D,2012-05-28,22,1593.0,1856.1
D,2012-05-28,23,1406.5,1636.7
D,2012-05-28,24,1221.4,1436.9
D,2012-05-29,01,1247.9,1300.8
D,2012-05-29,02,1207.8,1228.5
D,2012-05-29,03,1137.1,1189.8
D,2012-05-29,04,1119.8,1178.3
D,2012-05-29,05,1139.7,1199.1
D,2012-05-29,06,1225.2,1308.0
D,2012-05-29,07,1401.5,1509.9
D,2012-05-29,08,1645.8,1703.3
D,2012-05-29,09,1741.1,1808.4
D,2012-05-29,10,1815.1,1879.3
D,2012-05-29,11,1837.4,1959.6
D,2012-05-29,12,1853.1,2040.4
D,2012-05-29,13,1874.5,2123.4
D,2012-05-29,14,1899.5,2205.9
D,2012-05-29,15,1919.6,2245.2
D,2012-05-29,16,1939.7,2289.4
D,2012-05-29,17,1952.6,2336.2
D,2012-05-29,18,1980.2,2355.9
D,2012-05-29,19,1967.7,2310.7
D,2012-05-29,20,1982.1,2279.4
D,2012-05-29,21,2039.8,2307.2
D,2012-05-29,22,1830.5,2141.3
D,2012-05-29,23,1620.5,1865.8
D,2012-05-29,24,1399.0,1628.4
D,2012-05-30,01,1283.6,1460.2
D,2012-05-30,02,1268.2,1367.0
D,2012-05-30,03,1148.7,1311.3
D,2012-05-30,04,1129.5,1293.1
D,2012-05-30,05,1151.5,1319.2
D,2012-05-30,06,1215.4,1419.9
D,2012-05-30,07,1448.8,1640.4
D,2012-05-30,08,1678.4,1835.1
D,2012-05-30,09,1775.2,1932.4
D,2012-05-30,10,1841.0,2004.2
D,2012-05-30,11,1845.9,2060.6
D,2012-05-30,12,1896.5,2085.7
D,2012-05-30,13,1850.6,2090.5
D,2012-05-30,14,1933.6,2098.1
D,2012-05-30,15,1858.4,2089.9
D,2012-05-30,16,1850.1,2082.2
D,2012-05-30,17,1872.4,2079.3
D,2012-05-30,18,1977.8,2087.0
D,2012-05-30,19,1940.0,2078.2
D,2012-05-30,20,1954.6,2073.8
D,2012-05-30,21,1931.5,2111.9
D,2012-05-30,22,1775.6,2002.9
D,2012-05-30,23,1592.2,1769.7
D,2012-05-30,24,1374.6,1550.8
D,2012-05-31,01,1245.6,1391.5
D,2012-05-31,02,1165.3,1298.9
D,2012-05-31,03,1119.6,1245.3
D,2012-05-31,04,1102.3,1226.7
D,2012-05-31,05,1130.9,1247.7
D,2012-05-31,06,1170.6,1332.3
D,2012-05-31,07,1375.2,1537.4
D,2012-05-31,08,1596.7,1745.2
D,2012-05-31,09,1688.0,1866.5
D,2012-05-31,10,1745.2,1961.2
D,2012-05-31,11,1756.4,2043.7
D,2012-05-31,12,1790.3,2107.8
D,2012-05-31,13,1807.0,2151.9
D,2012-05-31,14,1821.2,2200.3
D,2012-05-31,15,1813.4,2221.6
D,2012-05-31,16,1792.2,2243.3
D,2012-05-31,17,1802.5,2248.5
D,2012-05-31,18,1806.2,2232.2
D,2012-05-31,19,1798.6,2183.8
D,2012-05-31,20,1811.6,2128.3
D,2012-05-31,21,1892.0,2149.4
D,2012-05-31,22,1765.1,2041.7
D,2012-05-31,23,1422.0,1786.8
D,2012-05-31,24,1288.4,1554.3
D,2012-06-01,01,1230.1,1393.1
D,2012-06-01,02,1149.2,1298.0
D,2012-06-01,03,1073.3,1245.4
D,2012-06-01,04,1086.4,1220.1
D,2012-06-01,05,1065.7,1235.9
D,2012-06-01,06,1097.6,1304.8
D,2012-06-01,07,1326.9,1497.7
D,2012-06-01,08,1545.2,1667.3
D,2012-06-01,09,1638.0,1758.1
D,2012-06-01,10,1682.1,1815.8
D,2012-06-01,11,1700.4,1868.0
D,2012-06-01,12,1727.9,1896.3
D,2012-06-01,13,1740.5,1899.3
D,2012-06-01,14,1745.9,1909.8
D,2012-06-01,15,1731.7,1905.2
D,2012-06-01,16,1723.3,1904.6
D,2012-06-01,17,1720.4,1893.1
D,2012-06-01,18,1699.8,1847.7
D,2012-06-01,19,1689.9,1787.4
D,2012-06-01,20,1693.1,1765.7
D,2012-06-01,21,1749.3,1809.9
D,2012-06-01,22,1510.9,1738.0
D,2012-06-01,23,1392.1,1574.0
D,2012-06-01,24,1205.8,1405.2
D,2012-06-02,01,1242.6,1264.2
D,2012-06-02,02,1139.3,1198.2
D,2012-06-02,03,1105.0,1154.0
D,2012-06-02,04,1071.2,1132.8
D,2012-06-02,05,1073.6,1138.9
D,2012-06-02,06,1098.7,1165.6
D,2012-06-02,07,1137.6,1231.0
D,2012-06-02,08,1290.3,1347.4
D,2012-06-02,09,1440.1,1502.0
D,2012-06-02,10,1526.5,1628.6
D,2012-06-02,11,1578.3,1716.5
D,2012-06-02,12,1596.2,1753.7
D,2012-06-02,13,1600.5,1753.8
D,2012-06-02,14,1591.1,1735.1
D,2012-06-02,15,1560.2,1708.1
D,2012-06-02,16,1550.7,1695.6
D,2012-06-02,17,1562.8,1701.7
D,2012-06-02,18,1591.4,1738.0
D,2012-06-02,19,1590.9,1746.6
D,2012-06-02,20,1602.4,1745.4
D,2012-06-02,21,1700.0,1749.5
D,2012-06-02,22,1625.9,1672.6
D,2012-06-02,23,1480.5,1537.0
D,2012-06-02,24,1324.3,1387.7
D,2012-06-03,01,1185.2,1268.9
D,2012-06-03,02,1106.6,1194.6
D,2012-06-03,03,1051.2,1147.0
D,2012-06-03,04,987.1,1125.5
D,2012-06-03,05,976.1,1123.3
D,2012-06-03,06,1013.8,1121.8
D,2012-06-03,07,1021.4,1161.0
D,2012-06-03,08,1146.6,1264.1
D,2012-06-03,09,1319.8,1405.1
D,2012-06-03,10,1435.4,1524.3
D,2012-06-03,11,1476.8,1594.6
D,2012-06-03,12,1521.6,1640.3
D,2012-06-03,13,1536.6,1651.5
D,2012-06-03,14,1539.1,1638.4
D,2012-06-03,15,1512.9,1613.6
D,2012-06-03,16,1519.0,1611.4
D,2012-06-03,17,1532.6,1625.3
D,2012-06-03,18,1591.1,1653.1
D,2012-06-03,19,1585.5,1673.7
D,2012-06-03,20,1559.2,1701.5
D,2012-06-03,21,1622.7,1723.3
D,2012-06-03,22,1481.2,1630.0
D,2012-06-03,23,1409.7,1469.9
D,2012-06-03,24,1262.3,1314.6
D,2012-06-04,01,1111.9,1198.8
D,2012-06-04,02,1007.1,1130.5
D,2012-06-04,03,976.2,1098.8
D,2012-06-04,04,999.4,1094.1
D,2012-06-04,05,1005.8,1125.1
D,2012-06-04,06,1097.9,1218.7
D,2012-06-04,07,1288.8,1410.9
D,2012-06-04,08,1450.4,1586.0
D,2012-06-04,09,1616.7,1668.0
D,2012-06-04,10,1610.8,1726.1
D,2012-06-04,11,1630.5,1766.6
D,2012-06-04,12,1661.1,1789.2
D,2012-06-04,13,1645.7,1781.4
D,2012-06-04,14,1662.9,1775.4
D,2012-06-04,15,1672.4,1751.1
D,2012-06-04,16,1680.5,1750.7
D,2012-06-04,17,1683.7,1775.1
D,2012-06-04,18,1692.5,1829.9
D,2012-06-04,19,1676.6,1840.4
D,2012-06-04,20,1737.9,1823.8
D,2012-06-04,21,1787.4,1821.5
D,2012-06-04,22,1609.5,1707.8
D,2012-06-04,23,1491.0,1510.1
D,2012-06-04,24,1306.1,1333.2
D,2012-06-05,01,1109.7,1216.7
D,2012-06-05,02,1052.2,1154.1
D,2012-06-05,03,998.7,1124.5
D,2012-06-05,04,962.8,1118.1
D,2012-06-05,05,1020.0,1143.5
D,2012-06-05,06,1109.4,1241.1
D,2012-06-05,07,1282.7,1445.8
D,2012-06-05,08,1473.5,1622.1
D,2012-06-05,09,1602.9,1693.2
D,2012-06-05,10,1656.3,1726.2
D,2012-06-05,11,1669.7,1755.2
D,2012-06-05,12,1692.0,1771.0
D,2012-06-05,13,1696.1,1769.1
D,2012-06-05,14,1707.5,1764.8
D,2012-06-05,15,1703.5,1741.9
D,2012-06-05,16,1697.8,1740.7
D,2012-06-05,17,1712.7,1761.3
D,2012-06-05,18,1740.5,1780.6
D,2012-06-05,19,1741.0,1782.9
D,2012-06-05,20,1749.0,1808.0
D,2012-06-05,21,1799.6,1827.5
D,2012-06-05,22,1673.3,1730.3
D,2012-06-05,23,1470.2,1536.1
D,2012-06-05,24,1225.8,1362.9
D,2012-06-06,01,1181.6,1238.9
D,2012-06-06,02,1096.3,1167.9
D,2012-06-06,03,1058.8,1134.7
D,2012-06-06,04,1052.7,1127.3
D,2012-06-06,05,1081.1,1160.5
D,2012-06-06,06,1153.0,1247.7
D,2012-06-06,07,1307.9,1444.4
D,2012-06-06,08,1468.3,1602.9
D,2012-06-06,09,1543.7,1670.7
D,2012-06-06,10,1657.2,1712.9
D,2012-06-06,11,1670.6,1752.0
D,2012-06-06,12,1684.2,1767.8
D,2012-06-06,13,1692.0,1771.2
D,2012-06-06,14,1695.6,1777.5
D,2012-06-06,15,1631.1,1759.1
D,2012-06-06,16,1626.7,1755.0
D,2012-06-06,17,1693.3,1760.0
D,2012-06-06,18,1711.8,1770.5
D,2012-06-06,19,1707.8,1764.7
D,2012-06-06,20,1701.9,1768.0
D,2012-06-06,21,1744.0,1820.0
D,2012-06-06,22,1642.9,1737.8
D,2012-06-06,23,1441.4,1536.7
D,2012-06-06,24,1207.8,1350.9
D,2012-06-07,01,1160.8,1227.9
D,2012-06-07,02,1122.2,1162.6
D,2012-06-07,03,1079.0,1128.8
D,2012-06-07,04,1064.4,1120.2
D,2012-06-07,05,1084.2,1148.9
D,2012-06-07,06,1161.0,1234.9
D,2012-06-07,07,1278.6,1435.5
D,2012-06-07,08,1460.4,1602.1
D,2012-06-07,09,1574.3,1680.5
D,2012-06-07,10,1603.4,1733.4
D,2012-06-07,11,1570.1,1792.3
D,2012-06-07,12,1584.3,1825.6
D,2012-06-07,13,1647.0,1832.8
D,2012-06-07,14,1683.0,1835.5
D,2012-06-07,15,1677.3,1824.7
D,2012-06-07,16,1670.2,1816.7
D,2012-06-07,17,1671.9,1823.9
D,2012-06-07,18,1691.9,1827.4
D,2012-06-07,19,1673.9,1806.8
D,2012-06-07,20,1668.4,1799.6
D,2012-06-07,21,1716.1,1846.4
D,2012-06-07,22,1614.9,1766.8
D,2012-06-07,23,1403.5,1573.2
D,2012-06-07,24,1243.6,1381.1
D,2012-06-08,01,1220.0,1248.4
D,2012-06-08,02,1139.1,1176.2
D,2012-06-08,03,1094.3,1137.5
D,2012-06-08,04,1069.3,1123.6
D,2012-06-08,05,1097.4,1147.2
D,2012-06-08,06,1164.3,1226.8
D,2012-06-08,07,1306.4,1423.2
D,2012-06-08,08,1462.0,1599.2
D,2012-06-08,09,1569.3,1687.8
D,2012-06-08,10,1637.6,1749.7
D,2012-06-08,11,1655.0,1803.5
D,2012-06-08,12,1697.0,1840.5
D,2012-06-08,13,1715.8,1860.1
D,2012-06-08,14,1732.6,1890.1
D,2012-06-08,15,1725.3,1895.3
D,2012-06-08,16,1725.4,1901.7
D,2012-06-08,17,1709.8,1897.9
D,2012-06-08,18,1699.8,1867.3
D,2012-06-08,19,1671.3,1834.7
D,2012-06-08,20,1716.2,1821.6
D,2012-06-08,21,1704.3,1862.5
D,2012-06-08,22,1615.2,1803.3
D,2012-06-08,23,1507.3,1633.4
D,2012-06-08,24,1267.9,1457.2
D,2012-06-09,01,1240.0,1317.6
D,2012-06-09,02,1151.6,1226.8
D,2012-06-09,03,1097.9,1171.1
D,2012-06-09,04,1070.2,1143.4
D,2012-06-09,05,1030.1,1141.6
D,2012-06-09,06,1060.4,1145.7
D,2012-06-09,07,1062.8,1239.2
D,2012-06-09,08,1198.8,1396.6
D,2012-06-09,09,1405.6,1559.9
D,2012-06-09,10,1548.5,1667.9
D,2012-06-09,11,1589.0,1730.2
D,2012-06-09,12,1630.2,1762.8
D,2012-06-09,13,1640.5,1775.1
D,2012-06-09,14,1609.5,1780.4
D,2012-06-09,15,1606.3,1782.8
D,2012-06-09,16,1602.7,1790.2
D,2012-06-09,17,1610.3,1807.4
D,2012-06-09,18,1644.2,1822.1
D,2012-06-09,19,1692.0,1813.4
D,2012-06-09,20,1691.0,1792.4
D,2012-06-09,21,1762.8,1825.8
D,2012-06-09,22,1683.4,1791.0
D,2012-06-09,23,1479.4,1639.2
D,2012-06-09,24,1378.1,1469.7
D,2012-06-10,01,1248.3,1326.8
D,2012-06-10,02,1159.3,1236.3
D,2012-06-10,03,1083.0,1180.6
D,2012-06-10,04,1054.9,1151.3
D,2012-06-10,05,1039.5,1140.4
D,2012-06-10,06,1014.4,1128.5
D,2012-06-10,07,969.5,1182.2
D,2012-06-10,08,1115.6,1310.9
D,2012-06-10,09,1369.1,1471.9
D,2012-06-10,10,1517.1,1609.4
D,2012-06-10,11,1557.4,1701.5
D,2012-06-10,12,1630.8,1771.1
D,2012-06-10,13,1662.2,1810.3
D,2012-06-10,14,1674.7,1823.2
D,2012-06-10,15,1684.2,1828.1
D,2012-06-10,16,1636.6,1847.9
D,2012-06-10,17,1712.4,1867.8
D,2012-06-10,18,1678.1,1895.3
D,2012-06-10,19,1652.1,1878.9
D,2012-06-10,20,1698.9,1844.7
D,2012-06-10,21,1733.4,1860.4
D,2012-06-10,22,1624.4,1800.7
D,2012-06-10,23,1448.7,1602.3
D,2012-06-10,24,1298.7,1408.1
D,2012-06-11,01,1214.8,1272.4
D,2012-06-11,02,1121.5,1196.5
D,2012-06-11,03,1099.7,1161.5
D,2012-06-11,04,1082.9,1148.1
D,2012-06-11,05,1112.5,1168.9
D,2012-06-11,06,1161.5,1247.3
