C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4006_20130630_20130813.csv
C,Time period: 2013-06-30 to 2013-08-13
C,Location/Node: .Z.SEMASS
C,Report generated 2015-12-05 23:07:56 EST
H,,,Day Ahead,Real Time
D,2013-07-05,14,2988.5,3258.7
D,2013-07-05,15,3019.2,3293.7
D,2013-07-05,16,3042.5,3321.7
D,2013-07-05,17,3028.3,3335.9
D,2013-07-05,18,2962.3,3317.0
D,2013-07-05,19,2833.2,3241.0
D,2013-07-05,20,2709.1,3102.0
D,2013-07-05,21,2730.2,3013.7
D,2013-07-05,22,2580.6,2899.9
D,2013-07-05,23,2347.8,2653.5
D,2013-07-05,24,2076.7,2378.0
D,2013-07-06,01,1898.9,2144.0
D,2013-07-06,02,1761.1,1982.3
D,2013-07-06,03,1645.0,1873.7
D,2013-07-06,04,1591.7,1811.4
D,2013-07-06,05,1577.7,1787.7
D,2013-07-06,06,1606.0,1773.8
D,2013-07-06,07,1692.2,1876.8
D,2013-07-06,08,1887.0,2113.3
D,2013-07-06,09,2121.0,2416.4
D,2013-07-06,10,2339.4,2695.9
D,2013-07-06,11,2467.5,2895.7
D,2013-07-06,12,2638.8,3039.1
D,2013-07-06,13,2750.7,3110.4
D,2013-07-06,14,2803.6,3151.4
D,2013-07-06,15,2844.2,3162.4
D,2013-07-06,16,2875.2,3175.9
D,2013-07-06,17,2883.0,3188.2
D,2013-07-06,18,2849.2,3156.5
D,2013-07-06,19,2729.3,3112.7
D,2013-07-06,20,2621.3,3023.7
D,2013-07-06,21,2637.3,2958.0
D,2013-07-06,22,2492.5,2866.2
D,2013-07-06,23,2330.4,2631.5
D,2013-07-06,24,2034.9,2377.0
D,2013-07-07,01,1841.0,2153.7
D,2013-07-07,02,1695.1,1989.8
D,2013-07-07,03,1572.4,1874.1
D,2013-07-07,04,1529.4,1795.6
D,2013-07-07,05,1511.9,1751.5
D,2013-07-07,06,1512.6,1721.7
D,2013-07-07,07,1587.9,1789.8
D,2013-07-07,08,1755.4,1992.4
D,2013-07-07,09,1953.9,2267.5
D,2013-07-07,10,2186.8,2546.5
D,2013-07-07,11,2335.9,2788.2
D,2013-07-07,12,2504.0,2977.5
D,2013-07-07,13,2595.8,3079.6
D,2013-07-07,14,2674.9,3140.5
D,2013-07-07,15,2712.1,3184.7
D,2013-07-07,16,2757.3,3187.9
D,2013-07-07,17,2771.1,3115.5
D,2013-07-07,18,2765.7,3019.3
D,2013-07-07,19,2688.3,2932.3
D,2013-07-07,20,2553.9,2850.9
D,2013-07-07,21,2575.9,2805.2
D,2013-07-07,22,2455.1,2689.7
D,2013-07-07,23,2284.9,2451.7
D,2013-07-07,24,2004.4,2196.2
D,2013-07-08,01,1785.5,1998.8
D,2013-07-08,02,1696.9,1876.1
D,2013-07-08,03,1632.7,1800.2
D,2013-07-08,04,1596.9,1763.4
D,2013-07-08,05,1607.2,1771.2
D,2013-07-08,06,1710.0,1839.1
D,2013-07-08,07,1889.9,2042.1
D,2013-07-08,08,2135.8,2326.8
D,2013-07-08,09,2346.4,2548.3
D,2013-07-08,10,2565.3,2746.1
D,2013-07-08,11,2709.5,2892.4
D,2013-07-08,12,2834.8,3011.1
D,2013-07-08,13,2952.0,3102.1
D,2013-07-08,14,3030.0,3167.3
D,2013-07-08,15,3035.0,3181.9
D,2013-07-08,16,3052.6,3190.6
D,2013-07-08,17,3032.1,3181.4
D,2013-07-08,18,2954.2,3144.9
D,2013-07-08,19,2846.1,3043.5
D,2013-07-08,20,2744.7,2887.8
D,2013-07-08,21,2722.2,2786.0
D,2013-07-08,22,2551.5,2630.5
D,2013-07-08,23,2333.8,2336.2
D,2013-07-08,24,2037.3,2058.1
D,2013-07-09,01,1731.3,1851.8
D,2013-07-09,02,1619.7,1729.1
D,2013-07-09,03,1566.8,1668.3
D,2013-07-09,04,1513.6,1624.9
D,2013-07-09,05,1526.8,1630.6
D,2013-07-09,06,1623.7,1703.9
D,2013-07-09,07,1800.1,1848.3
D,2013-07-09,08,2061.3,2025.4
D,2013-07-09,09,2255.4,2148.1
D,2013-07-09,10,2415.1,2240.0
D,2013-07-09,11,2512.2,2317.9
D,2013-07-09,12,2581.1,2373.6
D,2013-07-09,13,2646.0,2384.1
D,2013-07-09,14,2690.2,2388.8
D,2013-07-09,15,2734.5,2395.0
D,2013-07-09,16,2738.3,2384.8
D,2013-07-09,17,2716.1,2401.0
D,2013-07-09,18,2663.3,2431.3
D,2013-07-09,19,2535.1,2432.9
D,2013-07-09,20,2424.5,2392.4
D,2013-07-09,21,2460.6,2405.9
D,2013-07-09,22,2306.5,2311.0
D,2013-07-09,23,2138.3,2086.8
D,2013-07-09,24,1862.6,1871.0
D,2013-07-10,01,1627.0,1710.3
D,2013-07-10,02,1529.4,1609.8
D,2013-07-10,03,1476.9,1553.2
D,2013-07-10,04,1447.4,1529.5
D,2013-07-10,05,1464.6,1556.6
D,2013-07-10,06,1553.3,1655.3
D,2013-07-10,07,1736.3,1833.7
D,2013-07-10,08,1990.7,2047.5
D,2013-07-10,09,2175.6,2201.1
D,2013-07-10,10,2349.2,2319.3
D,2013-07-10,11,2458.5,2425.3
D,2013-07-10,12,2482.9,2573.2
D,2013-07-10,13,2579.0,2718.5
D,2013-07-10,14,2643.9,2840.7
D,2013-07-10,15,2690.0,2906.6
D,2013-07-10,16,2641.4,2923.7
D,2013-07-10,17,2635.1,2904.7
D,2013-07-10,18,2568.4,2870.4
D,2013-07-10,19,2498.6,2825.9
D,2013-07-10,20,2481.3,2773.6
D,2013-07-10,21,2503.0,2754.7
D,2013-07-10,22,2323.0,2631.4
D,2013-07-10,23,2077.1,2378.0
D,2013-07-10,24,1817.0,2122.1
D,2013-07-11,01,1686.1,1937.8
D,2013-07-11,02,1581.4,1817.5
D,2013-07-11,03,1520.4,1744.5
D,2013-07-11,04,1486.0,1711.2
D,2013-07-11,05,1507.6,1720.1
D,2013-07-11,06,1597.7,1795.6
D,2013-07-11,07,1761.4,1987.0
D,2013-07-11,08,2034.2,2220.2
D,2013-07-11,09,2254.4,2381.8
D,2013-07-11,10,2343.4,2469.8
D,2013-07-11,11,2418.9,2487.9
D,2013-07-11,12,2552.1,2481.4
D,2013-07-11,13,2616.4,2523.5
D,2013-07-11,14,2644.0,2570.6
D,2013-07-11,15,2660.2,2600.4
D,2013-07-11,16,2663.3,2628.1
D,2013-07-11,17,2661.9,2633.3
D,2013-07-11,18,2625.5,2632.3
D,2013-07-11,19,2562.5,2624.4
D,2013-07-11,20,2493.1,2585.3
D,2013-07-11,21,2488.0,2580.5
D,2013-07-11,22,2362.3,2495.0
D,2013-07-11,23,2147.7,2254.7
D,2013-07-11,24,1882.9,1997.2
D,2013-07-12,01,1703.1,1804.8
D,2013-07-12,02,1577.7,1683.4
D,2013-07-12,03,1509.1,1615.8
D,2013-07-12,04,1469.5,1582.2
D,2013-07-12,05,1487.0,1589.4
D,2013-07-12,06,1558.3,1652.9
D,2013-07-12,07,1687.6,1790.7
D,2013-07-12,08,1909.3,1969.7
D,2013-07-12,09,2086.4,2109.6
D,2013-07-12,10,2192.6,2218.3
D,2013-07-12,11,2219.7,2285.5
D,2013-07-12,12,2279.4,2313.8
D,2013-07-12,13,2324.3,2302.0
D,2013-07-12,14,2370.2,2299.0
D,2013-07-12,15,2380.5,2274.7
D,2013-07-12,16,2375.3,2229.3
D,2013-07-12,17,2333.9,2209.0
D,2013-07-12,18,2333.2,2183.0
D,2013-07-12,19,2303.4,2123.0
D,2013-07-12,20,2266.4,2078.8
D,2013-07-12,21,2295.5,2097.5
D,2013-07-12,22,2163.6,2035.4
D,2013-07-12,23,1954.7,1873.1
D,2013-07-12,24,1719.9,1698.2
D,2013-07-13,01,1554.1,1552.8
D,2013-07-13,02,1438.2,1461.1
D,2013-07-13,03,1365.1,1403.6
D,2013-07-13,04,1330.9,1375.2
D,2013-07-13,05,1324.6,1379.2
D,2013-07-13,06,1352.7,1407.3
D,2013-07-13,07,1416.8,1474.5
D,2013-07-13,08,1585.5,1597.2
D,2013-07-13,09,1806.7,1759.8
D,2013-07-13,10,1944.0,1893.8
D,2013-07-13,11,2045.3,1989.0
D,2013-07-13,12,2147.2,2065.0
D,2013-07-13,13,2170.9,2126.6
D,2013-07-13,14,2215.4,2199.4
D,2013-07-13,15,2228.3,2240.0
D,2013-07-13,16,2279.1,2250.2
D,2013-07-13,17,2267.9,2258.8
D,2013-07-13,18,2265.0,2279.1
D,2013-07-13,19,2208.2,2278.0
D,2013-07-13,20,2184.1,2252.2
D,2013-07-13,21,2220.9,2273.8
D,2013-07-13,22,2121.9,2230.8
D,2013-07-13,23,1947.4,2071.6
D,2013-07-13,24,1694.9,1895.6
D,2013-07-14,01,1623.1,1733.8
D,2013-07-14,02,1512.8,1610.1
D,2013-07-14,03,1438.6,1547.6
D,2013-07-14,04,1403.8,1513.6
D,2013-07-14,05,1395.4,1503.8
D,2013-07-14,06,1413.3,1508.9
D,2013-07-14,07,1441.6,1562.7
D,2013-07-14,08,1593.3,1706.5
D,2013-07-14,09,1851.8,1935.4
D,2013-07-14,10,2043.1,2180.9
D,2013-07-14,11,2163.4,2425.5
D,2013-07-14,12,2295.6,2620.7
D,2013-07-14,13,2389.3,2745.1
D,2013-07-14,14,2454.7,2806.6
D,2013-07-14,15,2499.0,2847.0
D,2013-07-14,16,2519.1,2903.4
D,2013-07-14,17,2540.6,2944.7
D,2013-07-14,18,2526.9,2963.8
D,2013-07-14,19,2422.0,2938.4
D,2013-07-14,20,2369.6,2862.6
D,2013-07-14,21,2429.3,2838.6
D,2013-07-14,22,2321.0,2737.3
D,2013-07-14,23,2089.1,2483.6
D,2013-07-14,24,1831.0,2220.3
D,2013-07-15,01,1723.4,2023.3
D,2013-07-15,02,1611.3,1892.3
D,2013-07-15,03,1539.0,1813.2
D,2013-07-15,04,1491.6,1766.3
D,2013-07-15,05,1511.5,1774.4
D,2013-07-15,06,1603.6,1845.8
D,2013-07-15,07,1835.7,2042.1
D,2013-07-15,08,2117.8,2337.2
D,2013-07-15,09,2363.2,2607.3
D,2013-07-15,10,2527.1,2823.2
D,2013-07-15,11,2657.2,3009.6
D,2013-07-15,12,2782.3,3148.0
D,2013-07-15,13,2879.1,3241.2
D,2013-07-15,14,2971.4,3316.4
D,2013-07-15,15,3046.3,3356.1
D,2013-07-15,16,3092.6,3391.2
D,2013-07-15,17,3089.4,3410.2
D,2013-07-15,18,3033.6,3389.3
D,2013-07-15,19,2903.1,3313.4
D,2013-07-15,20,2837.9,3209.1
D,2013-07-15,21,2836.2,3155.1
D,2013-07-15,22,2671.3,2993.7
D,2013-07-15,23,2417.6,2672.9
D,2013-07-15,24,2100.3,2363.5
D,2013-07-16,01,1906.1,2135.1
D,2013-07-16,02,1763.6,1997.8
D,2013-07-16,03,1618.6,1899.0
D,2013-07-16,04,1604.2,1829.3
D,2013-07-16,05,1613.0,1818.3
D,2013-07-16,06,1694.5,1875.2
D,2013-07-16,07,1897.8,2062.1
D,2013-07-16,08,2188.4,2339.2
D,2013-07-16,09,2442.0,2573.1
D,2013-07-16,10,2662.4,2778.0
D,2013-07-16,11,2836.4,2976.5
D,2013-07-16,12,2944.8,3138.9
D,2013-07-16,13,2992.8,3248.7
D,2013-07-16,14,3084.1,3337.7
D,2013-07-16,15,3124.1,3368.6
D,2013-07-16,16,3207.7,3400.6
D,2013-07-16,17,3210.6,3429.7
D,2013-07-16,18,3150.6,3409.1
D,2013-07-16,19,3037.7,3329.5
D,2013-07-16,20,2932.7,3203.3
D,2013-07-16,21,2900.8,3136.6
D,2013-07-16,22,2793.2,2985.3
D,2013-07-16,23,2493.2,2657.3
D,2013-07-16,24,2194.4,2350.3
D,2013-07-17,01,1969.6,2113.6
D,2013-07-17,02,1803.5,1963.1
D,2013-07-17,03,1710.5,1857.1
D,2013-07-17,04,1675.1,1794.8
D,2013-07-17,05,1678.1,1795.6
D,2013-07-17,06,1765.1,1859.3
D,2013-07-17,07,1948.8,2057.6
D,2013-07-17,08,2225.0,2347.5
D,2013-07-17,09,2471.7,2587.1
D,2013-07-17,10,2681.8,2796.4
D,2013-07-17,11,2861.5,2989.6
D,2013-07-17,12,2960.8,3144.0
D,2013-07-17,13,3067.8,3248.1
D,2013-07-17,14,3159.7,3341.6
D,2013-07-17,15,3202.4,3386.3
D,2013-07-17,16,3225.1,3410.9
D,2013-07-17,17,3215.2,3417.4
D,2013-07-17,18,3162.2,3388.6
D,2013-07-17,19,3055.1,3295.9
D,2013-07-17,20,2970.9,3162.1
D,2013-07-17,21,2963.1,3109.7
D,2013-07-17,22,2771.4,2952.5
D,2013-07-17,23,2529.8,2653.3
D,2013-07-17,24,2212.4,2358.1
D,2013-07-18,01,2037.2,2149.0
D,2013-07-18,02,1876.2,2022.7
D,2013-07-18,03,1771.1,1946.0
D,2013-07-18,04,1688.9,1901.4
D,2013-07-18,05,1731.3,1915.3
D,2013-07-18,06,1816.0,1988.0
D,2013-07-18,07,1985.1,2188.7
D,2013-07-18,08,2271.4,2479.6
D,2013-07-18,09,2546.1,2752.5
D,2013-07-18,10,2749.8,2984.9
D,2013-07-18,11,2898.1,3178.1
D,2013-07-18,12,3004.1,3306.9
D,2013-07-18,13,3098.6,3372.2
D,2013-07-18,14,3177.1,3423.6
D,2013-07-18,15,3225.8,3450.4
D,2013-07-18,16,3233.9,3471.5
D,2013-07-18,17,3221.8,3481.7
D,2013-07-18,18,3154.2,3455.4
D,2013-07-18,19,3093.7,3377.7
D,2013-07-18,20,2982.1,3268.3
D,2013-07-18,21,2979.8,3240.7
D,2013-07-18,22,2820.5,3087.8
D,2013-07-18,23,2581.6,2794.7
D,2013-07-18,24,2245.4,2500.9
D,2013-07-19,01,2086.1,2279.7
D,2013-07-19,02,1904.4,2135.3
D,2013-07-19,03,1799.8,2043.4
D,2013-07-19,04,1744.4,1994.2
D,2013-07-19,05,1754.7,2008.8
D,2013-07-19,06,1867.9,2079.8
D,2013-07-19,07,2026.8,2265.3
D,2013-07-19,08,2322.9,2535.7
D,2013-07-19,09,2572.1,2789.8
D,2013-07-19,10,2823.2,3032.4
D,2013-07-19,11,2918.9,3242.5
D,2013-07-19,12,3051.6,3412.0
D,2013-07-19,13,3167.6,3520.4
D,2013-07-19,14,3265.1,3592.3
D,2013-07-19,15,3267.7,3627.5
D,2013-07-19,16,3292.5,3632.3
D,2013-07-19,17,3274.6,3608.6
D,2013-07-19,18,3242.3,3589.4
D,2013-07-19,19,3185.8,3489.6
D,2013-07-19,20,3032.3,3368.7
D,2013-07-19,21,3022.6,3320.4
D,2013-07-19,22,2887.4,3188.2
D,2013-07-19,23,2649.5,2926.6
D,2013-07-19,24,2357.7,2643.8
D,2013-07-20,01,2162.5,2415.0
D,2013-07-20,02,2021.2,2258.0
D,2013-07-20,03,1913.7,2157.0
D,2013-07-20,04,1842.9,2087.8
D,2013-07-20,05,1835.7,2056.3
D,2013-07-20,06,1848.0,2055.1
D,2013-07-20,07,1895.7,2145.5
D,2013-07-20,08,2096.3,2370.7
D,2013-07-20,09,2352.5,2646.8
D,2013-07-20,10,2632.0,2904.7
D,2013-07-20,11,2775.8,3108.6
D,2013-07-20,12,2920.6,3239.3
D,2013-07-20,13,2989.2,3292.1
D,2013-07-20,14,3013.8,3345.0
D,2013-07-20,15,2975.9,3361.6
D,2013-07-20,16,2982.1,3292.9
D,2013-07-20,17,2960.2,3088.1
D,2013-07-20,18,2895.2,3026.8
D,2013-07-20,19,2832.3,2982.9
D,2013-07-20,20,2747.9,2905.6
D,2013-07-20,21,2761.4,2877.7
D,2013-07-20,22,2633.2,2785.5
D,2013-07-20,23,2445.5,2543.9
D,2013-07-20,24,2143.6,2285.7
D,2013-07-21,01,1833.1,2073.6
D,2013-07-21,02,1701.7,1933.1
D,2013-07-21,03,1607.5,1828.0
D,2013-07-21,04,1545.9,1757.4
D,2013-07-21,05,1515.7,1721.1
D,2013-07-21,06,1505.8,1706.5
D,2013-07-21,07,1539.1,1728.0
D,2013-07-21,08,1704.6,1841.2
D,2013-07-21,09,1924.4,2011.6
D,2013-07-21,10,2099.0,2175.7
D,2013-07-21,11,2251.4,2327.3
D,2013-07-21,12,2376.8,2433.1
D,2013-07-21,13,2452.8,2503.8
D,2013-07-21,14,2483.3,2554.4
D,2013-07-21,15,2467.1,2581.9
D,2013-07-21,16,2483.4,2626.7
D,2013-07-21,17,2498.8,2673.9
D,2013-07-21,18,2479.5,2705.9
D,2013-07-21,19,2401.0,2667.3
D,2013-07-21,20,2336.7,2570.5
D,2013-07-21,21,2363.8,2548.3
D,2013-07-21,22,2242.2,2447.8
D,2013-07-21,23,2046.0,2225.2
D,2013-07-21,24,1797.6,1988.1
D,2013-07-22,01,1668.2,1803.7
D,2013-07-22,02,1562.6,1685.8
D,2013-07-22,03,1480.2,1618.4
D,2013-07-22,04,1434.7,1588.0
D,2013-07-22,05,1440.4,1604.9
D,2013-07-22,06,1526.1,1673.4
D,2013-07-22,07,1663.1,1836.1
D,2013-07-22,08,1904.4,2057.5
D,2013-07-22,09,2060.9,2227.9
D,2013-07-22,10,2224.4,2374.6
D,2013-07-22,11,2277.7,2520.2
D,2013-07-22,12,2374.2,2648.8
D,2013-07-22,13,2405.1,2742.8
D,2013-07-22,14,2431.6,2816.5
D,2013-07-22,15,2480.7,2856.0
D,2013-07-22,16,2474.0,2852.2
D,2013-07-22,17,2451.7,2811.2
D,2013-07-22,18,2393.7,2761.6
D,2013-07-22,19,2365.3,2697.8
D,2013-07-22,20,2325.1,2640.2
D,2013-07-22,21,2352.8,2626.8
D,2013-07-22,22,2192.7,2488.0
D,2013-07-22,23,2003.2,2244.5
D,2013-07-22,24,1732.9,2012.0
D,2013-07-23,01,1673.3,1842.4
D,2013-07-23,02,1551.7,1747.5
D,2013-07-23,03,1501.3,1691.5
D,2013-07-23,04,1463.7,1665.2
D,2013-07-23,05,1462.9,1683.9
D,2013-07-23,06,1561.7,1776.0
D,2013-07-23,07,1726.1,1950.7
D,2013-07-23,08,1932.7,2145.3
D,2013-07-23,09,2114.9,2286.4
D,2013-07-23,10,2197.8,2393.1
D,2013-07-23,11,2320.4,2496.0
D,2013-07-23,12,2382.3,2622.6
D,2013-07-23,13,2483.7,2730.1
D,2013-07-23,14,2491.0,2788.0
D,2013-07-23,15,2545.0,2856.6
D,2013-07-23,16,2539.9,2933.8
D,2013-07-23,17,2539.4,2986.4
D,2013-07-23,18,2441.8,2925.3
D,2013-07-23,19,2392.3,2838.8
D,2013-07-23,20,2327.1,2751.9
D,2013-07-23,21,2397.0,2713.6
D,2013-07-23,22,2270.7,2582.5
D,2013-07-23,23,2051.2,2341.1
D,2013-07-23,24,1814.5,2089.8
D,2013-07-24,01,1725.8,1907.9
D,2013-07-24,02,1611.9,1788.2
D,2013-07-24,03,1555.2,1718.4
D,2013-07-24,04,1489.0,1680.9
D,2013-07-24,05,1511.6,1695.6
D,2013-07-24,06,1598.7,1776.7
D,2013-07-24,07,1820.2,1951.8
D,2013-07-24,08,2048.9,2203.6
D,2013-07-24,09,2210.7,2415.5
D,2013-07-24,10,2334.8,2617.3
D,2013-07-24,11,2397.9,2782.2
D,2013-07-24,12,2468.3,2906.6
D,2013-07-24,13,2534.3,2982.3
D,2013-07-24,14,2588.9,3020.6
D,2013-07-24,15,2577.9,3028.8
D,2013-07-24,16,2586.6,3037.3
D,2013-07-24,17,2589.3,3037.2
D,2013-07-24,18,2507.2,3017.2
D,2013-07-24,19,2445.7,2932.2
D,2013-07-24,20,2389.3,2824.0
D,2013-07-24,21,2409.7,2773.5
D,2013-07-24,22,2220.6,2622.5
D,2013-07-24,23,2047.4,2342.8
D,2013-07-24,24,1807.6,2050.1
D,2013-07-25,01,1565.0,1825.6
D,2013-07-25,02,1440.6,1687.7
D,2013-07-25,03,1382.5,1576.4
D,2013-07-25,04,1355.5,1517.6
D,2013-07-25,05,1378.1,1510.6
D,2013-07-25,06,1466.8,1570.9
D,2013-07-25,07,1590.8,1690.0
D,2013-07-25,08,1771.2,1834.3
D,2013-07-25,09,1934.7,1924.6
D,2013-07-25,10,2042.8,1982.9
D,2013-07-25,11,2092.3,2026.0
D,2013-07-25,12,2146.0,2038.2
D,2013-07-25,13,2147.3,2027.5
D,2013-07-25,14,2189.3,2013.2
D,2013-07-25,15,2175.8,1980.1
D,2013-07-25,16,2204.8,1958.4
D,2013-07-25,17,2158.9,1951.2
D,2013-07-25,18,2135.9,1965.9
D,2013-07-25,19,2108.3,1958.3
D,2013-07-25,20,2096.5,1957.9
D,2013-07-25,21,2123.2,1968.3
D,2013-07-25,22,1982.5,1869.3
D,2013-07-25,23,1820.0,1694.9
D,2013-07-25,24,1600.0,1524.5
D,2013-07-26,01,1427.9,1395.1
D,2013-07-26,02,1333.8,1321.9
D,2013-07-26,03,1286.3,1281.0
D,2013-07-26,04,1270.0,1269.9
D,2013-07-26,05,1297.6,1298.7
D,2013-07-26,06,1383.9,1382.0
D,2013-07-26,07,1524.5,1531.0
D,2013-07-26,08,1733.1,1705.8
D,2013-07-26,09,1889.6,1836.4
D,2013-07-26,10,1972.1,1927.8
D,2013-07-26,11,2022.8,1988.1
D,2013-07-26,12,2076.8,2017.4
D,2013-07-26,13,2104.1,2008.5
D,2013-07-26,14,2121.1,2008.7
D,2013-07-26,15,2125.7,1994.6
D,2013-07-26,16,2132.7,1975.6
D,2013-07-26,17,2111.2,1978.9
D,2013-07-26,18,2100.8,1992.4
D,2013-07-26,19,2065.7,2004.1
D,2013-07-26,20,2048.3,1995.6
D,2013-07-26,21,2113.2,1996.4
D,2013-07-26,22,1951.6,1911.7
D,2013-07-26,23,1815.8,1752.3
D,2013-07-26,24,1594.8,1581.8
D,2013-07-27,01,1429.3,1438.8
D,2013-07-27,02,1331.1,1344.1
D,2013-07-27,03,1263.9,1293.0
D,2013-07-27,04,1226.2,1269.1
