C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4006_20140401_20140515.csv
C,Time period: 2014-04-01 to 2014-05-15
C,Location/Node: .Z.SEMASS
C,Report generated 2015-11-30 18:14:52 EST
H,,,Day Ahead,Real Time
D,2014-04-03,10,1666.2,1698.5
D,2014-04-03,11,1588.2,1677.9
D,2014-04-03,12,1615.3,1653.6
D,2014-04-03,13,1586.5,1619.9
D,2014-04-03,14,1560.8,1605.5
D,2014-04-03,15,1550.3,1578.9
D,2014-04-03,16,1528.9,1564.7
D,2014-04-03,17,1543.8,1577.1
D,2014-04-03,18,1563.4,1629.8
D,2014-04-03,19,1661.8,1702.2
D,2014-04-03,20,1770.4,1829.1
D,2014-04-03,21,1800.7,1833.5
D,2014-04-03,22,1634.7,1712.4
D,2014-04-03,23,1480.4,1532.5
D,2014-04-03,24,1311.6,1376.9
D,2014-04-04,01,1220.4,1274.4
D,2014-04-04,02,1169.0,1226.4
D,2014-04-04,03,1148.3,1201.6
D,2014-04-04,04,1143.8,1201.9
D,2014-04-04,05,1186.9,1239.7
D,2014-04-04,06,1316.3,1367.8
D,2014-04-04,07,1534.8,1597.3
D,2014-04-04,08,1669.6,1710.7
D,2014-04-04,09,1689.9,1709.9
D,2014-04-04,10,1710.6,1688.8
D,2014-04-04,11,1691.0,1682.9
D,2014-04-04,12,1666.6,1671.6
D,2014-04-04,13,1689.0,1643.6
D,2014-04-04,14,1663.9,1618.1
D,2014-04-04,15,1594.1,1599.5
D,2014-04-04,16,1586.7,1617.6
D,2014-04-04,17,1585.3,1655.8
D,2014-04-04,18,1617.9,1714.1
D,2014-04-04,19,1671.6,1764.2
D,2014-04-04,20,1754.6,1824.3
D,2014-04-04,21,1777.1,1787.6
D,2014-04-04,22,1623.6,1685.8
D,2014-04-04,23,1494.2,1540.3
D,2014-04-04,24,1312.1,1393.9
D,2014-04-05,01,1217.1,1289.3
D,2014-04-05,02,1150.0,1229.5
D,2014-04-05,03,1116.8,1198.2
D,2014-04-05,04,1107.9,1181.9
D,2014-04-05,05,1120.7,1188.6
D,2014-04-05,06,1169.1,1235.2
D,2014-04-05,07,1229.1,1323.4
D,2014-04-05,08,1344.5,1435.8
D,2014-04-05,09,1555.4,1563.3
D,2014-04-05,10,1531.0,1623.3
D,2014-04-05,11,1522.7,1630.3
D,2014-04-05,12,1513.3,1606.6
D,2014-04-05,13,1487.3,1569.2
D,2014-04-05,14,1461.1,1541.1
D,2014-04-05,15,1437.5,1516.3
D,2014-04-05,16,1425.7,1514.7
D,2014-04-05,17,1454.3,1531.2
D,2014-04-05,18,1499.6,1549.2
D,2014-04-05,19,1520.8,1579.8
D,2014-04-05,20,1551.0,1675.0
D,2014-04-05,21,1575.6,1694.7
D,2014-04-05,22,1476.6,1623.5
D,2014-04-05,23,1398.8,1503.4
D,2014-04-05,24,1270.4,1376.4
D,2014-04-06,01,1212.0,1278.0
D,2014-04-06,02,1158.6,1222.9
D,2014-04-06,03,1112.6,1195.0
D,2014-04-06,04,1101.6,1186.8
D,2014-04-06,05,1112.6,1200.8
D,2014-04-06,06,1153.8,1242.8
D,2014-04-06,07,1189.2,1295.2
D,2014-04-06,08,1284.1,1377.7
D,2014-04-06,09,1388.2,1462.5
D,2014-04-06,10,1451.2,1512.6
D,2014-04-06,11,1428.2,1522.3
D,2014-04-06,12,1437.6,1515.3
D,2014-04-06,13,1426.9,1491.6
D,2014-04-06,14,1400.6,1454.5
D,2014-04-06,15,1358.4,1417.5
D,2014-04-06,16,1357.4,1413.2
D,2014-04-06,17,1388.9,1444.9
D,2014-04-06,18,1441.1,1511.4
D,2014-04-06,19,1504.2,1576.3
D,2014-04-06,20,1613.0,1698.5
D,2014-04-06,21,1608.4,1711.5
D,2014-04-06,22,1494.2,1586.7
D,2014-04-06,23,1372.5,1431.9
D,2014-04-06,24,1220.4,1293.3
D,2014-04-07,01,1171.7,1203.0
D,2014-04-07,02,1128.1,1162.1
D,2014-04-07,03,1111.4,1146.4
D,2014-04-07,04,1112.4,1151.7
D,2014-04-07,05,1159.6,1200.8
D,2014-04-07,06,1292.7,1346.5
D,2014-04-07,07,1481.8,1572.6
D,2014-04-07,08,1574.6,1684.1
D,2014-04-07,09,1609.6,1675.9
D,2014-04-07,10,1602.7,1662.9
D,2014-04-07,11,1567.0,1663.1
D,2014-04-07,12,1564.5,1654.5
D,2014-04-07,13,1544.1,1641.3
D,2014-04-07,14,1525.0,1640.7
D,2014-04-07,15,1502.4,1622.0
D,2014-04-07,16,1500.4,1608.3
D,2014-04-07,17,1521.7,1653.4
D,2014-04-07,18,1605.8,1732.2
D,2014-04-07,19,1622.8,1809.9
D,2014-04-07,20,1726.8,1875.4
D,2014-04-07,21,1704.8,1822.9
D,2014-04-07,22,1555.0,1675.4
D,2014-04-07,23,1453.7,1487.6
D,2014-04-07,24,1283.1,1329.5
D,2014-04-08,01,1129.3,1223.6
D,2014-04-08,02,1097.5,1167.9
D,2014-04-08,03,1049.7,1142.2
D,2014-04-08,04,1044.6,1138.4
D,2014-04-08,05,1064.7,1173.2
D,2014-04-08,06,1203.6,1298.9
D,2014-04-08,07,1433.6,1534.4
D,2014-04-08,08,1544.6,1677.5
D,2014-04-08,09,1583.2,1722.7
D,2014-04-08,10,1587.0,1735.7
D,2014-04-08,11,1576.8,1748.1
D,2014-04-08,12,1574.9,1743.8
D,2014-04-08,13,1548.9,1727.0
D,2014-04-08,14,1539.2,1711.8
D,2014-04-08,15,1512.5,1677.7
D,2014-04-08,16,1504.9,1661.3
D,2014-04-08,17,1518.9,1671.2
D,2014-04-08,18,1558.9,1707.3
D,2014-04-08,19,1594.3,1730.9
D,2014-04-08,20,1672.0,1816.0
D,2014-04-08,21,1690.0,1812.6
D,2014-04-08,22,1541.6,1676.4
D,2014-04-08,23,1362.4,1485.7
D,2014-04-08,24,1210.3,1322.5
D,2014-04-09,01,1145.4,1215.6
D,2014-04-09,02,1097.3,1165.7
D,2014-04-09,03,1064.8,1143.7
D,2014-04-09,04,1063.9,1142.1
D,2014-04-09,05,1107.3,1184.0
D,2014-04-09,06,1236.3,1326.0
D,2014-04-09,07,1488.2,1555.8
D,2014-04-09,08,1578.2,1669.9
D,2014-04-09,09,1621.4,1662.6
D,2014-04-09,10,1595.7,1644.1
D,2014-04-09,11,1558.1,1629.9
D,2014-04-09,12,1579.5,1622.9
D,2014-04-09,13,1565.5,1611.0
D,2014-04-09,14,1538.8,1604.6
D,2014-04-09,15,1500.6,1576.3
D,2014-04-09,16,1513.1,1558.6
D,2014-04-09,17,1536.5,1568.9
D,2014-04-09,18,1555.5,1609.5
D,2014-04-09,19,1599.3,1652.0
D,2014-04-09,20,1692.5,1765.9
D,2014-04-09,21,1716.3,1784.3
D,2014-04-09,22,1595.0,1658.3
D,2014-04-09,23,1425.9,1475.7
D,2014-04-09,24,1265.7,1319.6
D,2014-04-10,01,1233.1,1222.1
D,2014-04-10,02,1183.4,1182.9
D,2014-04-10,03,1194.0,1166.8
D,2014-04-10,04,1184.6,1177.3
D,2014-04-10,05,1202.5,1227.5
D,2014-04-10,06,1336.4,1369.5
D,2014-04-10,07,1568.0,1590.0
D,2014-04-10,08,1675.9,1696.7
D,2014-04-10,09,1681.5,1681.3
D,2014-04-10,10,1639.8,1660.3
D,2014-04-10,11,1557.5,1640.4
D,2014-04-10,12,1543.2,1621.2
D,2014-04-10,13,1554.3,1593.5
D,2014-04-10,14,1550.3,1582.0
D,2014-04-10,15,1508.6,1554.6
D,2014-04-10,16,1496.5,1543.3
D,2014-04-10,17,1512.9,1555.4
D,2014-04-10,18,1556.5,1600.2
D,2014-04-10,19,1590.1,1658.1
D,2014-04-10,20,1693.6,1779.6
D,2014-04-10,21,1721.7,1804.6
D,2014-04-10,22,1593.7,1685.5
D,2014-04-10,23,1417.6,1496.0
D,2014-04-10,24,1277.7,1336.7
D,2014-04-11,01,1146.9,1228.7
D,2014-04-11,02,1093.8,1173.6
D,2014-04-11,03,1068.1,1141.1
D,2014-04-11,04,1053.4,1135.1
D,2014-04-11,05,1096.1,1168.3
D,2014-04-11,06,1185.7,1290.5
D,2014-04-11,07,1426.7,1493.9
D,2014-04-11,08,1579.6,1616.4
D,2014-04-11,09,1601.5,1645.7
D,2014-04-11,10,1610.0,1670.2
D,2014-04-11,11,1646.0,1674.9
D,2014-04-11,12,1616.9,1643.8
D,2014-04-11,13,1582.9,1607.6
D,2014-04-11,14,1567.3,1586.5
D,2014-04-11,15,1544.0,1568.8
D,2014-04-11,16,1531.9,1550.4
D,2014-04-11,17,1539.2,1544.4
D,2014-04-11,18,1569.1,1565.5
D,2014-04-11,19,1563.4,1617.4
D,2014-04-11,20,1640.0,1694.8
D,2014-04-11,21,1658.3,1679.9
D,2014-04-11,22,1533.0,1582.2
D,2014-04-11,23,1393.8,1429.9
D,2014-04-11,24,1252.0,1278.1
D,2014-04-12,01,1121.2,1168.0
D,2014-04-12,02,1079.1,1112.4
D,2014-04-12,03,1048.1,1075.9
D,2014-04-12,04,1032.7,1063.3
D,2014-04-12,05,1044.2,1071.9
D,2014-04-12,06,1096.0,1116.4
D,2014-04-12,07,1162.8,1186.5
D,2014-04-12,08,1265.8,1307.1
D,2014-04-12,09,1389.4,1404.1
D,2014-04-12,10,1449.5,1457.5
D,2014-04-12,11,1447.7,1467.5
D,2014-04-12,12,1367.1,1458.3
D,2014-04-12,13,1356.2,1435.5
D,2014-04-12,14,1334.0,1414.5
D,2014-04-12,15,1307.5,1394.0
D,2014-04-12,16,1298.0,1387.2
D,2014-04-12,17,1320.9,1405.7
D,2014-04-12,18,1347.6,1441.7
D,2014-04-12,19,1398.8,1478.9
D,2014-04-12,20,1496.8,1564.6
D,2014-04-12,21,1527.5,1584.5
D,2014-04-12,22,1442.9,1500.7
D,2014-04-12,23,1344.1,1372.0
D,2014-04-12,24,1211.4,1239.7
D,2014-04-13,01,1125.6,1137.5
D,2014-04-13,02,1072.7,1079.0
D,2014-04-13,03,1038.3,1048.3
D,2014-04-13,04,1029.8,1034.7
D,2014-04-13,05,1042.6,1043.7
D,2014-04-13,06,1079.3,1074.7
D,2014-04-13,07,1076.7,1114.8
D,2014-04-13,08,1158.1,1212.2
D,2014-04-13,09,1300.9,1333.3
D,2014-04-13,10,1364.1,1429.7
D,2014-04-13,11,1369.8,1481.7
D,2014-04-13,12,1378.3,1514.7
D,2014-04-13,13,1372.7,1489.9
D,2014-04-13,14,1356.5,1463.6
D,2014-04-13,15,1338.1,1429.8
D,2014-04-13,16,1334.2,1410.6
D,2014-04-13,17,1365.4,1438.0
D,2014-04-13,18,1402.3,1496.5
D,2014-04-13,19,1440.6,1545.6
D,2014-04-13,20,1483.5,1652.1
D,2014-04-13,21,1515.7,1669.0
D,2014-04-13,22,1421.4,1540.0
D,2014-04-13,23,1312.9,1372.3
D,2014-04-13,24,1176.2,1231.6
D,2014-04-14,01,1116.6,1133.8
D,2014-04-14,02,1067.7,1083.8
D,2014-04-14,03,1046.0,1062.3
D,2014-04-14,04,1040.3,1050.1
D,2014-04-14,05,1087.2,1088.5
D,2014-04-14,06,1204.5,1210.8
D,2014-04-14,07,1386.9,1408.7
D,2014-04-14,08,1511.2,1540.6
D,2014-04-14,09,1540.0,1582.7
D,2014-04-14,10,1606.6,1603.3
D,2014-04-14,11,1576.2,1621.7
D,2014-04-14,12,1583.6,1630.3
D,2014-04-14,13,1545.1,1618.2
D,2014-04-14,14,1539.7,1623.0
D,2014-04-14,15,1522.1,1612.8
D,2014-04-14,16,1511.9,1608.9
D,2014-04-14,17,1525.1,1622.5
D,2014-04-14,18,1559.1,1647.4
D,2014-04-14,19,1625.0,1680.5
D,2014-04-14,20,1684.2,1769.7
D,2014-04-14,21,1700.8,1758.7
D,2014-04-14,22,1551.6,1618.0
D,2014-04-14,23,1410.2,1433.6
D,2014-04-14,24,1246.2,1265.3
D,2014-04-15,01,1136.4,1160.7
D,2014-04-15,02,1082.7,1105.5
D,2014-04-15,03,1045.0,1080.8
D,2014-04-15,04,1037.9,1071.6
D,2014-04-15,05,1079.9,1102.7
D,2014-04-15,06,1176.8,1226.3
D,2014-04-15,07,1388.9,1446.4
D,2014-04-15,08,1505.7,1595.5
D,2014-04-15,09,1559.2,1637.7
D,2014-04-15,10,1571.0,1670.3
D,2014-04-15,11,1556.3,1668.5
D,2014-04-15,12,1592.5,1667.0
D,2014-04-15,13,1551.9,1662.1
D,2014-04-15,14,1574.5,1676.6
D,2014-04-15,15,1552.0,1663.6
D,2014-04-15,16,1539.7,1679.6
D,2014-04-15,17,1548.0,1711.5
D,2014-04-15,18,1579.4,1761.4
D,2014-04-15,19,1619.4,1792.4
D,2014-04-15,20,1681.5,1835.0
D,2014-04-15,21,1697.5,1787.7
D,2014-04-15,22,1523.1,1643.6
D,2014-04-15,23,1403.3,1444.8
D,2014-04-15,24,1219.4,1281.9
D,2014-04-16,01,1147.5,1174.1
D,2014-04-16,02,1101.4,1125.0
D,2014-04-16,03,1078.8,1103.1
D,2014-04-16,04,1101.5,1104.6
D,2014-04-16,05,1153.3,1151.9
D,2014-04-16,06,1286.2,1294.9
D,2014-04-16,07,1478.1,1533.7
D,2014-04-16,08,1641.1,1685.0
D,2014-04-16,09,1668.9,1709.7
D,2014-04-16,10,1642.1,1703.9
D,2014-04-16,11,1611.1,1698.8
D,2014-04-16,12,1573.1,1688.3
D,2014-04-16,13,1555.9,1659.5
D,2014-04-16,14,1537.1,1641.3
D,2014-04-16,15,1509.6,1607.1
D,2014-04-16,16,1495.1,1593.3
D,2014-04-16,17,1514.7,1612.4
D,2014-04-16,18,1568.0,1656.2
D,2014-04-16,19,1627.1,1706.9
D,2014-04-16,20,1713.4,1815.2
D,2014-04-16,21,1772.7,1861.4
D,2014-04-16,22,1633.0,1747.6
D,2014-04-16,23,1460.1,1564.6
D,2014-04-16,24,1312.6,1396.1
D,2014-04-17,01,1232.5,1296.6
D,2014-04-17,02,1184.3,1248.3
D,2014-04-17,03,1163.3,1224.5
D,2014-04-17,04,1154.5,1226.3
D,2014-04-17,05,1198.9,1275.7
D,2014-04-17,06,1338.3,1417.4
D,2014-04-17,07,1529.4,1620.8
D,2014-04-17,08,1649.7,1734.9
D,2014-04-17,09,1681.4,1738.0
D,2014-04-17,10,1670.4,1731.7
D,2014-04-17,11,1635.6,1719.3
D,2014-04-17,12,1596.4,1705.0
D,2014-04-17,13,1569.7,1686.6
D,2014-04-17,14,1553.3,1669.4
D,2014-04-17,15,1538.4,1648.0
D,2014-04-17,16,1523.1,1644.9
D,2014-04-17,17,1542.5,1661.8
D,2014-04-17,18,1589.7,1698.1
D,2014-04-17,19,1645.5,1744.7
D,2014-04-17,20,1735.6,1838.7
D,2014-04-17,21,1789.9,1880.0
D,2014-04-17,22,1648.3,1770.8
D,2014-04-17,23,1490.3,1599.1
D,2014-04-17,24,1327.6,1438.7
D,2014-04-18,01,1226.2,1329.0
D,2014-04-18,02,1174.3,1274.7
D,2014-04-18,03,1148.6,1253.3
D,2014-04-18,04,1134.6,1252.4
D,2014-04-18,05,1174.8,1289.1
D,2014-04-18,06,1298.5,1395.4
D,2014-04-18,07,1461.8,1537.2
D,2014-04-18,08,1584.7,1667.1
D,2014-04-18,09,1631.3,1740.7
D,2014-04-18,10,1638.1,1784.1
D,2014-04-18,11,1610.2,1780.6
D,2014-04-18,12,1595.4,1759.3
D,2014-04-18,13,1566.1,1713.8
D,2014-04-18,14,1547.1,1689.7
D,2014-04-18,15,1522.2,1662.1
D,2014-04-18,16,1501.4,1630.4
D,2014-04-18,17,1513.3,1633.7
D,2014-04-18,18,1528.4,1664.1
D,2014-04-18,19,1580.8,1701.2
D,2014-04-18,20,1645.1,1774.4
D,2014-04-18,21,1677.7,1779.2
D,2014-04-18,22,1557.1,1685.4
D,2014-04-18,23,1428.2,1539.2
D,2014-04-18,24,1274.8,1388.2
D,2014-04-19,01,1184.8,1276.9
D,2014-04-19,02,1119.9,1216.5
D,2014-04-19,03,1086.9,1187.0
D,2014-04-19,04,1071.9,1172.2
D,2014-04-19,05,1086.0,1183.4
D,2014-04-19,06,1140.3,1229.3
D,2014-04-19,07,1188.7,1296.1
D,2014-04-19,08,1297.2,1404.0
D,2014-04-19,09,1412.0,1484.8
D,2014-04-19,10,1465.5,1519.6
D,2014-04-19,11,1450.4,1520.7
D,2014-04-19,12,1436.5,1499.8
D,2014-04-19,13,1405.2,1465.6
D,2014-04-19,14,1378.4,1436.1
D,2014-04-19,15,1353.6,1407.3
D,2014-04-19,16,1339.6,1403.0
D,2014-04-19,17,1357.8,1416.4
D,2014-04-19,18,1386.9,1456.6
D,2014-04-19,19,1419.0,1495.0
D,2014-04-19,20,1493.1,1576.4
D,2014-04-19,21,1545.4,1629.6
D,2014-04-19,22,1455.5,1559.8
D,2014-04-19,23,1338.3,1436.6
D,2014-04-19,24,1209.8,1294.8
D,2014-04-20,01,1129.7,1186.7
D,2014-04-20,02,1063.4,1125.3
D,2014-04-20,03,1030.5,1116.8
D,2014-04-20,04,1023.9,1106.4
D,2014-04-20,05,1031.4,1122.0
D,2014-04-20,06,1077.0,1149.6
D,2014-04-20,07,1117.1,1199.2
D,2014-04-20,08,1217.8,1299.7
D,2014-04-20,09,1331.1,1396.9
D,2014-04-20,10,1398.9,1456.8
D,2014-04-20,11,1399.9,1467.4
D,2014-04-20,12,1403.3,1461.7
D,2014-04-20,13,1338.0,1423.5
D,2014-04-20,14,1289.4,1359.2
D,2014-04-20,15,1257.9,1294.8
D,2014-04-20,16,1229.6,1270.5
D,2014-04-20,17,1239.2,1272.6
D,2014-04-20,18,1279.7,1307.1
D,2014-04-20,19,1346.2,1358.2
D,2014-04-20,20,1443.9,1471.8
D,2014-04-20,21,1544.7,1554.2
D,2014-04-20,22,1423.0,1485.6
D,2014-04-20,23,1308.6,1368.1
D,2014-04-20,24,1174.8,1259.7
D,2014-04-21,01,1127.4,1196.8
D,2014-04-21,02,1086.8,1158.0
D,2014-04-21,03,1065.0,1148.6
D,2014-04-21,04,1065.4,1156.7
D,2014-04-21,05,1110.0,1193.6
D,2014-04-21,06,1235.6,1290.8
D,2014-04-21,07,1413.0,1415.6
D,2014-04-21,08,1545.9,1526.1
D,2014-04-21,09,1582.2,1577.1
D,2014-04-21,10,1580.3,1585.6
D,2014-04-21,11,1562.5,1595.6
D,2014-04-21,12,1547.0,1591.7
D,2014-04-21,13,1527.5,1562.8
D,2014-04-21,14,1517.7,1532.5
D,2014-04-21,15,1484.2,1506.9
D,2014-04-21,16,1466.4,1505.3
D,2014-04-21,17,1481.0,1518.2
D,2014-04-21,18,1514.5,1553.5
D,2014-04-21,19,1565.8,1586.0
D,2014-04-21,20,1641.6,1667.7
D,2014-04-21,21,1673.3,1697.7
D,2014-04-21,22,1518.0,1572.0
D,2014-04-21,23,1369.5,1402.6
D,2014-04-21,24,1209.6,1252.6
D,2014-04-22,01,1119.7,1156.5
D,2014-04-22,02,1068.4,1108.0
D,2014-04-22,03,1043.3,1084.4
D,2014-04-22,04,1039.5,1085.4
D,2014-04-22,05,1081.2,1121.9
D,2014-04-22,06,1172.4,1225.3
D,2014-04-22,07,1349.9,1369.8
D,2014-04-22,08,1483.2,1499.6
D,2014-04-22,09,1532.5,1547.2
D,2014-04-22,10,1537.6,1575.4
D,2014-04-22,11,1523.3,1590.3
D,2014-04-22,12,1518.8,1594.8
D,2014-04-22,13,1553.2,1583.2
D,2014-04-22,14,1544.2,1581.4
D,2014-04-22,15,1527.0,1566.8
D,2014-04-22,16,1511.9,1553.0
D,2014-04-22,17,1520.9,1559.3
D,2014-04-22,18,1498.6,1589.3
D,2014-04-22,19,1505.5,1622.5
D,2014-04-22,20,1605.4,1712.0
D,2014-04-22,21,1628.3,1714.2
D,2014-04-22,22,1494.3,1586.5
D,2014-04-22,23,1365.4,1414.9
D,2014-04-22,24,1203.6,1257.5
D,2014-04-23,01,1110.7,1155.7
D,2014-04-23,02,1070.6,1105.6
D,2014-04-23,03,1044.1,1077.3
D,2014-04-23,04,1039.4,1071.5
D,2014-04-23,05,1071.1,1103.4
D,2014-04-23,06,1211.3,1203.2
D,2014-04-23,07,1399.8,1340.8
D,2014-04-23,08,1563.2,1500.8
D,2014-04-23,09,1569.0,1602.0
D,2014-04-23,10,1579.7,1642.9
D,2014-04-23,11,1577.4,1683.4
D,2014-04-23,12,1563.1,1717.4
D,2014-04-23,13,1549.1,1721.0
D,2014-04-23,14,1545.4,1721.8
D,2014-04-23,15,1495.1,1697.3
D,2014-04-23,16,1479.8,1668.9
D,2014-04-23,17,1539.7,1676.0
D,2014-04-23,18,1554.9,1707.7
D,2014-04-23,19,1585.8,1733.0
D,2014-04-23,20,1657.5,1789.7
D,2014-04-23,21,1693.3,1783.8
D,2014-04-23,22,1519.3,1658.4
D,2014-04-23,23,1395.6,1486.5
D,2014-04-23,24,1235.0,1329.4
D,2014-04-24,01,1124.4,1227.5
D,2014-04-24,02,1056.5,1175.7
D,2014-04-24,03,1054.0,1148.8
D,2014-04-24,04,1054.1,1147.9
D,2014-04-24,05,1079.0,1188.7
D,2014-04-24,06,1231.9,1295.8
D,2014-04-24,07,1409.9,1443.8
D,2014-04-24,08,1541.6,1570.5
D,2014-04-24,09,1553.2,1617.4
D,2014-04-24,10,1551.2,1635.1
D,2014-04-24,11,1525.9,1637.9
D,2014-04-24,12,1541.8,1628.2
D,2014-04-24,13,1537.2,1602.8
D,2014-04-24,14,1525.3,1585.0
D,2014-04-24,15,1488.8,1555.2
D,2014-04-24,16,1473.2,1534.9
D,2014-04-24,17,1453.9,1542.8
D,2014-04-24,18,1511.2,1570.4
D,2014-04-24,19,1551.9,1604.3
D,2014-04-24,20,1604.3,1676.3
D,2014-04-24,21,1651.0,1735.0
D,2014-04-24,22,1546.0,1631.2
D,2014-04-24,23,1366.9,1473.2
D,2014-04-24,24,1233.4,1318.1
D,2014-04-25,01,1171.5,1206.3
D,2014-04-25,02,1113.4,1147.7
D,2014-04-25,03,1090.5,1121.9
D,2014-04-25,04,1056.0,1118.5
D,2014-04-25,05,1094.9,1166.3
D,2014-04-25,06,1229.3,1263.0
D,2014-04-25,07,1423.5,1400.8
D,2014-04-25,08,1561.0,1524.0
D,2014-04-25,09,1601.9,1570.9
D,2014-04-25,10,1583.6,1591.7
D,2014-04-25,11,1569.9,1594.0
D,2014-04-25,12,1556.8,1588.6
D,2014-04-25,13,1546.7,1577.8
D,2014-04-25,14,1517.2,1557.7
D,2014-04-25,15,1481.3,1531.3
D,2014-04-25,16,1460.4,1512.6
D,2014-04-25,17,1460.9,1512.4
D,2014-04-25,18,1477.3,1529.6
D,2014-04-25,19,1504.1,1562.3
D,2014-04-25,20,1573.4,1636.5
D,2014-04-25,21,1638.3,1666.5
D,2014-04-25,22,1502.3,1576.5
D,2014-04-25,23,1353.5,1436.0
D,2014-04-25,24,1224.7,1294.7
D,2014-04-26,01,1138.7,1185.6
D,2014-04-26,02,1079.6,1125.4
D,2014-04-26,03,1045.1,1094.0
D,2014-04-26,04,1029.1,1081.3
D,2014-04-26,05,1043.1,1092.2
D,2014-04-26,06,1096.4,1139.0
D,2014-04-26,07,1155.4,1210.7
D,2014-04-26,08,1267.7,1336.7
D,2014-04-26,09,1411.8,1482.4
D,2014-04-26,10,1490.2,1580.2
D,2014-04-26,11,1503.4,1638.9
D,2014-04-26,12,1538.9,1662.0
D,2014-04-26,13,1508.2,1639.5
D,2014-04-26,14,1465.3,1615.6
D,2014-04-26,15,1424.6,1587.0
D,2014-04-26,16,1416.6,1575.2
D,2014-04-26,17,1459.5,1574.8
D,2014-04-26,18,1437.9,1599.2
D,2014-04-26,19,1489.2,1619.6
D,2014-04-26,20,1546.4,1646.9
D,2014-04-26,21,1612.1,1667.5
D,2014-04-26,22,1494.3,1586.2
D,2014-04-26,23,1372.2,1456.9
D,2014-04-26,24,1240.6,1321.8
D,2014-04-27,01,1141.2,1219.8
D,2014-04-27,02,1080.1,1160.1
D,2014-04-27,03,1042.3,1125.0
D,2014-04-27,04,1030.8,1109.6
D,2014-04-27,05,1044.2,1114.4
D,2014-04-27,06,1084.9,1146.4
D,2014-04-27,07,1089.6,1192.9
D,2014-04-27,08,1185.9,1290.4
D,2014-04-27,09,1326.9,1405.5
D,2014-04-27,10,1404.5,1492.6
D,2014-04-27,11,1430.0,1552.5
D,2014-04-27,12,1444.7,1593.5
D,2014-04-27,13,1431.4,1599.9
D,2014-04-27,14,1426.5,1576.4
D,2014-04-27,15,1400.6,1545.0
D,2014-04-27,16,1365.1,1526.3
D,2014-04-27,17,1405.3,1542.3
D,2014-04-27,18,1438.1,1594.9
D,2014-04-27,19,1460.2,1622.4
D,2014-04-27,20,1532.4,1672.7
D,2014-04-27,21,1557.9,1709.9
D,2014-04-27,22,1488.8,1590.0
D,2014-04-27,23,1335.2,1422.2
D,2014-04-27,24,1204.2,1281.1
D,2014-04-28,01,1111.1,1188.9
D,2014-04-28,02,1066.4,1144.0
D,2014-04-28,03,1048.0,1130.1
D,2014-04-28,04,1045.8,1129.7
