C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4006_20150215_20150331.csv
C,Time period: 2015-02-15 to 2015-03-31
C,Location/Node: .Z.SEMASS
C,Report generated 2015-12-05 23:04:22 EST
H,,,Day Ahead,Real Time
D,2015-03-01,23,1632.7,1676.4
D,2015-03-01,24,1499.0,1552.3
D,2015-03-02,01,1433.6,1461.8
D,2015-03-02,02,1384.7,1415.3
D,2015-03-02,03,1367.5,1395.9
D,2015-03-02,04,1358.8,1399.6
D,2015-03-02,05,1402.8,1450.6
D,2015-03-02,06,1527.4,1578.6
D,2015-03-02,07,1717.5,1768.2
D,2015-03-02,08,1841.2,1882.2
D,2015-03-02,09,1861.5,1917.1
D,2015-03-02,10,1872.1,1927.0
D,2015-03-02,11,1877.7,1919.6
D,2015-03-02,12,1882.6,1892.5
D,2015-03-02,13,1857.6,1864.1
D,2015-03-02,14,1852.8,1838.1
D,2015-03-02,15,1827.2,1812.8
D,2015-03-02,16,1837.3,1819.7
D,2015-03-02,17,1909.4,1888.3
D,2015-03-02,18,2025.1,2045.2
D,2015-03-02,19,2133.8,2193.0
D,2015-03-02,20,2092.4,2156.8
D,2015-03-02,21,2019.0,2068.0
D,2015-03-02,22,1881.8,1919.3
D,2015-03-02,23,1718.8,1735.5
D,2015-03-02,24,1565.9,1589.7
D,2015-03-03,01,1508.1,1512.2
D,2015-03-03,02,1496.9,1472.6
D,2015-03-03,03,1452.4,1460.1
D,2015-03-03,04,1450.5,1470.9
D,2015-03-03,05,1500.7,1527.3
D,2015-03-03,06,1663.9,1670.6
D,2015-03-03,07,1914.3,1877.7
D,2015-03-03,08,1999.0,1959.9
D,2015-03-03,09,1950.0,1940.0
D,2015-03-03,10,1951.6,1923.1
D,2015-03-03,11,1943.6,1903.9
D,2015-03-03,12,1926.0,1883.0
D,2015-03-03,13,1894.8,1868.8
D,2015-03-03,14,1874.2,1865.2
D,2015-03-03,15,1862.4,1864.3
D,2015-03-03,16,1856.3,1891.2
D,2015-03-03,17,1929.1,1960.3
D,2015-03-03,18,2065.4,2116.9
D,2015-03-03,19,2166.0,2217.1
D,2015-03-03,20,2130.5,2178.0
D,2015-03-03,21,2044.1,2084.1
D,2015-03-03,22,1903.9,1922.1
D,2015-03-03,23,1731.9,1727.6
D,2015-03-03,24,1564.0,1567.4
D,2015-03-04,01,1443.6,1463.5
D,2015-03-04,02,1383.2,1402.1
D,2015-03-04,03,1350.0,1373.5
D,2015-03-04,04,1344.9,1365.2
D,2015-03-04,05,1372.4,1404.2
D,2015-03-04,06,1493.6,1531.0
D,2015-03-04,07,1719.5,1737.4
D,2015-03-04,08,1836.1,1836.4
D,2015-03-04,09,1821.6,1865.7
D,2015-03-04,10,1834.9,1873.9
D,2015-03-04,11,1870.0,1870.3
D,2015-03-04,12,1851.3,1851.3
D,2015-03-04,13,1826.4,1837.5
D,2015-03-04,14,1778.7,1826.4
D,2015-03-04,15,1758.6,1803.7
D,2015-03-04,16,1764.3,1815.4
D,2015-03-04,17,1834.4,1883.0
D,2015-03-04,18,1978.8,2015.8
D,2015-03-04,19,2044.4,2091.9
D,2015-03-04,20,2061.8,2051.6
D,2015-03-04,21,1961.8,1958.4
D,2015-03-04,22,1822.8,1815.7
D,2015-03-04,23,1653.8,1632.6
D,2015-03-04,24,1497.0,1481.0
D,2015-03-05,01,1440.0,1386.2
D,2015-03-05,02,1388.8,1338.9
D,2015-03-05,03,1377.2,1319.7
D,2015-03-05,04,1370.1,1325.3
D,2015-03-05,05,1418.0,1371.5
D,2015-03-05,06,1549.7,1506.2
D,2015-03-05,07,1774.4,1728.3
D,2015-03-05,08,1867.2,1840.8
D,2015-03-05,09,1885.7,1886.8
D,2015-03-05,10,1901.6,1925.3
D,2015-03-05,11,1933.5,1961.1
D,2015-03-05,12,1928.5,1975.3
D,2015-03-05,13,1904.1,1972.2
D,2015-03-05,14,1864.1,1981.6
D,2015-03-05,15,1847.7,1953.9
D,2015-03-05,16,1857.2,1957.2
D,2015-03-05,17,1925.1,2011.9
D,2015-03-05,18,2076.8,2145.0
D,2015-03-05,19,2159.6,2228.9
D,2015-03-05,20,2130.9,2184.2
D,2015-03-05,21,2074.1,2099.6
D,2015-03-05,22,1926.8,1957.7
D,2015-03-05,23,1756.1,1777.7
D,2015-03-05,24,1610.9,1634.4
D,2015-03-06,01,1556.8,1554.2
D,2015-03-06,02,1513.0,1514.9
D,2015-03-06,03,1487.8,1508.5
D,2015-03-06,04,1508.9,1528.7
D,2015-03-06,05,1547.5,1584.8
D,2015-03-06,06,1667.9,1714.9
D,2015-03-06,07,1937.1,1907.1
D,2015-03-06,08,1987.5,1998.5
D,2015-03-06,09,1979.9,2008.9
D,2015-03-06,10,1980.1,2002.0
D,2015-03-06,11,1964.3,1985.4
D,2015-03-06,12,1963.2,1955.0
D,2015-03-06,13,1949.7,1915.6
D,2015-03-06,14,1911.9,1886.0
D,2015-03-06,15,1840.5,1846.7
D,2015-03-06,16,1843.3,1841.4
D,2015-03-06,17,1934.9,1883.1
D,2015-03-06,18,2073.1,1996.1
D,2015-03-06,19,2176.6,2127.8
D,2015-03-06,20,2160.4,2100.3
D,2015-03-06,21,2079.8,2037.6
D,2015-03-06,22,1972.2,1934.4
D,2015-03-06,23,1789.2,1800.1
D,2015-03-06,24,1621.4,1661.2
D,2015-03-07,01,1530.5,1564.3
D,2015-03-07,02,1479.1,1511.5
D,2015-03-07,03,1454.6,1488.0
D,2015-03-07,04,1450.4,1483.3
D,2015-03-07,05,1514.3,1505.7
D,2015-03-07,06,1576.4,1568.7
D,2015-03-07,07,1664.1,1647.7
D,2015-03-07,08,1748.9,1745.5
D,2015-03-07,09,1816.6,1822.3
D,2015-03-07,10,1844.7,1851.2
D,2015-03-07,11,1846.6,1840.2
D,2015-03-07,12,1832.6,1803.6
D,2015-03-07,13,1754.2,1752.5
D,2015-03-07,14,1752.3,1705.9
D,2015-03-07,15,1710.3,1672.9
D,2015-03-07,16,1716.0,1675.9
D,2015-03-07,17,1756.0,1739.9
D,2015-03-07,18,1915.3,1847.4
D,2015-03-07,19,1959.2,1965.9
D,2015-03-07,20,1932.8,1926.9
D,2015-03-07,21,1886.8,1860.6
D,2015-03-07,22,1769.5,1767.9
D,2015-03-07,23,1657.8,1637.1
D,2015-03-07,24,1516.9,1516.5
D,2015-03-08,01,1398.6,1427.4
D,2015-03-08,02,1338.6,1382.2
D,2015-03-08,04,1309.0,1365.5
D,2015-03-08,05,1314.2,1367.5
D,2015-03-08,06,1372.0,1395.6
D,2015-03-08,07,1416.3,1452.7
D,2015-03-08,08,1485.3,1513.1
D,2015-03-08,09,1612.8,1602.0
D,2015-03-08,10,1658.4,1691.7
D,2015-03-08,11,1674.4,1731.0
D,2015-03-08,12,1730.7,1739.4
D,2015-03-08,13,1727.4,1720.1
D,2015-03-08,14,1693.5,1719.6
D,2015-03-08,15,1670.9,1713.2
D,2015-03-08,16,1659.3,1667.6
D,2015-03-08,17,1678.0,1670.0
D,2015-03-08,18,1773.7,1736.3
D,2015-03-08,19,1860.2,1835.2
D,2015-03-08,20,1923.0,1951.9
D,2015-03-08,21,1852.0,1901.3
D,2015-03-08,22,1761.4,1785.7
D,2015-03-08,23,1577.7,1632.9
D,2015-03-08,24,1476.3,1495.0
D,2015-03-09,01,1383.6,1408.1
D,2015-03-09,02,1372.4,1365.8
D,2015-03-09,03,1359.1,1349.7
D,2015-03-09,04,1364.7,1359.1
D,2015-03-09,05,1414.6,1406.2
D,2015-03-09,06,1521.1,1540.3
D,2015-03-09,07,1716.1,1765.2
D,2015-03-09,08,1879.3,1885.1
D,2015-03-09,09,1875.3,1890.3
D,2015-03-09,10,1870.1,1853.9
D,2015-03-09,11,1896.4,1808.3
D,2015-03-09,12,1866.0,1762.8
D,2015-03-09,13,1842.1,1721.2
D,2015-03-09,14,1806.7,1687.2
D,2015-03-09,15,1766.9,1644.0
D,2015-03-09,16,1770.8,1633.0
D,2015-03-09,17,1813.2,1659.5
D,2015-03-09,18,1923.7,1739.5
D,2015-03-09,19,1978.2,1852.0
D,2015-03-09,20,1967.6,1977.6
D,2015-03-09,21,1957.8,1927.0
D,2015-03-09,22,1799.7,1799.6
D,2015-03-09,23,1597.6,1626.7
D,2015-03-09,24,1510.5,1477.0
D,2015-03-10,01,1412.8,1382.2
D,2015-03-10,02,1348.0,1335.0
D,2015-03-10,03,1325.9,1320.1
D,2015-03-10,04,1324.9,1326.8
D,2015-03-10,05,1366.5,1371.6
D,2015-03-10,06,1492.6,1506.6
D,2015-03-10,07,1696.9,1732.6
D,2015-03-10,08,1855.7,1850.0
D,2015-03-10,09,1819.3,1849.5
D,2015-03-10,10,1816.9,1804.3
D,2015-03-10,11,1806.9,1750.6
D,2015-03-10,12,1789.1,1708.1
D,2015-03-10,13,1763.4,1679.8
D,2015-03-10,14,1745.0,1664.4
D,2015-03-10,15,1724.6,1645.9
D,2015-03-10,16,1720.3,1657.4
D,2015-03-10,17,1761.6,1712.6
D,2015-03-10,18,1863.7,1794.5
D,2015-03-10,19,1955.0,1892.8
D,2015-03-10,20,1980.2,1949.5
D,2015-03-10,21,1915.1,1884.6
D,2015-03-10,22,1755.9,1751.1
D,2015-03-10,23,1579.1,1572.0
D,2015-03-10,24,1419.7,1414.3
D,2015-03-11,01,1340.6,1311.8
D,2015-03-11,02,1244.8,1278.2
D,2015-03-11,03,1218.0,1250.5
D,2015-03-11,04,1212.5,1246.0
D,2015-03-11,05,1250.5,1279.0
D,2015-03-11,06,1378.1,1402.8
D,2015-03-11,07,1586.1,1630.6
D,2015-03-11,08,1709.6,1743.7
D,2015-03-11,09,1721.1,1728.8
D,2015-03-11,10,1714.8,1699.3
D,2015-03-11,11,1705.1,1665.3
D,2015-03-11,12,1701.4,1640.8
D,2015-03-11,13,1666.7,1630.9
D,2015-03-11,14,1652.5,1597.0
D,2015-03-11,15,1633.4,1569.3
D,2015-03-11,16,1638.9,1571.6
D,2015-03-11,17,1679.0,1602.1
D,2015-03-11,18,1763.4,1660.4
D,2015-03-11,19,1860.4,1749.7
D,2015-03-11,20,1888.7,1872.0
D,2015-03-11,21,1831.3,1826.6
D,2015-03-11,22,1685.3,1703.1
D,2015-03-11,23,1503.4,1532.5
D,2015-03-11,24,1347.0,1382.6
D,2015-03-12,01,1262.6,1289.5
D,2015-03-12,02,1245.5,1242.5
D,2015-03-12,03,1245.6,1225.7
D,2015-03-12,04,1284.7,1236.9
D,2015-03-12,05,1328.3,1277.1
D,2015-03-12,06,1430.6,1413.1
D,2015-03-12,07,1643.4,1655.2
D,2015-03-12,08,1764.0,1774.5
D,2015-03-12,09,1724.3,1771.7
D,2015-03-12,10,1739.8,1749.4
D,2015-03-12,11,1702.2,1722.0
D,2015-03-12,12,1705.4,1702.0
D,2015-03-12,13,1672.3,1676.3
D,2015-03-12,14,1660.8,1660.8
D,2015-03-12,15,1624.2,1636.6
D,2015-03-12,16,1636.7,1637.2
D,2015-03-12,17,1679.0,1675.8
D,2015-03-12,18,1789.7,1758.9
D,2015-03-12,19,1892.2,1873.1
D,2015-03-12,20,1944.2,1999.4
D,2015-03-12,21,1954.4,1960.5
D,2015-03-12,22,1757.1,1841.1
D,2015-03-12,23,1560.2,1677.2
D,2015-03-12,24,1420.2,1525.2
D,2015-03-13,01,1397.8,1435.9
D,2015-03-13,02,1358.8,1389.7
D,2015-03-13,03,1332.8,1374.7
D,2015-03-13,04,1332.4,1382.9
D,2015-03-13,05,1384.2,1425.4
D,2015-03-13,06,1508.1,1558.9
D,2015-03-13,07,1762.2,1793.2
D,2015-03-13,08,1872.3,1904.8
D,2015-03-13,09,1812.2,1886.5
D,2015-03-13,10,1805.3,1850.2
D,2015-03-13,11,1788.7,1800.8
D,2015-03-13,12,1756.2,1759.2
D,2015-03-13,13,1730.5,1717.1
D,2015-03-13,14,1696.7,1683.4
D,2015-03-13,15,1680.9,1635.7
D,2015-03-13,16,1681.6,1628.9
D,2015-03-13,17,1716.8,1649.4
D,2015-03-13,18,1795.0,1711.0
D,2015-03-13,19,1895.9,1802.8
D,2015-03-13,20,1923.9,1899.8
D,2015-03-13,21,1868.7,1865.2
D,2015-03-13,22,1782.1,1772.3
D,2015-03-13,23,1617.5,1637.5
D,2015-03-13,24,1445.1,1499.3
D,2015-03-14,01,1366.5,1392.8
D,2015-03-14,02,1341.7,1332.8
D,2015-03-14,03,1300.0,1305.0
D,2015-03-14,04,1291.3,1291.5
D,2015-03-14,05,1302.6,1306.9
