C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4006_20130101_20130214.csv
C,Time period: 2013-01-01 to 2013-02-14
C,Location/Node: .Z.SEMASS
C,Report generated 2015-12-05 23:07:10 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2013-01-01,01,1371.9,1521.5
D,2013-01-01,02,1287.8,1426.5
D,2013-01-01,03,1247.7,1365.3
D,2013-01-01,04,1210.2,1330.7
D,2013-01-01,05,1215.5,1329.9
D,2013-01-01,06,1263.3,1368.2
D,2013-01-01,07,1350.9,1427.6
D,2013-01-01,08,1438.0,1465.9
D,2013-01-01,09,1528.0,1551.9
D,2013-01-01,10,1622.0,1650.0
D,2013-01-01,11,1650.3,1725.8
D,2013-01-01,12,1684.5,1776.9
D,2013-01-01,13,1709.3,1798.0
D,2013-01-01,14,1649.0,1790.7
D,2013-01-01,15,1678.5,1788.5
D,2013-01-01,16,1715.2,1850.5
D,2013-01-01,17,1879.1,2043.5
D,2013-01-01,18,2018.0,2222.0
D,2013-01-01,19,1993.8,2207.5
D,2013-01-01,20,1940.2,2149.0
D,2013-01-01,21,1838.4,2056.8
D,2013-01-01,22,1697.7,1903.3
D,2013-01-01,23,1570.5,1718.0
D,2013-01-01,24,1421.7,1560.2
D,2013-01-02,01,1405.7,1463.5
D,2013-01-02,02,1351.7,1414.2
D,2013-01-02,03,1314.8,1400.1
D,2013-01-02,04,1312.7,1408.6
D,2013-01-02,05,1351.1,1462.7
D,2013-01-02,06,1436.4,1607.7
D,2013-01-02,07,1598.4,1861.1
D,2013-01-02,08,1728.8,1988.9
D,2013-01-02,09,1817.3,2013.6
D,2013-01-02,10,1804.4,2015.3
D,2013-01-02,11,1830.6,2018.8
D,2013-01-02,12,1833.0,2013.3
D,2013-01-02,13,1808.6,1989.2
D,2013-01-02,14,1777.6,1976.6
D,2013-01-02,15,1760.8,1975.5
D,2013-01-02,16,1787.5,2022.1
D,2013-01-02,17,2043.3,2200.4
D,2013-01-02,18,2191.5,2378.1
D,2013-01-02,19,2168.4,2386.2
D,2013-01-02,20,2098.8,2335.1
D,2013-01-02,21,2054.9,2246.8
D,2013-01-02,22,1892.0,2078.9
D,2013-01-02,23,1681.5,1868.4
D,2013-01-02,24,1543.6,1684.1
D,2013-01-03,01,1434.1,1577.7
D,2013-01-03,02,1381.3,1530.4
D,2013-01-03,03,1346.6,1516.8
D,2013-01-03,04,1340.9,1525.5
D,2013-01-03,05,1384.8,1575.1
D,2013-01-03,06,1497.7,1718.5
D,2013-01-03,07,1710.6,1966.5
D,2013-01-03,08,1843.8,2105.7
D,2013-01-03,09,1877.4,2120.9
D,2013-01-03,10,1894.8,2125.6
D,2013-01-03,11,1875.1,2113.8
D,2013-01-03,12,1870.4,2088.3
D,2013-01-03,13,1860.4,2057.4
D,2013-01-03,14,1851.3,2027.6
D,2013-01-03,15,1841.1,2001.9
D,2013-01-03,16,1874.2,2033.2
D,2013-01-03,17,2041.6,2206.2
D,2013-01-03,18,2175.8,2409.8
D,2013-01-03,19,2186.9,2426.0
D,2013-01-03,20,2111.8,2378.4
D,2013-01-03,21,2052.9,2281.7
D,2013-01-03,22,1890.0,2103.2
D,2013-01-03,23,1716.6,1881.1
D,2013-01-03,24,1524.0,1690.7
D,2013-01-04,01,1418.6,1571.0
D,2013-01-04,02,1358.3,1511.5
D,2013-01-04,03,1308.5,1486.4
D,2013-01-04,04,1300.5,1483.5
D,2013-01-04,05,1334.3,1528.3
D,2013-01-04,06,1433.1,1655.5
D,2013-01-04,07,1638.5,1891.2
D,2013-01-04,08,1768.3,2010.4
D,2013-01-04,09,1810.6,2010.5
D,2013-01-04,10,1840.4,1996.1
D,2013-01-04,11,1785.9,1978.1
D,2013-01-04,12,1781.8,1955.2
D,2013-01-04,13,1768.0,1921.0
D,2013-01-04,14,1739.0,1904.3
D,2013-01-04,15,1727.2,1905.2
D,2013-01-04,16,1787.2,1931.3
D,2013-01-04,17,1918.2,2079.9
D,2013-01-04,18,2002.1,2221.8
D,2013-01-04,19,2053.1,2202.7
D,2013-01-04,20,1945.9,2143.0
D,2013-01-04,21,1851.6,2064.6
D,2013-01-04,22,1710.7,1944.4
D,2013-01-04,23,1580.3,1772.4
D,2013-01-04,24,1406.5,1606.0
D,2013-01-05,01,1363.7,1488.1
D,2013-01-05,02,1291.8,1417.0
D,2013-01-05,03,1241.2,1382.1
D,2013-01-05,04,1231.1,1365.4
D,2013-01-05,05,1216.1,1380.2
D,2013-01-05,06,1273.6,1428.4
D,2013-01-05,07,1377.9,1519.5
D,2013-01-05,08,1468.0,1617.8
D,2013-01-05,09,1611.5,1719.2
D,2013-01-05,10,1691.4,1781.8
D,2013-01-05,11,1697.7,1805.9
D,2013-01-05,12,1691.4,1802.7
D,2013-01-05,13,1646.9,1775.4
D,2013-01-05,14,1585.4,1747.2
D,2013-01-05,15,1562.9,1727.6
D,2013-01-05,16,1552.2,1748.9
D,2013-01-05,17,1811.1,1910.4
D,2013-01-05,18,2008.8,2088.7
D,2013-01-05,19,1955.9,2099.6
D,2013-01-05,20,1905.5,2038.7
