C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4006_20121225_20121231.csv
C,Time period: 2012-12-25 to 2012-12-31
C,Location/Node: .Z.SEMASS
C,Report generated 2015-12-05 23:12:07 EST
H,,,Day Ahead,Real Time
D,2012-12-30,22,1823.5,1980.5
D,2012-12-30,23,1673.4,1822.2
D,2012-12-30,24,1500.3,1661.8
D,2012-12-31,01,1366.1,1540.9
D,2012-12-31,02,1302.3,1473.6
D,2012-12-31,03,1264.3,1439.1
D,2012-12-31,04,1257.3,1436.6
D,2012-12-31,05,1293.0,1452.5
D,2012-12-31,06,1389.6,1543.2
D,2012-12-31,07,1570.0,1680.6
D,2012-12-31,08,1691.5,1785.7
D,2012-12-31,09,1774.0,1888.5
D,2012-12-31,10,1789.2,1970.5
D,2012-12-31,11,1797.2,2015.7
D,2012-12-31,12,1784.7,2023.4
D,2012-12-31,13,1765.6,1999.3
D,2012-12-31,14,1750.2,1953.4
D,2012-12-31,15,1726.3,1920.8
D,2012-12-31,16,1760.3,1939.9
D,2012-12-31,17,1961.9,2119.8
D,2012-12-31,18,2131.1,2267.4
D,2012-12-31,19,2100.9,2206.9
D,2012-12-31,20,2030.6,2099.8
D,2012-12-31,21,1964.0,1988.3
D,2012-12-31,22,1799.7,1872.8
D,2012-12-31,23,1602.4,1752.4
D,2012-12-31,24,1487.7,1640.7
T,168 lines
