C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4006_20111226_20111231.csv
C,Time period: 2011-12-26 to 2011-12-31
C,Location/Node: .Z.SEMASS
C,Report generated 2015-12-05 23:13:37 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2011-12-26,01,1240.6,1335.6
D,2011-12-26,02,1170.4,1265.1
D,2011-12-26,03,1132.5,1233.5
D,2011-12-26,04,1154.1,1220.5
D,2011-12-26,05,1172.0,1238.3
D,2011-12-26,06,1193.1,1293.0
D,2011-12-26,07,1275.8,1382.6
D,2011-12-26,08,1375.5,1451.2
D,2011-12-26,09,1538.4,1558.3
D,2011-12-26,10,1606.7,1675.6
D,2011-12-26,11,1615.0,1739.9
D,2011-12-26,12,1626.6,1754.1
D,2011-12-26,13,1618.0,1736.7
D,2011-12-26,14,1569.2,1705.9
D,2011-12-26,15,1559.3,1681.0
D,2011-12-26,16,1584.2,1712.3
D,2011-12-26,17,1798.5,1925.7
D,2011-12-26,18,1931.9,2123.8
D,2011-12-26,19,1879.8,2124.7
D,2011-12-26,20,1863.8,2083.1
D,2011-12-26,21,1828.7,2018.0
D,2011-12-26,22,1707.1,1894.6
D,2011-12-26,23,1571.5,1729.0
D,2011-12-26,24,1424.8,1550.2
D,2011-12-27,01,1358.8,1424.3
D,2011-12-27,02,1292.5,1354.1
D,2011-12-27,03,1258.9,1334.4
D,2011-12-27,04,1256.0,1331.8
D,2011-12-27,05,1294.1,1362.5
D,2011-12-27,06,1354.2,1460.1
D,2011-12-27,07,1540.4,1619.3
D,2011-12-27,08,1674.4,1748.5
D,2011-12-27,09,1781.1,1827.2
D,2011-12-27,10,1798.8,1871.2
D,2011-12-27,11,1772.8,1892.7
D,2011-12-27,12,1753.1,1908.0
D,2011-12-27,13,1774.1,1897.8
D,2011-12-27,14,1763.2,1882.4
D,2011-12-27,15,1740.4,1852.2
D,2011-12-27,16,1747.0,1890.0
D,2011-12-27,17,1951.7,2080.9
D,2011-12-27,18,2044.5,2207.3
D,2011-12-27,19,2003.6,2187.5
D,2011-12-27,20,1951.0,2120.2
D,2011-12-27,21,1893.0,2030.6
D,2011-12-27,22,1716.1,1878.4
D,2011-12-27,23,1525.5,1665.0
D,2011-12-27,24,1329.5,1462.6
D,2011-12-28,01,1236.3,1318.2
D,2011-12-28,02,1164.4,1240.4
D,2011-12-28,03,1133.7,1197.3
D,2011-12-28,04,1125.4,1183.5
D,2011-12-28,05,1157.9,1206.2
D,2011-12-28,06,1247.7,1300.6
D,2011-12-28,07,1432.6,1455.4
D,2011-12-28,08,1577.6,1588.2
D,2011-12-28,09,1702.2,1657.7
D,2011-12-28,10,1720.8,1721.9
D,2011-12-28,11,1711.8,1767.3
D,2011-12-28,12,1719.8,1799.8
D,2011-12-28,13,1716.3,1805.2
D,2011-12-28,14,1710.9,1799.9
D,2011-12-28,15,1699.1,1779.6
D,2011-12-28,16,1724.0,1803.3
D,2011-12-28,17,1986.5,2004.7
D,2011-12-28,18,2102.6,2211.8
D,2011-12-28,19,2013.2,2214.1
D,2011-12-28,20,1947.6,2171.7
D,2011-12-28,21,1994.1,2099.4
D,2011-12-28,22,1834.1,1962.1
D,2011-12-28,23,1618.7,1768.6
D,2011-12-28,24,1431.1,1585.4
D,2011-12-29,01,1425.1,1452.7
D,2011-12-29,02,1359.7,1386.9
D,2011-12-29,03,1331.9,1363.5
D,2011-12-29,04,1321.4,1362.2
D,2011-12-29,05,1360.3,1402.1
D,2011-12-29,06,1425.7,1498.1
D,2011-12-29,07,1616.3,1662.0
D,2011-12-29,08,1740.2,1790.4
D,2011-12-29,09,1857.2,1875.1
D,2011-12-29,10,1870.9,1926.8
D,2011-12-29,11,1783.7,1945.4
D,2011-12-29,12,1776.9,1944.6
D,2011-12-29,13,1721.3,1916.5
D,2011-12-29,14,1710.0,1894.2
D,2011-12-29,15,1692.6,1870.2
D,2011-12-29,16,1721.6,1905.2
D,2011-12-29,17,1998.7,2105.6
D,2011-12-29,18,2122.2,2276.4
D,2011-12-29,19,2051.3,2272.8
D,2011-12-29,20,2000.9,2219.7
D,2011-12-29,21,1956.7,2136.0
D,2011-12-29,22,1788.2,1990.4
D,2011-12-29,23,1583.6,1788.2
D,2011-12-29,24,1404.7,1597.2
D,2011-12-30,01,1406.8,1461.3
D,2011-12-30,02,1339.8,1386.6
D,2011-12-30,03,1294.2,1361.0
D,2011-12-30,04,1277.4,1348.5
