C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4006_20130215_20130331.csv
C,Time period: 2013-02-15 to 2013-03-31
C,Location/Node: .Z.SEMASS
C,Report generated 2015-12-05 23:07:15 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2013-02-15,01,1286.9,1420.4
D,2013-02-15,02,1229.1,1368.0
D,2013-02-15,03,1159.5,1349.1
D,2013-02-15,04,1159.6,1348.6
D,2013-02-15,05,1196.4,1388.4
D,2013-02-15,06,1314.8,1518.4
D,2013-02-15,07,1574.9,1746.7
D,2013-02-15,08,1695.6,1849.6
D,2013-02-15,09,1730.9,1853.4
D,2013-02-15,10,1724.9,1829.4
D,2013-02-15,11,1701.8,1814.3
D,2013-02-15,12,1689.5,1788.9
D,2013-02-15,13,1665.4,1750.8
D,2013-02-15,14,1648.7,1725.2
D,2013-02-15,15,1618.2,1698.9
D,2013-02-15,16,1630.5,1696.8
D,2013-02-15,17,1662.1,1751.1
D,2013-02-15,18,1855.8,1914.4
D,2013-02-15,19,1903.8,1999.6
D,2013-02-15,20,1863.6,1963.5
D,2013-02-15,21,1771.2,1897.4
D,2013-02-15,22,1594.3,1789.7
D,2013-02-15,23,1535.8,1641.3
D,2013-02-15,24,1316.6,1487.2
D,2013-02-16,01,1235.1,1387.3
D,2013-02-16,02,1190.6,1325.6
D,2013-02-16,03,1162.1,1294.4
D,2013-02-16,04,1158.6,1283.4
D,2013-02-16,05,1172.5,1298.8
D,2013-02-16,06,1219.3,1354.3
D,2013-02-16,07,1292.6,1448.4
D,2013-02-16,08,1390.6,1554.0
D,2013-02-16,09,1531.5,1686.7
D,2013-02-16,10,1589.1,1767.1
D,2013-02-16,11,1559.5,1809.8
D,2013-02-16,12,1560.2,1839.9
D,2013-02-16,13,1577.3,1831.9
D,2013-02-16,14,1573.9,1817.1
D,2013-02-16,15,1511.4,1803.8
D,2013-02-16,16,1519.0,1802.4
D,2013-02-16,17,1633.1,1852.3
D,2013-02-16,18,1781.6,1993.4
D,2013-02-16,19,1823.3,2023.4
D,2013-02-16,20,1780.4,1960.7
D,2013-02-16,21,1735.0,1890.0
D,2013-02-16,22,1607.0,1788.9
D,2013-02-16,23,1470.2,1656.0
D,2013-02-16,24,1365.1,1532.9
D,2013-02-17,01,1298.4,1431.0
D,2013-02-17,02,1246.3,1375.3
D,2013-02-17,03,1219.4,1353.6
D,2013-02-17,04,1214.1,1340.3
D,2013-02-17,05,1226.2,1358.5
D,2013-02-17,06,1252.6,1411.5
D,2013-02-17,07,1301.7,1486.9
D,2013-02-17,08,1387.4,1588.2
D,2013-02-17,09,1532.4,1744.2
D,2013-02-17,10,1604.6,1869.1
D,2013-02-17,11,1622.7,1951.4
D,2013-02-17,12,1649.0,1999.8
D,2013-02-17,13,1660.8,2012.4
D,2013-02-17,14,1656.3,1989.6
D,2013-02-17,15,1616.2,1958.9
D,2013-02-17,16,1627.5,1957.8
D,2013-02-17,17,1732.4,2011.9
D,2013-02-17,18,1900.3,2176.3
D,2013-02-17,19,1910.1,2219.6
D,2013-02-17,20,1901.0,2147.3
D,2013-02-17,21,1856.5,2059.2
D,2013-02-17,22,1681.3,1938.1
D,2013-02-17,23,1558.2,1806.3
D,2013-02-17,24,1436.5,1680.2
D,2013-02-18,01,1345.3,1583.6
D,2013-02-18,02,1298.6,1538.1
D,2013-02-18,03,1288.3,1519.5
D,2013-02-18,04,1302.6,1525.0
D,2013-02-18,05,1332.5,1554.9
D,2013-02-18,06,1411.3,1634.6
D,2013-02-18,07,1611.7,1757.0
D,2013-02-18,08,1713.3,1861.7
D,2013-02-18,09,1763.4,1944.8
D,2013-02-18,10,1760.0,2001.9
D,2013-02-18,11,1744.7,2011.8
D,2013-02-18,12,1756.8,1992.5
D,2013-02-18,13,1736.3,1951.9
D,2013-02-18,14,1707.0,1912.3
D,2013-02-18,15,1664.1,1874.7
D,2013-02-18,16,1674.4,1877.8
D,2013-02-18,17,1778.9,1945.3
D,2013-02-18,18,1981.7,2139.7
D,2013-02-18,19,2028.1,2228.5
D,2013-02-18,20,2000.1,2171.7
D,2013-02-18,21,1943.8,2084.6
D,2013-02-18,22,1738.7,1943.7
D,2013-02-18,23,1634.4,1765.4
D,2013-02-18,24,1477.0,1614.5
D,2013-02-19,01,1457.7,1514.9
D,2013-02-19,02,1429.1,1462.0
D,2013-02-19,03,1412.0,1438.4
D,2013-02-19,04,1423.5,1432.5
D,2013-02-19,05,1466.0,1470.4
D,2013-02-19,06,1514.0,1584.0
D,2013-02-19,07,1737.7,1759.6
D,2013-02-19,08,1798.5,1868.9
D,2013-02-19,09,1875.9,1890.0
D,2013-02-19,10,1870.9,1875.2
D,2013-02-19,11,1871.6,1863.4
D,2013-02-19,12,1853.2,1850.5
D,2013-02-19,13,1827.7,1824.8
D,2013-02-19,14,1810.7,1823.6
D,2013-02-19,15,1764.0,1803.4
D,2013-02-19,16,1771.3,1806.1
D,2013-02-19,17,1866.5,1863.2
D,2013-02-19,18,2058.5,2037.2
D,2013-02-19,19,2119.7,2094.3
D,2013-02-19,20,2023.9,2047.9
D,2013-02-19,21,1959.7,1955.8
D,2013-02-19,22,1790.8,1803.9
D,2013-02-19,23,1660.6,1617.6
D,2013-02-19,24,1505.5,1456.6
D,2013-02-20,01,1287.2,1349.3
D,2013-02-20,02,1237.4,1295.7
D,2013-02-20,03,1221.4,1267.6
D,2013-02-20,04,1221.6,1270.8
D,2013-02-20,05,1264.9,1319.9
D,2013-02-20,06,1368.2,1450.7
D,2013-02-20,07,1600.4,1632.5
D,2013-02-20,08,1729.2,1763.8
D,2013-02-20,09,1778.6,1827.6
D,2013-02-20,10,1766.4,1842.6
D,2013-02-20,11,1744.3,1849.4
D,2013-02-20,12,1744.1,1852.2
D,2013-02-20,13,1730.7,1836.9
D,2013-02-20,14,1722.4,1823.1
D,2013-02-20,15,1706.9,1816.1
D,2013-02-20,16,1718.4,1825.9
D,2013-02-20,17,1791.5,1895.9
D,2013-02-20,18,1962.5,2073.6
D,2013-02-20,19,2032.8,2178.1
D,2013-02-20,20,1983.5,2146.3
D,2013-02-20,21,1882.0,2069.4
D,2013-02-20,22,1777.0,1936.0
D,2013-02-20,23,1616.8,1758.9
D,2013-02-20,24,1443.0,1605.4
