C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4006_20130828_20131011.csv
C,Time period: 2013-08-28 to 2013-10-11
C,Location/Node: .Z.SEMASS
C,Report generated 2015-12-05 23:08:22 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2013-08-28,01,1545.4,1543.6
D,2013-08-28,02,1420.3,1443.6
D,2013-08-28,03,1365.9,1386.8
D,2013-08-28,04,1334.5,1361.9
D,2013-08-28,05,1338.4,1379.7
D,2013-08-28,06,1432.7,1479.6
D,2013-08-28,07,1602.9,1630.2
D,2013-08-28,08,1788.2,1800.0
D,2013-08-28,09,1943.1,1944.0
D,2013-08-28,10,2067.6,2079.8
D,2013-08-28,11,2181.2,2195.8
D,2013-08-28,12,2244.2,2303.2
D,2013-08-28,13,2285.7,2389.1
D,2013-08-28,14,2397.3,2477.1
D,2013-08-28,15,2421.2,2532.4
D,2013-08-28,16,2432.7,2568.5
D,2013-08-28,17,2408.6,2575.7
D,2013-08-28,18,2305.6,2535.1
D,2013-08-28,19,2243.6,2462.2
D,2013-08-28,20,2256.3,2467.2
D,2013-08-28,21,2334.1,2421.6
D,2013-08-28,22,2114.1,2230.1
D,2013-08-28,23,1886.7,1974.0
D,2013-08-28,24,1636.6,1743.9
D,2013-08-29,01,1436.1,1580.0
D,2013-08-29,02,1346.1,1483.2
D,2013-08-29,03,1289.5,1423.3
D,2013-08-29,04,1263.8,1395.7
D,2013-08-29,05,1288.2,1417.7
D,2013-08-29,06,1385.1,1522.0
D,2013-08-29,07,1560.0,1689.6
D,2013-08-29,08,1719.7,1846.5
D,2013-08-29,09,1855.1,1954.9
D,2013-08-29,10,1942.6,2028.6
D,2013-08-29,11,2012.9,2068.3
D,2013-08-29,12,2105.7,2078.8
D,2013-08-29,13,2118.2,2064.0
D,2013-08-29,14,2156.9,2047.8
D,2013-08-29,15,2168.5,2016.8
D,2013-08-29,16,2165.7,1994.4
D,2013-08-29,17,2140.0,1983.4
D,2013-08-29,18,2073.5,1989.8
D,2013-08-29,19,2031.7,1990.4
D,2013-08-29,20,2055.5,2021.5
D,2013-08-29,21,2087.0,1999.2
D,2013-08-29,22,1911.9,1872.7
D,2013-08-29,23,1714.9,1673.4
D,2013-08-29,24,1510.8,1490.9
D,2013-08-30,01,1366.2,1361.9
D,2013-08-30,02,1271.7,1283.5
D,2013-08-30,03,1221.0,1240.9
D,2013-08-30,04,1204.4,1253.2
D,2013-08-30,05,1230.7,1270.0
D,2013-08-30,06,1345.9,1359.8
D,2013-08-30,07,1507.3,1512.2
D,2013-08-30,08,1678.3,1667.2
D,2013-08-30,09,1811.4,1793.3
D,2013-08-30,10,1921.3,1885.9
D,2013-08-30,11,2004.2,1954.3
D,2013-08-30,12,2012.0,2003.3
D,2013-08-30,13,2023.8,2029.8
D,2013-08-30,14,2056.0,2074.3
D,2013-08-30,15,2080.1,2112.3
D,2013-08-30,16,2114.8,2167.3
D,2013-08-30,17,2143.6,2215.5
D,2013-08-30,18,2095.1,2249.4
D,2013-08-30,19,2040.5,2216.0
D,2013-08-30,20,2093.8,2235.1
D,2013-08-30,21,2078.0,2219.8
D,2013-08-30,22,1934.7,2097.8
D,2013-08-30,23,1763.8,1908.7
D,2013-08-30,24,1559.8,1720.8
D,2013-08-31,01,1492.6,1570.1
D,2013-08-31,02,1444.2,1467.1
D,2013-08-31,03,1348.0,1409.0
D,2013-08-31,04,1294.7,1382.7
D,2013-08-31,05,1288.6,1385.1
D,2013-08-31,06,1306.6,1431.0
D,2013-08-31,07,1361.3,1498.3
D,2013-08-31,08,1545.3,1628.2
D,2013-08-31,09,1773.9,1799.5
D,2013-08-31,10,1957.3,1946.2
D,2013-08-31,11,2039.2,2071.2
D,2013-08-31,12,2128.5,2164.2
D,2013-08-31,13,2209.4,2215.7
D,2013-08-31,14,2236.3,2224.7
D,2013-08-31,15,2223.5,2216.4
D,2013-08-31,16,2237.8,2216.0
D,2013-08-31,17,2244.7,2200.6
D,2013-08-31,18,2188.1,2198.2
D,2013-08-31,19,2143.6,2189.5
D,2013-08-31,20,2148.4,2231.4
D,2013-08-31,21,2165.9,2223.5
D,2013-08-31,22,2008.7,2124.8
D,2013-08-31,23,1864.6,1961.8
D,2013-08-31,24,1617.4,1788.7
D,2013-09-01,01,1524.9,1649.7
D,2013-09-01,02,1457.8,1550.5
D,2013-09-01,03,1362.3,1488.8
D,2013-09-01,04,1315.1,1454.2
D,2013-09-01,05,1305.2,1444.6
D,2013-09-01,06,1291.8,1454.0
D,2013-09-01,07,1323.4,1487.3
D,2013-09-01,08,1480.7,1573.1
D,2013-09-01,09,1638.4,1727.6
D,2013-09-01,10,1858.0,1881.7
D,2013-09-01,11,1968.4,1987.9
D,2013-09-01,12,2073.6,2045.5
D,2013-09-01,13,2155.7,2078.9
D,2013-09-01,14,2225.3,2121.1
D,2013-09-01,15,2256.4,2139.5
D,2013-09-01,16,2272.6,2143.8
D,2013-09-01,17,2250.6,2169.4
D,2013-09-01,18,2197.0,2190.9
D,2013-09-01,19,2145.6,2188.4
D,2013-09-01,20,2164.0,2225.7
D,2013-09-01,21,2157.2,2207.8
D,2013-09-01,22,2006.1,2106.1
D,2013-09-01,23,1842.5,1953.8
D,2013-09-01,24,1599.9,1792.6
D,2013-09-02,01,1491.6,1650.6
D,2013-09-02,02,1397.6,1560.4
D,2013-09-02,03,1323.7,1506.9
D,2013-09-02,04,1285.4,1480.8
D,2013-09-02,05,1264.9,1485.0
D,2013-09-02,06,1295.8,1524.6
D,2013-09-02,07,1366.7,1578.1
D,2013-09-02,08,1537.5,1655.5
D,2013-09-02,09,1706.2,1800.5
D,2013-09-02,10,1848.6,1994.8
D,2013-09-02,11,1951.7,2149.6
D,2013-09-02,12,2033.0,2285.7
D,2013-09-02,13,2115.5,2369.0
D,2013-09-02,14,2138.6,2397.0
D,2013-09-02,15,2167.9,2371.6
D,2013-09-02,16,2201.2,2326.8
D,2013-09-02,17,2234.2,2333.4
D,2013-09-02,18,2189.0,2358.9
D,2013-09-02,19,2128.9,2362.0
D,2013-09-02,20,2203.5,2417.8
D,2013-09-02,21,2211.7,2384.4
D,2013-09-02,22,2017.6,2227.0
D,2013-09-02,23,1811.8,2001.9
D,2013-09-02,24,1580.2,1787.9
D,2013-09-03,01,1543.5,1653.9
D,2013-09-03,02,1474.1,1565.4
D,2013-09-03,03,1410.2,1513.6
D,2013-09-03,04,1377.2,1487.2
D,2013-09-03,05,1345.3,1514.4
D,2013-09-03,06,1459.1,1630.4
D,2013-09-03,07,1677.0,1819.7
D,2013-09-03,08,1874.1,1988.4
D,2013-09-03,09,1999.4,2128.4
D,2013-09-03,10,2094.4,2280.6
D,2013-09-03,11,2167.6,2421.1
D,2013-09-03,12,2243.0,2512.9
D,2013-09-03,13,2262.3,2536.0
D,2013-09-03,14,2308.3,2513.6
D,2013-09-03,15,2345.7,2477.3
D,2013-09-03,16,2370.2,2433.9
D,2013-09-03,17,2321.2,2411.0
D,2013-09-03,18,2244.2,2380.4
D,2013-09-03,19,2176.2,2357.8
D,2013-09-03,20,2269.2,2386.1
D,2013-09-03,21,2265.9,2332.4
D,2013-09-03,22,2038.9,2139.6
D,2013-09-03,23,1843.2,1884.2
D,2013-09-03,24,1596.4,1658.1
D,2013-09-04,01,1448.4,1494.0
D,2013-09-04,02,1348.5,1396.4
D,2013-09-04,03,1270.8,1344.4
D,2013-09-04,04,1225.2,1307.0
D,2013-09-04,05,1258.4,1323.5
D,2013-09-04,06,1338.3,1427.6
D,2013-09-04,07,1520.7,1608.7
D,2013-09-04,08,1713.8,1741.7
D,2013-09-04,09,1806.2,1842.0
D,2013-09-04,10,1907.7,1930.6
D,2013-09-04,11,2023.0,2007.9
D,2013-09-04,12,2043.1,2071.8
D,2013-09-04,13,2126.3,2122.6
D,2013-09-04,14,2180.8,2185.6
D,2013-09-04,15,2242.8,2224.7
D,2013-09-04,16,2266.4,2268.1
D,2013-09-04,17,2207.1,2291.7
D,2013-09-04,18,2150.8,2286.7
D,2013-09-04,19,2115.4,2245.3
D,2013-09-04,20,2123.3,2264.2
D,2013-09-04,21,2131.1,2222.4
D,2013-09-04,22,1942.0,2039.1
D,2013-09-04,23,1720.0,1795.8
D,2013-09-04,24,1522.0,1583.0
D,2013-09-05,01,1367.8,1439.2
D,2013-09-05,02,1278.7,1355.7
D,2013-09-05,03,1213.7,1306.3
D,2013-09-05,04,1186.0,1285.2
D,2013-09-05,05,1220.2,1307.0
D,2013-09-05,06,1270.7,1420.8
D,2013-09-05,07,1521.7,1603.0
D,2013-09-05,08,1610.8,1749.1
D,2013-09-05,09,1707.1,1855.6
D,2013-09-05,10,1776.4,1932.2
D,2013-09-05,11,1804.8,1963.6
D,2013-09-05,12,1817.2,1974.4
D,2013-09-05,13,1848.1,1968.9
D,2013-09-05,14,1873.1,1973.4
D,2013-09-05,15,1865.4,1954.1
D,2013-09-05,16,1847.1,1936.2
D,2013-09-05,17,1860.2,1922.7
D,2013-09-05,18,1847.7,1936.2
D,2013-09-05,19,1819.1,1932.3
D,2013-09-05,20,1877.7,1986.4
D,2013-09-05,21,1845.8,1954.1
D,2013-09-05,22,1642.1,1795.3
D,2013-09-05,23,1459.8,1583.6
D,2013-09-05,24,1293.7,1400.5
D,2013-09-06,01,1173.8,1274.1
D,2013-09-06,02,1101.3,1201.0
D,2013-09-06,03,1062.6,1162.8
D,2013-09-06,04,1044.0,1147.5
D,2013-09-06,05,1081.6,1176.1
D,2013-09-06,06,1161.8,1280.8
D,2013-09-06,07,1390.8,1456.6
D,2013-09-06,08,1469.3,1582.6
D,2013-09-06,09,1619.3,1650.5
D,2013-09-06,10,1673.0,1707.3
D,2013-09-06,11,1696.7,1743.1
D,2013-09-06,12,1689.0,1767.1
D,2013-09-06,13,1689.5,1771.9
D,2013-09-06,14,1696.7,1789.7
D,2013-09-06,15,1704.1,1784.5
D,2013-09-06,16,1719.5,1778.3
D,2013-09-06,17,1721.8,1773.3
D,2013-09-06,18,1712.8,1774.6
D,2013-09-06,19,1720.8,1768.2
D,2013-09-06,20,1762.0,1831.8
D,2013-09-06,21,1758.4,1806.4
D,2013-09-06,22,1549.7,1687.7
D,2013-09-06,23,1426.1,1523.2
D,2013-09-06,24,1253.0,1362.2
D,2013-09-07,01,1189.1,1241.1
D,2013-09-07,02,1124.4,1167.2
D,2013-09-07,03,1075.4,1128.4
D,2013-09-07,04,1047.6,1110.8
D,2013-09-07,05,1055.9,1115.1
D,2013-09-07,06,1085.6,1159.2
D,2013-09-07,07,1133.2,1216.0
D,2013-09-07,08,1259.4,1331.0
D,2013-09-07,09,1422.7,1466.2
D,2013-09-07,10,1531.8,1560.7
D,2013-09-07,11,1588.5,1612.9
D,2013-09-07,12,1618.6,1639.4
D,2013-09-07,13,1636.8,1647.9
D,2013-09-07,14,1648.1,1658.3
D,2013-09-07,15,1674.4,1670.1
D,2013-09-07,16,1693.2,1693.7
D,2013-09-07,17,1687.9,1716.1
D,2013-09-07,18,1703.3,1726.1
D,2013-09-07,19,1683.4,1737.3
D,2013-09-07,20,1748.7,1817.2
D,2013-09-07,21,1735.7,1795.2
D,2013-09-07,22,1602.6,1698.9
D,2013-09-07,23,1461.9,1548.5
D,2013-09-07,24,1294.9,1405.5
D,2013-09-08,01,1212.4,1301.4
D,2013-09-08,02,1131.6,1228.8
D,2013-09-08,03,1069.0,1186.9
D,2013-09-08,04,1056.6,1168.5
D,2013-09-08,05,1056.2,1170.6
D,2013-09-08,06,1071.2,1197.0
D,2013-09-08,07,1098.6,1232.4
D,2013-09-08,08,1206.0,1323.4
D,2013-09-08,09,1396.6,1462.5
D,2013-09-08,10,1501.6,1587.7
D,2013-09-08,11,1550.6,1677.6
