C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4006_20110101_20110214.csv
C,Time period: 2011-01-01 to 2011-02-14
C,Location/Node: .Z.SEMASS
C,Report generated 2015-12-05 23:12:21 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2011-01-01,01,1333.2,1438.0
D,2011-01-01,02,1255.4,1348.0
D,2011-01-01,03,1205.7,1285.7
D,2011-01-01,04,1183.3,1252.1
D,2011-01-01,05,1195.2,1242.5
D,2011-01-01,06,1246.8,1264.3
D,2011-01-01,07,1347.2,1310.4
D,2011-01-01,08,1430.0,1343.7
D,2011-01-01,09,1553.7,1431.8
D,2011-01-01,10,1626.4,1513.8
D,2011-01-01,11,1648.6,1581.5
D,2011-01-01,12,1644.8,1614.1
D,2011-01-01,13,1641.7,1606.0
D,2011-01-01,14,1621.5,1581.9
D,2011-01-01,15,1612.3,1557.8
D,2011-01-01,16,1636.6,1587.0
D,2011-01-01,17,1831.2,1765.4
D,2011-01-01,18,1986.0,1931.2
D,2011-01-01,19,1970.0,1916.8
D,2011-01-01,20,1911.6,1863.5
D,2011-01-01,21,1856.4,1799.2
D,2011-01-01,22,1695.3,1698.2
D,2011-01-01,23,1553.4,1558.1
D,2011-01-01,24,1375.0,1410.9
D,2011-01-02,01,1283.3,1288.6
D,2011-01-02,02,1202.9,1212.8
D,2011-01-02,03,1162.8,1171.6
D,2011-01-02,04,1141.2,1166.1
D,2011-01-02,05,1149.1,1169.2
D,2011-01-02,06,1187.2,1200.9
D,2011-01-02,07,1272.9,1266.7
D,2011-01-02,08,1361.9,1343.9
D,2011-01-02,09,1496.2,1460.5
D,2011-01-02,10,1581.1,1587.2
D,2011-01-02,11,1614.2,1673.0
D,2011-01-02,12,1639.2,1726.4
D,2011-01-02,13,1649.8,1747.4
D,2011-01-02,14,1633.4,1731.2
D,2011-01-02,15,1627.6,1717.3
D,2011-01-02,16,1656.5,1742.0
D,2011-01-02,17,1829.5,1915.3
D,2011-01-02,18,1988.7,2055.8
D,2011-01-02,19,1976.9,2041.0
D,2011-01-02,20,1920.8,1972.9
D,2011-01-02,21,1867.2,1880.1
D,2011-01-02,22,1695.1,1735.4
D,2011-01-02,23,1548.0,1574.0
D,2011-01-02,24,1389.5,1423.2
D,2011-01-03,01,1311.4,1323.9
D,2011-01-03,02,1254.5,1276.6
D,2011-01-03,03,1235.9,1262.3
D,2011-01-03,04,1238.5,1272.6
D,2011-01-03,05,1272.7,1323.4
D,2011-01-03,06,1395.4,1464.2
D,2011-01-03,07,1597.4,1712.6
D,2011-01-03,08,1717.1,1847.1
D,2011-01-03,09,1753.6,1859.2
D,2011-01-03,10,1762.8,1875.8
D,2011-01-03,11,1748.2,1891.4
D,2011-01-03,12,1726.5,1892.8
D,2011-01-03,13,1735.8,1877.4
D,2011-01-03,14,1722.8,1861.9
D,2011-01-03,15,1715.7,1841.2
D,2011-01-03,16,1753.2,1868.9
D,2011-01-03,17,1947.0,2052.7
D,2011-01-03,18,2138.4,2266.6
D,2011-01-03,19,2102.6,2273.3
D,2011-01-03,20,2053.9,2226.0
D,2011-01-03,21,2007.5,2120.0
D,2011-01-03,22,1844.2,1952.6
D,2011-01-03,23,1672.1,1747.2
D,2011-01-03,24,1515.0,1563.9
D,2011-01-04,01,1527.8,1445.6
D,2011-01-04,02,1464.3,1385.4
D,2011-01-04,03,1425.7,1364.8
D,2011-01-04,04,1424.3,1368.1
D,2011-01-04,05,1459.2,1405.0
D,2011-01-04,06,1590.0,1543.6
D,2011-01-04,07,1830.1,1801.0
D,2011-01-04,08,1968.2,1935.8
D,2011-01-04,09,1992.6,1938.3
D,2011-01-04,10,1984.2,1928.8
D,2011-01-04,11,1949.5,1923.7
D,2011-01-04,12,1936.2,1904.1
D,2011-01-04,13,1917.4,1881.4
D,2011-01-04,14,1905.0,1873.2
D,2011-01-04,15,1888.7,1845.7
D,2011-01-04,16,1967.2,1865.3
D,2011-01-04,17,2146.2,2031.2
D,2011-01-04,18,2329.8,2231.8
D,2011-01-04,19,2341.7,2245.1
D,2011-01-04,20,2288.8,2199.1
D,2011-01-04,21,2211.9,2111.9
D,2011-01-04,22,2020.9,1947.5
D,2011-01-04,23,1813.6,1732.6
D,2011-01-04,24,1622.3,1549.4
D,2011-01-05,01,1363.4,1442.2
D,2011-01-05,02,1302.7,1382.3
D,2011-01-05,03,1277.5,1354.4
D,2011-01-05,04,1278.0,1351.3
D,2011-01-05,05,1311.0,1394.1
D,2011-01-05,06,1440.6,1530.2
D,2011-01-05,07,1673.4,1788.6
D,2011-01-05,08,1816.9,1921.2
D,2011-01-05,09,1858.0,1924.1
D,2011-01-05,10,1856.2,1915.5
D,2011-01-05,11,1812.5,1908.5
D,2011-01-05,12,1822.6,1893.9
D,2011-01-05,13,1806.1,1863.8
D,2011-01-05,14,1791.6,1848.1
D,2011-01-05,15,1785.1,1832.5
D,2011-01-05,16,1829.9,1864.7
D,2011-01-05,17,1975.8,2032.0
D,2011-01-05,18,2097.1,2228.7
D,2011-01-05,19,2110.0,2239.8
D,2011-01-05,20,2098.6,2192.8
D,2011-01-05,21,2044.0,2110.3
D,2011-01-05,22,1848.2,1952.2
D,2011-01-05,23,1679.6,1739.8
D,2011-01-05,24,1479.9,1564.3
D,2011-01-06,01,1392.7,1454.5
D,2011-01-06,02,1336.9,1400.2
D,2011-01-06,03,1305.6,1384.1
D,2011-01-06,04,1306.6,1389.9
D,2011-01-06,05,1337.0,1434.1
D,2011-01-06,06,1464.4,1578.0
D,2011-01-06,07,1707.9,1837.2
D,2011-01-06,08,1840.3,1979.8
D,2011-01-06,09,1868.6,1984.7
D,2011-01-06,10,1862.5,1969.0
D,2011-01-06,11,1828.8,1956.3
D,2011-01-06,12,1816.8,1945.5
D,2011-01-06,13,1798.0,1922.0
D,2011-01-06,14,1782.5,1908.9
D,2011-01-06,15,1780.3,1873.3
D,2011-01-06,16,1821.5,1889.0
D,2011-01-06,17,1987.3,2056.6
D,2011-01-06,18,2153.4,2250.0
D,2011-01-06,19,2163.6,2264.9
D,2011-01-06,20,2110.8,2228.6
D,2011-01-06,21,2052.1,2152.8
D,2011-01-06,22,1850.8,1997.9
D,2011-01-06,23,1656.5,1792.0
D,2011-01-06,24,1488.0,1619.2
D,2011-01-07,01,1371.5,1504.7
D,2011-01-07,02,1310.4,1443.3
D,2011-01-07,03,1283.1,1414.4
D,2011-01-07,04,1280.1,1411.3
D,2011-01-07,05,1312.2,1442.8
D,2011-01-07,06,1411.9,1574.3
D,2011-01-07,07,1634.2,1817.9
D,2011-01-07,08,1769.0,1960.6
D,2011-01-07,09,1819.2,1965.9
D,2011-01-07,10,1793.9,1959.5
D,2011-01-07,11,1770.5,1961.4
D,2011-01-07,12,1758.5,1946.4
D,2011-01-07,13,1759.3,1918.6
D,2011-01-07,14,1739.2,1911.5
D,2011-01-07,15,1726.3,1876.7
D,2011-01-07,16,1753.6,1903.6
D,2011-01-07,17,1907.2,2045.5
D,2011-01-07,18,2063.2,2175.3
D,2011-01-07,19,2056.5,2158.7
D,2011-01-07,20,1994.5,2095.6
D,2011-01-07,21,1938.9,2015.3
D,2011-01-07,22,1764.6,1892.4
D,2011-01-07,23,1605.7,1721.8
D,2011-01-07,24,1438.8,1561.6
D,2011-01-08,01,1375.5,1438.3
D,2011-01-08,02,1295.7,1374.1
D,2011-01-08,03,1281.3,1333.4
D,2011-01-08,04,1259.9,1316.6
D,2011-01-08,05,1275.9,1324.5
D,2011-01-08,06,1327.7,1373.7
D,2011-01-08,07,1412.4,1472.3
D,2011-01-08,08,1511.7,1577.3
D,2011-01-08,09,1651.2,1703.5
D,2011-01-08,10,1726.3,1798.3
D,2011-01-08,11,1714.4,1839.2
D,2011-01-08,12,1711.3,1861.5
D,2011-01-08,13,1689.6,1844.3
D,2011-01-08,14,1681.1,1803.4
D,2011-01-08,15,1656.8,1778.3
D,2011-01-08,16,1691.1,1807.9
D,2011-01-08,17,1852.9,1967.1
D,2011-01-08,18,2015.6,2097.1
D,2011-01-08,19,2007.8,2075.4
D,2011-01-08,20,1928.7,2005.7
D,2011-01-08,21,1882.7,1937.3
D,2011-01-08,22,1749.8,1833.3
D,2011-01-08,23,1614.7,1691.2
D,2011-01-08,24,1463.0,1543.1
D,2011-01-09,01,1374.2,1420.6
D,2011-01-09,02,1300.8,1351.3
D,2011-01-09,03,1264.7,1313.2
D,2011-01-09,04,1250.9,1302.5
D,2011-01-09,05,1256.9,1312.7
D,2011-01-09,06,1305.4,1347.5
