Mean,," 	2,051 "," 	2,927 ",, 	462 ," 	3,156 ",, 	245 ," 	1,545 ",, 	(498)," 	(1,461)",, 	362 ," 	3,794 ",, 	(245), 	588 ,," 	1,598 "," 	3,343 ",, 	673 ," 	1,421 ",, 	(577), 	675 ,, 	577 ," 	1,122 ",, 	853 ," 	2,527 ",," 	1,503 "," 	3,199 ",," 	1,835 "," 	3,415 ",
Std Dev,, 	454 , 	484 ,, 	663 , 	617 ,, 	296 , 	323 ,, 	528 ," 	1,224 ",, 	671 , 	773 ,, 	296 , 	288 ,, 	473 , 	423 ,, 	193 , 	190 ,, 	252 , 	97 ,, 	252 , 	195 ,, 	404 , 	471 ,, 	255 , 	13 ,, 	584 , 	630 ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day,Hour,avg_BSTN_act,avg_BSTN_limit,BSTN_cf_flag,avg_CT_IMP_act,avg_CT_IMP_limit,CT_IMP_cf_flag,avg_MENH_act,avg_MENH_limit,MENH_cf_flag,avg_NENY_act,avg_NENY_limit,NENY_cf_flag,avg_NE_E_W_act,avg_NE_E_W_limit,NE_E_W_cf_flag,avg_NHME_act,avg_NHME_limit,NHME_cf_flag,avg_NOSO_act,avg_NOSO_limit,NOSO_cf_flag,avg_NRST_act,avg_NRST_limit,NRST_cf_flag,avg_ORR_NO_act,avg_ORR_NO_limit,ORR_NO_cf_flag,avg_ORR_SO_act,avg_ORR_SO_limit,ORR_SO_cf_flag,avg_SWCT_act,avg_SWCT_limit,SWCT_cf_flag,avg_S_PD_S_act,avg_S_PD_S_limit,S_PD_S_cf_flag,avg_WESTCT_act,avg_WESTCT_limit,WESTCT_cf_flag
1/1/13,01," 	2,333 "," 	3,140 ",, 	(363)," 	2,834 ",1, 	(86)," 	1,550 ",1," 	(1,462)"," 	(2,200)",," 	(1,302)"," 	5,000 ",1, 	86 ,801.0008189,," 	1,163 "," 	3,718 ",, 	572 ," 	1,393 ",, 	(428), 	700 ,1, 	428 ," 	1,200 ",, 	329 ," 	3,058 ",," 	1,351 "," 	3,200 ",, 	968 ," 	2,365 ",
1/1/13,02," 	2,376 "," 	3,107 ",, 	(508)," 	2,834 ",1, 	31 ," 	1,550 ",1, 	(952)," 	(2,200)",, 	(919)," 	5,000 ",1, 	(31),600.998341908333,1," 	1,483 "," 	3,810 ",, 	498 ," 	1,357 ",, 	(487), 	700 ,1, 	487 ," 	1,200 ",, 	276 ," 	2,968 ",," 	1,421 "," 	3,200 ",, 	865 ," 	2,255 ",
1/1/13,03," 	2,279 "," 	3,572 ",, 	(568)," 	2,834 ",1, 	34 ," 	1,550 ",1," 	(1,259)"," 	(2,200)",, 	(685)," 	5,000 ",1, 	(34),602.623331733333,1," 	1,544 "," 	3,965 ",, 	355 ," 	1,354 ",, 	(451), 	700 ,1, 	451 ," 	1,200 ",, 	266 ," 	3,134 ",," 	1,396 "," 	3,200 ",, 	833 ," 	2,271 ",
1/1/13,04," 	2,255 "," 	3,912 ",, 	(584)," 	2,834 ",1, 	17 ," 	1,575 ",1," 	(1,197)"," 	(2,200)",, 	(831)," 	5,000 ",1, 	(17),1022.46457925,1," 	1,580 "," 	3,926 ",, 	261 ," 	1,354 ",, 	(400), 	700 ,1, 	400 ," 	1,200 ",, 	272 ," 	3,163 ",," 	1,419 "," 	3,200 ",, 	828 ," 	2,195 ",
1/1/13,05," 	2,251 "," 	3,911 ",, 	(547)," 	2,834 ",1, 	73 ," 	1,633 ",," 	(1,296)"," 	(2,200)",, 	(915)," 	5,000 ",1, 	(73),611.5700073,1," 	1,670 "," 	3,796 ",, 	269 ," 	1,354 ",, 	(352), 	700 ,1, 	352 ," 	1,200 ",, 	300 ," 	3,176 ",," 	1,460 "," 	3,200 ",, 	861 ," 	2,208 ",
1/1/13,06," 	2,313 "," 	3,911 ",, 	(357)," 	2,834 ",1, 	29 ," 	1,696 ",1," 	(1,254)"," 	(2,200)",," 	(1,102)"," 	5,000 ",1, 	(29),1461.73803710833,1," 	1,616 "," 	3,658 ",, 	465 ," 	1,361 ",, 	(217), 	700 ,1, 	217 ," 	1,200 ",, 	451 ," 	3,130 ",," 	1,477 "," 	3,200 ",," 	1,026 "," 	2,162 ",
1/1/13,07," 	2,421 "," 	3,911 ",, 	(411)," 	2,834 ",1, 	(39)," 	1,700 ",1," 	(1,201)"," 	(2,200)",," 	(1,085)"," 	5,000 ",1, 	39 ,1870.73585003333,1," 	1,762 "," 	3,546 ",, 	439 ," 	1,354 ",, 	(90), 	700 ,1, 	90 ," 	1,200 ",, 	350 ," 	3,093 ",," 	1,500 "," 	3,200 ",, 	947 ," 	2,125 ",
1/1/13,08," 	2,481 "," 	3,911 ",, 	(322)," 	2,834 ",1, 	(92)," 	1,700 ",1," 	(1,310)"," 	(2,200)",," 	(1,100)"," 	5,000 ",1, 	92 ,917.779164616667,," 	1,981 "," 	3,447 ",, 	530 ," 	1,385 ",, 	(94), 	700 ,1, 	94 ," 	1,200 ",, 	377 ," 	3,135 ",," 	1,568 "," 	3,200 ",," 	1,019 "," 	2,194 ",
1/1/13,09," 	2,575 "," 	3,912 ",, 	(289)," 	2,834 ",1, 	(119)," 	1,700 ",1," 	(1,219)"," 	(2,200)",," 	(1,140)"," 	5,000 ",1, 	119 ,907.225824991667,," 	1,849 "," 	3,425 ",, 	523 ," 	1,359 ",, 	(114), 	700 ,1, 	114 ," 	1,200 ",, 	315 ," 	3,086 ",," 	1,526 "," 	3,200 ",," 	1,014 "," 	2,174 ",
1/1/13,10," 	2,692 "," 	3,912 ",, 	(147)," 	2,834 ",1, 	(109)," 	1,700 ",1," 	(1,339)"," 	(2,200)",," 	(1,050)"," 	5,000 ",1, 	109 ,891.259999591667,," 	1,802 "," 	3,405 ",, 	563 ," 	1,362 ",, 	(170), 	700 ,1, 	170 ," 	1,200 ",, 	306 ," 	3,020 ",," 	1,508 "," 	3,200 ",," 	1,109 "," 	2,181 ",
1/1/13,11," 	2,783 "," 	3,911 ",, 	55 ," 	2,834 ",1, 	30 ," 	1,700 ",1," 	(1,435)"," 	(2,200)",, 	(854)," 	5,000 ",1, 	(30),972.9300537,1," 	1,963 "," 	3,356 ",, 	735 ," 	1,500 ",, 	(367), 	700 ,1, 	367 ," 	1,200 ",, 	375 ," 	3,080 ",," 	1,563 "," 	3,200 ",," 	1,273 "," 	2,289 ",
1/1/13,12," 	2,832 "," 	3,896 ",, 	128 ," 	2,800 ",, 	39 ," 	1,700 ",," 	(1,320)"," 	(2,200)",, 	(630)," 	5,000 ",1, 	(39),972.9300537,1," 	2,086 "," 	3,358 ",, 	810 ," 	1,560 ",, 	(382), 	700 ,1, 	382 ," 	1,200 ",, 	461 ," 	3,109 ",," 	1,677 "," 	3,200 ",," 	1,326 "," 	2,260 ",
1/1/13,13," 	2,839 "," 	3,878 ",, 	164 ," 	2,753 ",, 	18 ," 	1,700 ",1," 	(1,409)"," 	(2,200)",, 	(687)," 	5,000 ",1, 	(18),1784.27313741667,1," 	2,029 "," 	3,326 ",, 	799 ," 	1,542 ",, 	(339), 	700 ,1, 	339 ," 	1,200 ",, 	460 ," 	3,073 ",," 	1,675 "," 	3,200 ",," 	1,328 "," 	2,212 ",
1/1/13,14," 	2,825 "," 	3,872 ",, 	231 ," 	2,816 ",, 	25 ," 	1,700 ",," 	(1,388)"," 	(2,200)",, 	(608)," 	5,000 ",1, 	(25),2000,1," 	2,009 "," 	3,334 ",, 	760 ," 	1,507 ",, 	(326), 	700 ,1, 	326 ," 	1,200 ",, 	501 ," 	3,079 ",," 	1,666 "," 	3,200 ",," 	1,429 "," 	2,275 ",
1/1/13,15," 	2,857 "," 	3,887 ",, 	112 ," 	3,018 ",, 	59 ," 	1,700 ",," 	(1,151)"," 	(2,200)",, 	(495)," 	5,000 ",1, 	(59),933.6799927,1," 	1,999 "," 	3,352 ",, 	731 ," 	1,480 ",, 	(369), 	700 ,1, 	369 ," 	1,200 ",, 	577 ," 	3,188 ",," 	1,654 "," 	3,200 ",," 	1,584 "," 	2,458 ",
1/1/13,16," 	2,932 "," 	3,893 ",, 	(7)," 	3,156 ",1, 	20 ," 	1,700 ",1," 	(1,048)"," 	(2,200)",, 	(480)," 	5,000 ",1, 	(20),944.211675016667,1," 	1,961 "," 	3,370 ",, 	756 ," 	1,500 ",, 	(328), 	700 ,1, 	328 ," 	1,200 ",, 	536 ," 	3,128 ",," 	1,628 "," 	3,200 ",," 	1,556 "," 	2,405 ",
1/1/13,17," 	3,162 "," 	3,871 ",, 	9 ," 	3,067 ",1, 	(46)," 	1,700 ",1, 	(927)," 	(2,200)",, 	(690)," 	5,000 ",1, 	46 ,873.467503875,1," 	1,898 "," 	3,276 ",, 	805 ," 	1,502 ",, 	(296), 	700 ,1, 	296 ," 	1,200 ",, 	537 ," 	3,033 ",," 	1,603 "," 	3,200 ",," 	1,625 "," 	2,315 ",
1/1/13,18," 	3,408 "," 	3,867 ",, 	413 ," 	2,925 ",, 	90 ," 	1,700 ",1," 	(1,036)"," 	(2,200)",, 	(883)," 	5,000 ",1, 	(90),737.354146333333,1," 	2,086 "," 	3,076 ",, 	929 ," 	1,553 ",, 	(395), 	700 ,1, 	395 ," 	1,200 ",, 	770 ," 	3,047 ",," 	1,621 "," 	3,200 ",," 	1,946 "," 	2,315 ",
1/1/13,19," 	3,386 "," 	3,866 ",, 	486 ," 	2,868 ",, 	148 ," 	1,700 ",," 	(1,028)"," 	(2,200)",, 	(752)," 	5,000 ",1, 	(148),726.3499756,1," 	2,213 "," 	3,122 ",, 	942 ," 	1,557 ",, 	(430), 	700 ,1, 	430 ," 	1,200 ",, 	901 ," 	3,045 ",," 	1,650 "," 	3,200 ",," 	2,099 "," 	2,334 ",
1/1/13,20," 	3,313 "," 	3,865 ",, 	544 ," 	2,957 ",, 	233 ," 	1,700 ",," 	(1,083)"," 	(2,195)",, 	(569)," 	5,000 ",1, 	(233),726.3499756,1," 	2,325 "," 	3,180 ",, 	930 ," 	1,555 ",, 	(483), 	700 ,1, 	483 ," 	1,200 ",, 	900 ," 	3,041 ",," 	1,671 "," 	3,200 ",," 	2,179 "," 	2,423 ",
1/1/13,21," 	3,224 "," 	3,868 ",, 	410 ," 	2,955 ",, 	339 ," 	1,700 ",, 	(965)," 	(2,200)",, 	(299)," 	5,000 ",1, 	(339),726.3499756,1," 	2,464 "," 	3,285 ",, 	887 ," 	1,535 ",, 	(574), 	700 ,1, 	574 ," 	1,200 ",, 	822 ," 	3,021 ",," 	1,690 "," 	3,200 ",," 	2,075 "," 	2,415 ",
1/1/13,22," 	3,067 "," 	3,873 ",, 	268 ," 	3,013 ",, 	364 ," 	1,700 ",, 	(847)," 	(2,200)",, 	(135)," 	5,000 ",1, 	(364),726.3499756,1," 	2,367 "," 	3,279 ",, 	873 ," 	1,562 ",, 	(722), 	700 ,1, 	722 ," 	1,200 ",, 	776 ," 	3,045 ",," 	1,673 "," 	3,200 ",," 	1,956 "," 	2,442 ",
1/1/13,23," 	2,840 "," 	3,873 ",, 	138 ," 	3,205 ",, 	171 ," 	1,667 ",," 	(1,118)"," 	(2,200)",, 	(278)," 	5,000 ",1, 	(171),726.3499756,1," 	1,994 "," 	3,299 ",, 	799 ," 	1,544 ",, 	(592), 	700 ,1, 	592 ," 	1,200 ",, 	629 ," 	3,086 ",," 	1,563 "," 	3,200 ",," 	1,724 "," 	2,486 ",
1/1/13,24," 	2,633 "," 	3,747 ",, 	85 ," 	2,698 ",, 	22 ," 	1,617 ",1," 	(1,382)"," 	(2,200)",, 	(638)," 	5,000 ",1, 	(22),793.809331266667,1," 	1,584 "," 	3,374 ",, 	600 ," 	1,395 ",, 	(495), 	700 ,1, 	495 ," 	1,200 ",, 	433 ," 	3,018 ",," 	1,446 "," 	3,200 ",," 	1,382 "," 	2,399 ",
1/2/13,01," 	2,497 "," 	3,128 ",, 	36 ," 	2,429 ",1, 	118 ," 	1,550 ",," 	(1,500)"," 	(2,200)",, 	(472)," 	5,000 ",1, 	(118),613.0999756,1," 	1,518 "," 	3,435 ",, 	520 ," 	1,396 ",, 	(574), 	700 ,1, 	574 ," 	1,200 ",, 	422 ," 	3,242 ",," 	1,424 "," 	3,200 ",," 	1,334 "," 	2,822 ",
1/2/13,02," 	2,421 "," 	3,129 ",, 	(144)," 	2,391 ",1, 	148 ," 	1,550 ",," 	(1,416)"," 	(2,200)",, 	(275)," 	5,000 ",1, 	(148),613.0999756,1," 	1,536 "," 	3,822 ",, 	456 ," 	1,396 ",, 	(592), 	700 ,1, 	592 ," 	1,200 ",, 	403 ," 	3,326 ",," 	1,480 "," 	3,200 ",," 	1,176 "," 	2,785 ",
1/2/13,03," 	2,409 "," 	3,130 ",, 	(212)," 	2,391 ",1, 	133 ," 	1,550 ",," 	(1,480)"," 	(2,200)",, 	(348)," 	5,000 ",1, 	(133),613.0999756,1," 	1,502 "," 	3,925 ",, 	443 ," 	1,396 ",, 	(571), 	700 ,1, 	571 ," 	1,200 ",, 	403 ," 	3,350 ",," 	1,471 "," 	3,200 ",," 	1,119 "," 	2,755 ",
1/2/13,04," 	2,315 "," 	3,130 ",, 	(193)," 	2,391 ",1, 	56 ," 	1,567 ",," 	(1,402)"," 	(2,200)",, 	(463)," 	5,000 ",1, 	(56),613.0999756,1," 	1,427 "," 	3,890 ",, 	489 ," 	1,401 ",, 	(516), 	700 ,1, 	516 ," 	1,200 ",, 	462 ," 	3,367 ",," 	1,464 "," 	3,200 ",," 	1,131 "," 	2,722 ",
1/2/13,05," 	2,304 "," 	3,130 ",, 	(83)," 	2,487 ",1, 	23 ," 	1,625 ",1," 	(1,282)"," 	(2,200)",, 	(356)," 	5,000 ",1, 	(23),1945.424647025,1," 	1,526 "," 	3,849 ",, 	517 ," 	1,405 ",, 	(448), 	700 ,1, 	448 ," 	1,200 ",, 	503 ," 	3,358 ",," 	1,542 "," 	3,200 ",," 	1,216 "," 	2,732 ",
1/2/13,06," 	2,338 "," 	3,130 ",, 	183 ," 	2,668 ",, 	(72)," 	1,683 ",1," 	(1,250)"," 	(2,200)",, 	(250)," 	5,000 ",1, 	72 ,1172.8048706,1," 	1,566 "," 	3,649 ",, 	558 ," 	1,405 ",, 	(369), 	700 ,1, 	369 ," 	1,200 ",, 	561 ," 	3,297 ",," 	1,573 "," 	3,200 ",," 	1,404 "," 	2,729 ",
1/2/13,07," 	2,532 "," 	3,129 ",, 	607 ," 	2,936 ",, 	(173)," 	1,700 ",1, 	(931)," 	(2,200)",, 	80 ," 	5,000 ",1, 	173 ,843.252497358333,," 	1,775 "," 	3,643 ",, 	638 ," 	1,405 ",, 	(242), 	700 ,1, 	242 ," 	1,200 ",, 	597 ," 	3,094 ",," 	1,630 "," 	3,200 ",," 	1,684 "," 	2,714 ",
1/2/13,08," 	2,671 "," 	3,230 ",, 	826 ," 	3,091 ",, 	(135)," 	1,700 ",1, 	(787)," 	(2,200)",, 	254 ," 	4,922 ",, 	135 ,830.38501485,," 	1,963 "," 	3,591 ",, 	745 ," 	1,440 ",, 	(250), 	700 ,1, 	250 ," 	1,200 ",, 	732 ," 	3,098 ",," 	1,672 "," 	3,200 ",," 	1,813 "," 	2,827 ",
1/2/13,09," 	2,700 "," 	3,202 ",, 	865 ," 	3,137 ",, 	(181)," 	1,700 ",1, 	(789)," 	(2,200)",, 	319 ," 	4,900 ",, 	181 ,849.541666658333,," 	1,897 "," 	3,732 ",, 	819 ," 	1,497 ",, 	(239), 	700 ,1, 	239 ," 	1,200 ",, 	718 ," 	3,122 ",," 	1,726 "," 	3,200 ",," 	1,840 "," 	2,873 ",
1/2/13,10," 	2,727 "," 	3,216 ",," 	1,016 "," 	3,278 ",, 	(190)," 	1,700 ",1, 	(957)," 	(2,200)",, 	267 ," 	4,779 ",, 	190 ,856.814168291667,," 	1,899 "," 	3,636 ",, 	920 ," 	1,596 ",, 	(234), 	700 ,1, 	234 ," 	1,200 ",, 	823 ," 	3,218 ",," 	1,658 "," 	3,200 ",," 	1,999 "," 	3,014 ",
1/2/13,11," 	2,792 "," 	3,249 ",, 	778 ," 	3,299 ",, 	(167)," 	1,700 ",1," 	(1,066)"," 	(2,200)",, 	(125)," 	4,776 ",1, 	167 ,874.710830683333,," 	1,813 "," 	3,431 ",, 	930 ," 	1,602 ",, 	(280), 	700 ,1, 	280 ," 	1,200 ",, 	817 ," 	3,219 ",," 	1,661 "," 	3,200 ",," 	2,000 "," 	3,016 ",
1/2/13,12," 	2,740 "," 	3,244 ",, 	375 ," 	3,285 ",, 	5 ," 	1,700 ",1, 	(886)," 	(2,200)",, 	(207)," 	4,779 ",1, 	(5),930.84417725,1," 	1,916 "," 	3,284 ",, 	870 ," 	1,549 ",, 	(436), 	700 ,1, 	436 ," 	1,200 ",, 	753 ," 	3,172 ",," 	1,560 "," 	3,200 ",," 	1,935 "," 	2,967 ",
1/2/13,13," 	2,711 "," 	3,273 ",, 	278 ," 	3,247 ",, 	14 ," 	1,700 ",1, 	(931)," 	(2,200)",, 	(274)," 	4,779 ",1, 	(14),994.090855941667,1," 	1,857 "," 	3,240 ",, 	835 ," 	1,524 ",, 	(422), 	700 ,1, 	422 ," 	1,200 ",, 	722 ," 	3,172 ",," 	1,540 "," 	3,200 ",," 	1,894 "," 	2,965 ",
1/2/13,14," 	2,742 "," 	3,305 ",, 	279 ," 	3,225 ",, 	13 ," 	1,700 ",1," 	(1,001)"," 	(2,200)",, 	(337)," 	4,779 ",1, 	(13),1023.06164040833,1," 	1,862 "," 	3,228 ",, 	810 ," 	1,503 ",, 	(401), 	700 ,1, 	401 ," 	1,200 ",, 	739 ," 	3,167 ",," 	1,543 "," 	3,200 ",," 	1,916 "," 	2,959 ",
1/2/13,15," 	2,821 "," 	3,338 ",, 	279 ," 	3,276 ",, 	11 ," 	1,700 ",1, 	(969)," 	(2,200)",, 	(287)," 	4,779 ",1, 	(11),1045.02163693333,1," 	1,837 "," 	3,236 ",, 	818 ," 	1,514 ",, 	(364), 	700 ,1, 	364 ," 	1,200 ",, 	738 ," 	3,219 ",," 	1,529 "," 	3,200 ",," 	1,916 "," 	3,011 ",
1/2/13,16," 	2,874 "," 	3,355 ",, 	348 ," 	3,312 ",, 	(27)," 	1,700 ",1," 	(1,111)"," 	(2,200)",, 	(195)," 	4,779 ",1, 	27 ,1105.04500325,1," 	1,746 "," 	3,265 ",, 	890 ," 	1,582 ",, 	(340), 	700 ,1, 	340 ," 	1,200 ",, 	774 ," 	3,251 ",," 	1,486 "," 	3,200 ",," 	1,963 "," 	3,043 ",
1/2/13,17," 	2,998 "," 	3,268 ",, 	561 ," 	3,307 ",, 	(49)," 	1,700 ",1," 	(1,228)"," 	(2,200)",, 	(291)," 	4,779 ",1, 	49 ,1032.254984525,1," 	1,696 "," 	3,223 ",, 	943 ," 	1,595 ",, 	(336), 	700 ,1, 	336 ," 	1,200 ",, 	876 ," 	3,245 ",," 	1,474 "," 	3,200 ",," 	2,121 "," 	3,037 ",
1/2/13,18," 	3,173 "," 	3,196 ",, 	872 ," 	3,282 ",, 	(152)," 	1,700 ",1," 	(1,149)"," 	(2,181)",, 	(448)," 	4,779 ",1, 	152 ,1012.301676425,," 	1,624 "," 	3,176 ",," 	1,011 "," 	1,599 ",, 	(336), 	700 ,1, 	336 ," 	1,200 ",," 	1,046 "," 	3,223 ",," 	1,457 "," 	3,200 ",," 	2,372 "," 	3,016 ",
1/2/13,19," 	3,155 "," 	3,207 ",, 	865 ," 	3,261 ",, 	(199)," 	1,700 ",1, 	(971)," 	(2,198)",, 	(367)," 	4,779 ",1, 	199 ,1067.068318675,," 	1,531 "," 	3,210 ",," 	1,026 "," 	1,600 ",, 	(314), 	700 ,1, 	314 ," 	1,200 ",," 	1,040 "," 	3,200 ",," 	1,503 "," 	3,200 ",," 	2,364 "," 	2,993 ",
1/2/13,20," 	3,013 "," 	3,157 ",, 	845 ," 	3,145 ",, 	(62)," 	1,700 ",1," 	(1,014)"," 	(2,200)",, 	76 ," 	4,846 ",1, 	62 ,952.284993508333,1," 	1,767 "," 	3,409 ",," 	1,010 "," 	1,596 ",, 	(320), 	700 ,1, 	320 ," 	1,200 ",," 	1,023 "," 	3,224 ",," 	1,533 "," 	3,200 ",," 	2,367 "," 	2,880 ",
1/2/13,21," 	2,954 "," 	3,216 ",, 	735 ," 	3,123 ",, 	(150)," 	1,700 ",1," 	(1,070)"," 	(2,200)",, 	(49)," 	4,834 ",1, 	150 ,1057.64419556667,," 	1,623 "," 	3,367 ",, 	982 ," 	1,594 ",, 	(337), 	700 ,1, 	337 ," 	1,200 ",, 	942 ," 	3,210 ",," 	1,501 "," 	3,200 ",," 	2,301 "," 	2,855 ",
1/2/13,22," 	2,818 "," 	3,258 ",, 	752 ," 	3,120 ",, 	(58)," 	1,700 ",1," 	(1,398)"," 	(2,200)",, 	195 ," 	5,000 ",1, 	58 ,842.131663008333,1," 	1,671 "," 	3,360 ",, 	935 ," 	1,600 ",, 	(508), 	700 ,1, 	508 ," 	1,200 ",, 	799 ," 	3,205 ",," 	1,527 "," 	3,200 ",," 	2,076 "," 	2,851 ",
1/2/13,23," 	2,494 "," 	3,202 ",, 	651 ," 	3,103 ",, 	1 ," 	1,679 ",1," 	(1,086)"," 	(2,200)",, 	245 ," 	5,000 ",1, 	(1),651.777496333333,1," 	1,372 "," 	3,780 ",, 	869 ," 	1,600 ",, 	(512), 	700 ,1, 	512 ," 	1,200 ",, 	596 ," 	3,189 ",," 	1,432 "," 	3,200 ",," 	1,770 "," 	2,836 ",
1/2/13,24," 	2,572 "," 	3,125 ",, 	263 ," 	2,979 ",, 	(141)," 	1,650 ",1," 	(1,195)"," 	(2,200)",, 	(379)," 	5,000 ",1, 	141 ,579.684163391667,1," 	1,096 "," 	3,796 ",, 	720 ," 	1,463 ",, 	(414), 	700 ,1, 	414 ," 	1,200 ",, 	395 ," 	3,066 ",," 	1,233 "," 	3,200 ",," 	1,474 "," 	2,715 ",
1/3/13,01," 	2,531 "," 	3,252 ",, 	83 ," 	2,976 ",, 	(176)," 	1,650 ",1," 	(1,206)"," 	(2,200)",, 	(359)," 	5,000 ",1, 	176 ,582.564173375,," 	1,070 "," 	3,784 ",, 	746 ," 	1,533 ",, 	(440), 	700 ,1, 	440 ," 	1,200 ",, 	510 ," 	3,235 ",," 	1,231 "," 	3,200 ",," 	1,347 "," 	2,710 ",
1/3/13,02," 	2,404 "," 	3,213 ",, 	103 ," 	2,937 ",, 	(153)," 	1,650 ",1," 	(1,326)"," 	(2,200)",, 	(222)," 	5,000 ",1, 	153 ,585.37250265,," 	1,147 "," 	3,876 ",, 	730 ," 	1,535 ",, 	(425), 	700 ,1, 	425 ," 	1,200 ",, 	680 ," 	3,251 ",," 	1,233 "," 	3,200 ",," 	1,397 "," 	2,626 ",
1/3/13,03," 	2,355 "," 	3,212 ",, 	(11)," 	2,872 ",1, 	(182)," 	1,650 ",1," 	(1,409)"," 	(2,200)",, 	(406)," 	5,000 ",1, 	182 ,586.64667255,," 	1,082 "," 	3,869 ",, 	626 ," 	1,434 ",, 	(377), 	700 ,1, 	377 ," 	1,200 ",, 	630 ," 	3,185 ",," 	1,343 "," 	3,200 ",," 	1,287 "," 	2,501 ",
1/3/13,04," 	2,362 "," 	3,094 ",, 	(48)," 	2,733 ",1, 	(106)," 	1,650 ",1," 	(1,359)"," 	(2,200)",, 	(250)," 	5,000 ",1, 	106 ,600.719161983333,," 	1,194 "," 	3,936 ",, 	589 ," 	1,496 ",, 	(345), 	700 ,1, 	345 ," 	1,200 ",, 	630 ," 	2,775 ",," 	1,456 "," 	3,200 ",," 	1,234 "," 	2,497 ",
1/3/13,05," 	2,379 "," 	3,052 ",, 	(8)," 	2,686 ",1, 	10 ," 	1,683 ",1," 	(1,289)"," 	(2,200)",, 	30 ," 	4,815 ",1, 	(10),605.907485941667,1," 	1,422 "," 	3,878 ",, 	640 ," 	1,570 ",, 	(386), 	700 ,1, 	386 ," 	1,200 ",, 	655 ," 	2,620 ",," 	1,518 "," 	3,200 ",," 	1,240 "," 	2,629 ",
1/3/13,06," 	2,518 "," 	2,949 ",, 	323 ," 	2,788 ",, 	(224)," 	1,700 ",1," 	(1,281)"," 	(2,200)",, 	(215)," 	4,808 ",1, 	224 ,875.528325408333,1," 	1,344 "," 	3,774 ",, 	742 ," 	1,624 ",, 	(86), 	700 ,1, 	86 ," 	1,200 ",, 	804 ," 	2,650 ",," 	1,506 "," 	3,200 ",," 	1,502 "," 	2,704 ",
1/3/13,07," 	2,641 "," 	2,981 ",, 	664 ," 	2,891 ",, 	(85)," 	1,700 ",1," 	(1,327)"," 	(2,178)",, 	(477)," 	4,808 ",1, 	85 ,795.693328866667,," 	1,404 "," 	3,610 ",, 	866 ," 	1,674 ",, 	(209), 	700 ,1, 	209 ," 	1,200 ",, 	927 ," 	2,556 ",," 	1,581 "," 	3,200 ",," 	1,964 "," 	2,865 ",
1/3/13,08," 	2,526 "," 	3,000 ",, 	657 ," 	2,836 ",, 	(51)," 	1,700 ",1," 	(1,088)"," 	(2,200)",, 	(135)," 	4,808 ",1, 	51 ,736.906672141667,," 	1,366 "," 	3,875 ",, 	941 ," 	1,732 ",, 	(236), 	700 ,1, 	236 ," 	1,200 ",," 	1,083 "," 	2,546 ",," 	1,526 "," 	3,200 ",," 	2,147 "," 	2,733 ",
1/3/13,09," 	2,511 "," 	2,975 ",, 	726 ," 	2,805 ",, 	(66)," 	1,700 ",1, 	(975)," 	(2,200)",, 	233 ," 	5,000 ",, 	66 ,737.609166458333,," 	1,584 "," 	4,006 ",, 	954 ," 	1,730 ",, 	(225), 	700 ,1, 	225 ," 	1,200 ",," 	1,190 "," 	2,572 ",," 	1,629 "," 	3,200 ",," 	2,267 "," 	2,774 ",
1/3/13,10," 	2,540 "," 	2,965 ",, 	848 ," 	2,929 ",, 	(79)," 	1,700 ",1," 	(1,139)"," 	(2,200)",, 	372 ," 	5,000 ",, 	79 ,774.489161175,," 	1,826 "," 	3,786 ",, 	942 ," 	1,719 ",, 	(177), 	700 ,1, 	177 ," 	1,200 ",," 	1,195 "," 	2,574 ",," 	1,711 "," 	3,200 ",," 	2,401 "," 	2,897 ",
1/3/13,11," 	2,293 "," 	3,061 ",, 	877 ," 	2,903 ",, 	(47)," 	1,700 ",1," 	(1,085)"," 	(2,200)",, 	625 ," 	5,000 ",, 	47 ,737.5475057,," 	1,820 "," 	3,864 ",, 	939 ," 	1,723 ",, 	(244), 	700 ,1, 	244 ," 	1,200 ",," 	1,216 "," 	2,536 ",," 	1,651 "," 	3,200 ",," 	2,428 "," 	2,870 ",
1/3/13,12," 	2,141 "," 	2,886 ",, 	835 ," 	2,964 ",, 	(176)," 	1,700 ",1," 	(1,133)"," 	(2,200)",, 	390 ," 	5,000 ",, 	176 ,888.786661783333,," 	1,484 "," 	3,805 ",, 	930 ," 	1,725 ",, 	(119), 	700 ,1, 	119 ," 	1,200 ",," 	1,220 "," 	2,598 ",," 	1,502 "," 	3,200 ",," 	2,425 "," 	2,934 ",
1/3/13,13," 	2,114 "," 	2,811 ",, 	796 ," 	3,112 ",, 	(155)," 	1,700 ",1," 	(1,269)"," 	(2,200)",, 	360 ," 	5,000 ",, 	155 ,921.005823775,," 	1,401 "," 	3,783 ",, 	914 ," 	1,725 ",, 	(81), 	700 ,1, 	81 ," 	1,200 ",," 	1,080 "," 	2,599 ",," 	1,489 "," 	3,200 ",," 	2,264 "," 	2,935 ",
